seated	VVN	seat
he	PP	he
became	VVD	become
a	DT	a
judge	NN	judge
on	IN	on
the	DT	the
Constitutional	NP	Constitutional
Court	NP	Court
of	IN	of
South	NP	South
Africa	NP	Africa
where	WRB	where
he	PP	he
was	VBD	be
deputy	JJ	deputy
chief	JJ	chief
justice	NN	justice
for	IN	for
more	JJR	more
than	IN	than
a	DT	a
decade	NN	decade
and	CC	and
acting	VVG	act
Chief	NP	Chief
Justice	NP	Justice
in	IN	in
TW	NP	TW
2013	CD	@card@
and	CC	and
2014	CD	@card@
judge	NN	judge
Mosen	NP	Mosen
is	VBZ	be
also	RB	also
an	DT	an
honorary	JJ	honorary
professor	NN	professor
in	IN	in
the	DT	the
department	NN	department
of	IN	of
jurist	NN	jurist
prudence	NN	prudence
at	IN	at
the	DT	the
University	NP	University
of	IN	of
ptor	NN	ptor
and	CC	and
has	VHZ	have
served	VVN	serve
as	IN	as
a	DT	a
chancellor	NN	chancellor
of	IN	of
the	DT	the
ptor	NN	ptor
technicon	NN	technicon
in	IN	in
the	DT	the
University	NP	University
of	IN	of
vitan	NN	vitan
in	IN	in
Johannesburg	NP	Johannesburg
judge	NN	judge
M	NP	M
has	VHZ	have
received	VVN	receive
numerous	JJ	numerous
honorary	JJ	honorary
doctorates	NNS	doctorate
and	CC	and
awards	NNS	award
I	PP	I
shall	MD	shall
now	RB	now
say	VV	say
a	DT	a
few	JJ	few
words	NNS	word
about	IN	about
the	DT	the
career	NN	career
and	CC	and
qualifications	NNS	qualification
of	IN	of
Judge	NP	Judge
Barack	NP	Barack
judge	NN	judge
aharam	NN	aharam
Barack	NN	Barack
of	IN	of
Israeli	JJ	Israeli
nationality	NN	nationality
has	VHZ	have
had	VHN	have
an	DT	an
eminent	JJ	eminent
career	NN	career
as	IN	as
a	DT	a
judge	NN	judge
and	CC	and
law	NN	law
professor	NN	professor
he	PP	he
holds	VVZ	hold
a	DT	a
PhD	NN	PhD
in	IN	in
law	NN	law
from	IN	from
the	DT	the
Hebrew	NP	Hebrew
University	NP	University
of	IN	of
Jerusalem	NP	Jerusalem
and	CC	and
served	VVN	serve
as	IN	as
the	DT	the
dean	NN	dean
of	IN	of
the	DT	the
faculty	NN	faculty
of	IN	of
law	NN	law
of	IN	of
that	DT	that
University	NP	University
between	IN	between
19	CD	@card@
74	CD	@card@
and	CC	and
1975	CD	@card@
he	PP	he
was	VBD	be
appointed	VVN	appoint
to	TO	to
the	DT	the
Israeli	JJ	Israeli
Supreme	NP	Supreme
Court	NP	Court
in	IN	in
1978	CD	@card@
and	CC	and
served	VVN	serve
as	IN	as
its	PP$	its
president	NN	president
from	IN	from
1995	CD	@card@
to	TO	to
2006	CD	@card@
prior	NN	prior
to	TO	to
joining	VVG	join
the	DT	the
Supreme	NP	Supreme
Court	NP	Court
Judge	NP	Judge
Barack	NP	Barack
served	VVD	serve
as	IN	as
the	DT	the
Attorney	NP	Attorney
General	NP	General
of	IN	of
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
between	IN	between
194	CD	@card@
1975	CD	@card@
and	CC	and
1978	CD	@card@
he	PP	he
has	VHZ	have
taught	VVN	teach
law	NN	law
in	IN	in
a	DT	a
number	NN	number
of	IN	of
law	NN	law
schools	NNS	school
including	VVG	include
yel	NP	yel
University	NP	University
the	DT	the
Hebrew	NP	Hebrew
University	NP	University
of	IN	of
Jerusalem	NP	Jerusalem
and	CC	and
the	DT	the
Reich	NP	Reich
University	NP	University
in	IN	in
herzelia	NP	herzelia
Israel	NP	Israel
judge	NN	judge
Barack	NP	Barack
has	VHZ	have
also	RB	also
written	VVN	write
extensively	RB	extensively
in	IN	in
law	NN	law
and	CC	and
has	VHZ	have
received	VVN	receive
numerous	JJ	numerous
honorary	JJ	honorary
degrees	NNS	degree
and	CC	and
Awards	NNS	award
in	IN	in
accordance	NN	accordance
with	IN	with
the	DT	the
order	NN	order
of	IN	of
Precedence	NN	precedence
fixed	VVN	fix
by	IN	by
article	NN	article
7	CD	@card@
paragraph	NN	paragraph
3	CD	@card@
of	IN	of
the	DT	the
rules	NNS	rule
of	IN	of
court	NN	court
I	PP	I
shall	MD	shall
first	RB	first
invite	VV	invite
judge	NN	judge
M	NN	M
to	TO	to
make	VV	make
the	DT	the
solemn	JJ	solemn
declaration	NN	declaration
pres	NNS	pres
prescribed	VVN	prescribe
by	IN	by
the	DT	the
statute	NN	statute
and	CC	and
I	PP	I
request	VVP	request
all	PDT	all
those	DT	those
present	NN	present
to	TO	to
floor	VV	floor
I	PP	I
solemnly	RB	solemnly
declare	VVP	declare
that	IN/that	that
I	PP	I
will	MD	will
perform	VV	perform
my	PP$	my
duties	NNS	duty
and	CC	and
exercise	VV	exercise
my	PP$	my
Powers	NP	Powers
as	IN	as
a	DT	a
judge	NN	judge
honorably	RB	honorably
faithfully	RB	faithfully
conscientiously	RB	conscientiously
I	PP	I
thank	VVP	thank
judge	NN	judge
M	NN	M
and	CC	and
I	PP	I
now	RB	now
invite	VV	invite
judge	NN	judge
Barack	NN	Barack
to	TO	to
make	VV	make
the	DT	the
solemn	JJ	solemn
declaration	NN	declaration
prescribed	VVN	prescribe
by	IN	by
the	DT	the
statute	NN	statute
judge	NN	judge
Barack	NN	Barack
you	PP	you
have	VHP	have
the	DT	the
floor	NN	floor
I	PP	I
solemnly	RB	solemnly
declare	VVP	declare
that	IN/that	that
I	PP	I
will	MD	will
perform	VV	perform
my	PP$	my
duties	NNS	duty
and	CC	and
exercise	VV	exercise
my	PP$	my
Powers	NP	Powers
as	IN	as
judge	NN	judge
honorably	RB	honorably
faithfully	RB	faithfully
impartially	RB	impartially
and	CC	and
consciously	RB	consciously
I	PP	I
thank	VVP	thank
you	PP	you
judge	VVP	judge
Barack	NP	Barack
please	RB	please
be	VB	be
seated	VVN	seat
I	PP	I
take	VV	take
note	NN	note
of	IN	of
the	DT	the
solemn	JJ	solemn
declarations	NNS	declaration
made	VVN	make
by	IN	by
judge	NN	judge
adak	NN	adak
musen	NN	musen
and	CC	and
judge	NN	judge
adak	NN	adak
Barack	NP	Barack
and	CC	and
I	PP	I
declare	VVP	declare
them	PP	them
duly	RB	duly
installed	VVD	install
as	IN	as
judges	NNS	judge
ad	NN	ad
hoc	FW	hoc
in	IN	in
the	DT	the
case	NN	case
concerning	VVG	concern
application	NN	application
of	IN	of
the	DT	the
convention	NN	convention
on	IN	on
the	DT	the
prevention	NN	prevention
and	CC	and
Punishment	NN	punishment
of	IN	of
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
South	NP	South
Africa	NP	Africa
versus	CC	versus
Israel	NP	Israel
I	PP	I
shall	MD	shall
now	RB	now
recall	VV	recall
the	DT	the
principal	JJ	principal
steps	NNS	step
of	IN	of
the	DT	the
procedure	NN	procedure
in	IN	in
the	DT	the
present	JJ	present
case	NN	case
on	IN	on
29	CD	@card@
December	NP	December
2023	CD	@card@
the	DT	the
government	NN	government
of	IN	of
South	NP	South
Africa	NP	Africa
filed	VVD	file
in	IN	in
the	DT	the
registry	NN	registry
of	IN	of
the	DT	the
Court	NP	Court
an	DT	an
application	NN	application
instituting	VVG	institute
proceedings	NNS	proceeding
against	IN	against
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
alleging	VVG	allege
violations	NNS	violation
by	IN	by
the	DT	the
latter	NN	latter
of	IN	of
its	PP$	its
obligations	NNS	obligation
under	IN	under
the	DT	the
1948	CD	@card@
convention	NN	convention
on	IN	on
the	DT	the
prevention	NN	prevention
and	CC	and
Punishment	NN	punishment
of	IN	of
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
I	PP	I
shall	MD	shall
refer	VV	refer
to	TO	to
this	DT	this
convention	NN	convention
as	IN	as
the	DT	the
genocide	NN	genocide
convention	NN	convention
to	TO	to
found	VV	found
the	DT	the
jurisdiction	NN	jurisdiction
of	IN	of
the	DT	the
Court	NP	Court
South	NP	South
Africa	NP	Africa
invokes	VVZ	invoke
article	NN	article
36	CD	@card@
paragraph	NN	paragraph
1	CD	@card@
of	IN	of
the	DT	the
statute	NN	statute
of	IN	of
court	NN	court
and	CC	and
article	NN	article
9	CD	@card@
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
South	NP	South
Africa	NP	Africa
states	VVZ	state
that	IN/that	that
its	PP$	its
applications	NNS	application
concerns	NNS	concern
acts	NNS	act
threatened	VVD	threaten
adopted	JJ	adopted
condoned	VVD	condone
taken	VVN	take
and	CC	and
being	VBG	be
taken	VVN	take
by	IN	by
the	DT	the
government	NN	government
and	CC	and
Military	JJ	military
of	IN	of
Israel	NP	Israel
against	IN	against
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
a	DT	a
distinct	JJ	distinct
National	NP	National
racial	JJ	racial
and	CC	and
ethnical	JJ	ethnical
group	NN	group
in	IN	in
the	DT	the
wake	NN	wake
of	IN	of
the	DT	the
attacks	NNS	attack
in	IN	in
Israel	NP	Israel
on	IN	on
7	CD	@card@
October	NP	October
2023	CD	@card@
South	NP	South
Africa	NP	Africa
contends	VVZ	contend
that	IN/that	that
the	DT	the
acts	NNS	act
and	CC	and
omissions	NNS	omission
by	IN	by
Israel	NP	Israel
of	IN	of
which	WDT	which
it	PP	it
complains	VVZ	complain
are	VBP	be
genocidal	JJ	genocidal
in	IN	in
character	NN	character
because	IN	because
I	PP	I
quote	VVP	quote
they	PP	they
are	VBP	be
intended	VVN	intend
to	TO	to
bring	VV	bring
about	IN	about
the	DT	the
destruction	NN	destruction
of	IN	of
a	DT	a
substantial	JJ	substantial
part	NN	part
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
national	JJ	national
racial	JJ	racial
and	CC	and
ethnical	JJ	ethnical
group	NN	group
that	RB	that
being	VBG	be
the	DT	the
part	NN	part
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
group	NN	group
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
end	NN	end
of	IN	of
quote	NN	quote
South	NP	South
Africa	NP	Africa
asserts	VVZ	assert
that	IN/that	that
the	DT	the
relevant	JJ	relevant
acts	NNS	act
are	VBP	be
attributable	JJ	attributable
to	TO	to
Israel	NP	Israel
which	WDT	which
has	VHZ	have
failed	VVN	fail
to	TO	to
prevent	VV	prevent
genocide	NN	genocide
and	CC	and
is	VBZ	be
committing	VVG	commit
genocide	NN	genocide
and	CC	and
which	WDT	which
has	VHZ	have
also	RB	also
violated	VVN	violate
and	CC	and
continues	VVZ	continue
to	TO	to
violate	VV	violate
other	JJ	other
fundamental	JJ	fundamental
obligations	NNS	obligation
under	IN	under
the	DT	the
genocide	NN	genocide
convention	NN	convention
the	DT	the
application	NN	application
contains	VVZ	contain
a	DT	a
request	NN	request
for	IN	for
the	DT	the
indication	NN	indication
of	IN	of
provisional	JJ	provisional
measures	NNS	measure
pursuant	JJ	pursuant
to	TO	to
article	NN	article
41	CD	@card@
of	IN	of
the	DT	the
statute	NN	statute
of	IN	of
court	NN	court
and	CC	and
articles	VVZ	article
73	CD	@card@
74	CD	@card@
and	CC	and
75	CD	@card@
of	IN	of
the	DT	the
rules	NNS	rule
of	IN	of
Court	NP	Court
according	VVG	accord
to	TO	to
South	NP	South
Africa	NP	Africa
I	PP	I
quote	VVP	quote
provisional	JJ	provisional
measures	NNS	measure
are	VBP	be
necessary	JJ	necessary
in	IN	in
this	DT	this
case	NN	case
to	TO	to
protect	VV	protect
against	IN	against
further	RBR	further
severe	JJ	severe
and	CC	and
irreparable	JJ	irreparable
harm	NN	harm
to	TO	to
the	DT	the
rights	NNS	right
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
under	IN	under
the	DT	the
genocide	NN	genocide
convention	NN	convention
which	WDT	which
continued	VVD	continue
to	TO	to
be	VB	be
violated	VVN	violate
with	IN	with
impunity	NN	impunity
South	NP	South
Africa	NP	Africa
requests	NNS	request
that	IN/that	that
the	DT	the
court	NN	court
indicate	VVP	indicate
provisional	JJ	provisional
measures	NNS	measure
to	TO	to
protect	VV	protect
and	CC	and
preserve	VV	preserve
those	DT	those
rights	NNS	right
as	RB	as
well	RB	well
as	IN	as
its	PP$	its
own	JJ	own
rights	NNS	right
under	IN	under
the	DT	the
convention	NN	convention
and	CC	and
to	TO	to
prevent	VV	prevent
any	DT	any
aggravation	NN	aggravation
or	CC	or
extension	NN	extension
of	IN	of
the	DT	the
dispute	NN	dispute
pending	VVG	pend
the	DT	the
determination	NN	determination
of	IN	of
the	DT	the
merits	NNS	merit
of	IN	of
the	DT	the
issues	NNS	issue
raised	VVN	raise
by	IN	by
the	DT	the
application	NN	application
end	NN	end
of	IN	of
quote	NN	quote
the	DT	the
registar	NN	registar
will	MD	will
now	RB	now
read	VV	read
out	RP	out
the	DT	the
passage	NN	passage
from	IN	from
the	DT	the
request	NN	request
specifying	VVG	specify
the	DT	the
provisional	JJ	provisional
measures	NNS	measure
which	WDT	which
the	DT	the
government	NN	government
of	IN	of
South	NP	South
Africa	NP	Africa
is	VBZ	be
asking	VVG	ask
the	DT	the
court	NN	court
to	TO	to
indicate	VV	indicate
you	PP	you
have	VHP	have
the	DT	the
floor	NN	floor
Mr	NN	Mr
registar	NN	registar
thank	VVP	thank
you	PP	you
Madame	NN	Madame
President	NN	president
I	PP	I
quote	VVP	quote
one	PP	one
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
immediately	RB	immediately
suspend	VV	suspend
its	PP$	its
military	JJ	military
operations	NNS	operation
in	IN	in
and	CC	and
against	IN	against
Gaza	NP	Gaza
two	CD	two
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
ensure	VV	ensure
that	IN/that	that
any	DT	any
military	JJ	military
or	CC	or
irregular	JJ	irregular
armed	JJ	armed
units	NNS	unit
which	WDT	which
may	MD	may
be	VB	be
directed	VVN	direct
supported	VVN	support
or	CC	or
influenced	VVN	influence
by	IN	by
it	PP	it
as	RB	as
well	RB	well
as	IN	as
any	DT	any
organizations	NNS	organization
and	CC	and
persons	NNS	person
which	WDT	which
may	MD	may
be	VB	be
subject	JJ	subject
to	TO	to
its	PP$	its
control	NN	control
direction	NN	direction
or	CC	or
influence	VV	influence
take	VV	take
no	DT	no
steps	NNS	step
in	IN	in
furtherance	NN	furtherance
of	IN	of
the	DT	the
military	JJ	military
operation	NN	operation
refer	VVP	refer
2	CD	@card@
.	SENT	.
1	CD	@card@
above	IN	above
three	CD	three
the	DT	the
Republic	NP	Republic
of	IN	of
South	NP	South
Africa	NP	Africa
and	CC	and
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
e	NP	e
in	IN	in
accordance	NN	accordance
with	IN	with
their	PP$	their
obligations	NNS	obligation
under	IN	under
the	DT	the
convention	NN	convention
crime	NN	crime
of	IN	of
genocide	NN	genocide
in	IN	in
relation	NN	relation
to	TO	to
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
take	VVP	take
all	DT	all
reasonable	JJ	reasonable
measures	NNS	measure
within	IN	within
their	PP$	their
power	NN	power
to	TO	to
prevent	VV	prevent
genocide	NN	genocide
four	CD	four
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
in	IN	in
accordance	NN	accordance
with	IN	with
its	PP$	its
obligations	NNS	obligation
under	IN	under
the	DT	the
convention	NN	convention
on	IN	on
the	DT	the
prevention	NN	prevention
and	CC	and
relation	NN	relation
to	TO	to
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
as	IN	as
a	DT	a
group	NN	group
protected	VVN	protect
by	IN	by
the	DT	the
convention	NN	convention
on	IN	on
the	DT	the
prevention	NN	prevention
and	CC	and
Punishment	NN	punishment
of	IN	of
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
desisted	VVN	desist
from	IN	from
the	DT	the
commission	NN	commission
of	IN	of
of	IN	of
any	DT	any
and	CC	and
all	DT	all
acts	NNS	act
within	IN	within
the	DT	the
scope	NN	scope
of	IN	of
article	NN	article
two	CD	two
of	IN	of
the	DT	the
convention	NN	convention
in	IN	in
particular	JJ	particular
a	DT	a
killing	VVG	kill
members	NNS	member
of	IN	of
the	DT	the
group	NN	group
b	SYM	b
causing	VVG	cause
serious	JJ	serious
bodily	JJ	bodily
or	CC	or
mental	JJ	mental
harm	NN	harm
to	TO	to
the	DT	the
members	NNS	member
of	IN	of
the	DT	the
group	NN	group
C	NN	C
deliberately	RB	deliberately
inflicting	VVG	inflict
on	IN	on
the	DT	the
group	NN	group
conditions	NNS	condition
of	IN	of
Life	NP	Life
calculated	VVN	calculate
to	TO	to
bring	VV	bring
about	IN	about
its	PP$	its
physical	JJ	physical
destruction	NN	destruction
in	IN	in
all	DT	all
or	CC	or
in	IN	in
part	NN	part
and	CC	and
the	DT	the
imposing	VVG	impose
measures	NNS	measure
intended	VVN	intend
to	TO	to
prevent	VV	prevent
births	NNS	birth
within	IN	within
the	DT	the
group	NN	group
five	CD	five
the	DT	the
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
person	NN	person
one	CD	one
2	CD	@card@
.	SENT	.
4	CD	@card@
C	NP	C
above	IN	above
in	IN	in
relation	NN	relation
to	TO	to
Palestinians	NPS	Palestinians
desist	VVP	desist
from	IN	from
and	CC	and
take	VV	take
all	DT	all
measures	NNS	measure
within	IN	within
its	PP$	its
power	NN	power
including	VVG	include
the	DT	the
resending	NN	resending
of	IN	of
relevant	JJ	relevant
orders	NNS	order
of	IN	of
restrictions	NNS	restriction
and	CC	and
or	CC	or
of	IN	of
prohibitions	NNS	prohibition
to	TO	to
prevent	VV	prevent
a	DT	a
the	DT	the
expulsion	NN	expulsion
and	CC	and
forc	NN	forc
displacement	NN	displacement
from	IN	from
their	PP$	their
homes	NNS	home
B	NN	B
the	DT	the
deprivation	NN	deprivation
of	IN	of
B1	JJ	B1
access	NN	access
to	TO	to
adequate	JJ	adequate
food	NN	food
and	CC	and
water	NN	water
B2	NN	B2
access	NN	access
to	TO	to
humanitarian	JJ	humanitarian
assistance	NN	assistance
including	VVG	include
access	NN	access
to	TO	to
adequate	JJ	adequate
fuel	NN	fuel
shelter	NN	shelter
clothes	NNS	clothes
hygiene	NN	hygiene
and	CC	and
sanitation	NN	sanitation
B3	NP	B3
medical	JJ	medical
supplies	NNS	supply
and	CC	and
assistance	NN	assistance
and	CC	and
C	NP	C
the	DT	the
destruction	NN	destruction
of	IN	of
Palestinian	JJ	Palestinian
life	NN	life
in	IN	in
Gaza	NP	Gaza
six	CD	six
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
in	IN	in
relations	NNS	relation
to	TO	to
Palestinians	NNS	Palestinian
ensure	VVP	ensure
that	IN/that	that
its	PP$	its
military	NN	military
as	RB	as
well	RB	well
as	IN	as
any	DT	any
irregular	JJ	irregular
armed	JJ	armed
units	NNS	unit
or	CC	or
individuals	NNS	individual
which	WDT	which
may	MD	may
be	VB	be
directed	VVN	direct
supported	VVN	support
or	CC	or
otherwise	RB	otherwise
influenced	VVN	influence
by	IN	by
it	PP	it
and	CC	and
any	DT	any
organizations	NNS	organization
and	CC	and
persons	NNS	person
which	WDT	which
may	MD	may
be	VB	be
subject	JJ	subject
to	TO	to
its	PP$	its
control	NN	control
direction	NN	direction
or	CC	or
influence	NN	influence
do	VVP	do
not	RB	not
commit	VV	commit
any	DT	any
act	NN	act
described	VVN	describe
in	IN	in
four	CD	four
and	CC	and
five	CD	five
above	RB	above
or	CC	or
engage	VV	engage
in	IN	in
direct	JJ	direct
and	CC	and
public	JJ	public
in	IN	in
ient	JJ	ient
incitement	NN	incitement
to	TO	to
commit	VV	commit
genocide	NN	genocide
conspiracy	NN	conspiracy
to	TO	to
commit	VV	commit
genocide	NN	genocide
attempt	NN	attempt
to	TO	to
commit	VV	commit
genocide	NN	genocide
or	CC	or
complicity	NN	complicity
in	IN	in
genocide	NN	genocide
and	CC	and
in	IN	in
so	RB	so
far	RB	far
as	IN	as
they	PP	they
do	VVP	do
engage	VV	engage
therein	RB	therein
that	IN/that	that
steps	NNS	step
are	VBP	be
taken	VVN	take
towards	IN	towards
their	PP$	their
punishment	NN	punishment
persent	NN	persent
to	TO	to
articles	NNS	article
1	CD	@card@
2	CD	@card@
3	CD	@card@
and	CC	and
four	CD	four
of	IN	of
Punishment	NN	punishment
of	IN	of
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
seven	CD	seven
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
take	VV	take
effective	JJ	effective
measures	NNS	measure
to	TO	to
prevent	VV	prevent
the	DT	the
destruction	NN	destruction
and	CC	and
Ure	NP	Ure
the	DT	the
preservation	NN	preservation
of	IN	of
evidence	NN	evidence
related	VVN	relate
to	TO	to
allegations	NNS	allegation
of	IN	of
Acts	NNS	act
within	IN	within
the	DT	the
scope	NN	scope
of	IN	of
article	NN	article
two	CD	two
of	IN	of
the	DT	the
Punishment	NN	punishment
of	IN	of
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
to	TO	to
that	WDT	that
end	NN	end
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
not	RB	not
act	VV	act
to	TO	to
deny	VV	deny
or	CC	or
otherwise	RB	otherwise
to	TO	to
restrict	VV	restrict
access	NN	access
by	IN	by
fact	NN	fact
finding	VVG	find
Missions	NNS	mission
International	NP	International
mandates	NNS	mandate
and	CC	and
other	JJ	other
bodies	NNS	body
to	TO	to
Gaza	NP	Gaza
to	TO	to
assist	VV	assist
in	IN	in
ensuring	VVG	ensure
the	DT	the
preservation	NN	preservation
and	CC	and
retention	NN	retention
of	IN	of
said	VVN	say
evidence	NN	evidence
eight	CD	eight
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
submit	VV	submit
a	DT	a
report	NN	report
to	TO	to
the	DT	the
court	NN	court
on	IN	on
all	DT	all
measures	NNS	measure
taken	VVN	take
to	TO	to
give	VV	give
effect	NN	effect
to	TO	to
this	DT	this
order	NN	order
within	IN	within
one	CD	one
week	NN	week
as	IN	as
from	IN	from
the	DT	the
date	NN	date
of	IN	of
this	DT	this
order	NN	order
and	CC	and
thereafter	RB	thereafter
at	IN	at
such	JJ	such
regular	JJ	regular
interval	NN	interval
as	IN	as
the	DT	the
court	NN	court
shall	MD	shall
order	VV	order
until	IN	until
a	DT	a
final	JJ	final
decision	NN	decision
on	IN	on
the	DT	the
case	NN	case
is	VBZ	be
rendered	VVN	render
by	IN	by
the	DT	the
court	NN	court
nine	CD	nine
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
shall	MD	shall
refrain	VV	refrain
from	IN	from
any	DT	any
action	NN	action
and	CC	and
shall	MD	shall
ensure	VV	ensure
that	IN/that	that
no	DT	no
action	NN	action
is	VBZ	be
taken	VVN	take
which	WDT	which
might	MD	might
aggravate	VV	aggravate
or	CC	or
extend	VV	extend
the	DT	the
dispute	NN	dispute
before	IN	before
the	DT	the
court	NN	court
or	CC	or
make	VV	make
it	PP	it
more	RBR	more
