<	SYM	<
for	IN	for
this	DT	this
war	NN	war
to	TO	to
end	NN	end
and	CC	and
called	VVN	call
on	IN	on
the	DT	the
Israeli	JJ	Israeli
leadership	NN	leadership
to	TO	to
resist	VV	resist
pressure	NN	pressure
from	IN	from
those	DT	those
in	IN	in
Israel	NP	Israel
who	WP	who
were	VBD	be
pushing	VVG	push
for	IN	for
this	DT	this
war	NN	war
to	TO	to
go	VV	go
on	RP	on
and	CC	and
go	VV	go
on	IN	on
President	NP	President
Biden	NP	Biden
almost	RB	almost
implored	VVD	implore
Israelis	NNS	Israeli
to	TO	to
not	RB	not
miss	VV	miss
the	DT	the
chance	NN	chance
for	IN	for
a	DT	a
ceasefire	NN	ceasefire
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
the	DT	the
Israelis	NPS	Israelis
who	WP	who
have	VHP	have
resisted	VVN	resist
calls	NNS	call
for	IN	for
a	DT	a
ceas	NNS	ceas
of	IN	of
the	DT	the
Israeli	JJ	Israeli
government	NN	government
is	VBZ	be
we	PP	we
just	RB	just
need	VVP	need
to	TO	to
remember	VV	remember
the	DT	the
US	NP	US
vetoing	VVG	veto
resolutions	NNS	resolution
in	IN	in
the	DT	the
UN	NP	UN
secure	JJ	secure
Council	NN	council
calling	VVG	call
for	IN	for
humanitarian	JJ	humanitarian
Poes	NNS	Poes
to	TO	to
deliver	VV	deliver
82	CD	@card@
millions	NNS	million
in	IN	in
in	IN	in
Gaza	NP	Gaza
yeah	RB	yeah
the	DT	the
war	NN	war
in	IN	in
Gaza	NP	Gaza
a	DT	a
tragedy	NN	tragedy
on	IN	on
every	DT	every
side	NN	side
but	CC	but
also	RB	also
a	DT	a
thorn	NN	thorn
in	IN	in
the	DT	the
side	NN	side
for	IN	for
this	DT	this
white	JJ	white
house	NN	house
as	IN	as
the	DT	the
election	NN	election
approaches	NNS	approach
what	WP	what
are	VBP	be
the	DT	the
stakes	NNS	stake
for	IN	for
Biden	NP	Biden
in	IN	in
this	DT	this
proposal	NN	proposal
there	RB	there
'	POS	'
s	NNS	s
a	DT	a
lot	NN	lot
of	IN	of
stakes	NNS	stake
for	IN	for
Biden	NP	Biden
and	CC	and
why	WRB	why
it	PP	it
'	POS	'
s	NNS	s
important	JJ	important
also	RB	also
for	IN	for
him	PP	him
to	TO	to
find	VV	find
this	DT	this
proposal	NN	proposal
and	CC	and
to	TO	to
push	VV	push
forward	RB	forward
we	PP	we
have	VHP	have
seen	VVN	see
pressure	NN	pressure
on	IN	on
the	DT	the
streets	NNS	street
many	JJ	many
protests	NNS	protest
rallies	NNS	rally
we	PP	we
have	VHP	have
seen	VVN	see
that	IN/that	that
all	RB	all
also	RB	also
on	IN	on
us	PP	us
college	NN	college
campuses	NNS	campus
across	IN	across
the	DT	the
country	NN	country
but	CC	but
also	RB	also
increasing	VVG	increase
pressure	NN	pressure
from	IN	from
within	IN	within
the	DT	the
Biden	NP	Biden
Administration	NP	Administration
to	TO	to
pressure	VV	pressure
a	DT	a
Washington	NP	Washington
to	TO	to
change	VV	change
its	PP$	its
position	NN	position
on	IN	on
the	DT	the
war	NN	war
in	IN	in
Gaza	NP	Gaza
only	RB	only
on	IN	on
Thursday	NP	Thursday
a	DT	a
two	CD	two
more	JJR	more
us	PP	us
officials	NNS	official
resigned	VVD	resign
over	IN	over
the	DT	the
Biden	NP	Biden
'	POS	'
s	JJ	s
Administration	NN	administration
position	NN	position
on	IN	on
the	DT	the
war	NN	war
in	IN	in
Gaza	NP	Gaza
the	DT	the
officials	NNS	official
accus	NN	accus
the	DT	the
administration	NN	administration
of	IN	of
not	RB	not
telling	VVG	tell
the	DT	the
truth	NN	truth
about	IN	about
what	WP	what
they	PP	they
said	VVD	say
was	VBD	be
Israel	NP	Israel
'	POS	'
s	JJ	s
obstruction	NN	obstruction
of	IN	of
Aid	NP	Aid
to	TO	to
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
and	CC	and
this	DT	this
is	VBZ	be
also	RB	also
about	IN	about
The	DT	the
credibility	NN	credibility
that	IN/that	that
the	DT	the
White	NP	White
House	NP	House
has	VHZ	have
and	CC	and
just	RB	just
to	TO	to
mention	VV	mention
two	CD	two
things	NNS	thing
on	IN	on
one	CD	one
side	NN	side
we	PP	we
have	VHP	have
all	RB	all
seen	VVN	see
those	DT	those
pictures	NNS	picture
of	IN	of
this	DT	this
$	$	$
320	CD	@card@
million	CD	million
expensive	JJ	expensive
peer	NN	peer
that	IN/that	that
the	DT	the
US	NP	US
constructed	VVN	construct
in	IN	in
Gaza	NP	Gaza
and	CC	and
that	WDT	that
broke	VVD	break
apart	RB	apart
and	CC	and
on	IN	on
the	DT	the
other	JJ	other
side	NN	side
also	RB	also
this	DT	this
announcement	NN	announcement
that	IN/that	that
a	DT	a
major	JJ	major
offensive	NN	offensive
in	IN	in
Rafa	NP	Rafa
by	IN	by
the	DT	the
Israeli	JJ	Israeli
Defense	NN	defense
Forces	NNS	force
would	MD	would
be	VB	be
Biden	NP	Biden
'	POS	'
s	JJ	s
red	JJ	red
line	NN	line
with	IN	with
many	RB	many
wondering	VVG	wonder
what	WP	what
he	PP	he
meant	VVD	mean
by	IN	by
a	DT	a
mayor	NN	mayor
offensive	NN	offensive
is	VBZ	be
Israel	NP	Israel
confirmed	VVD	confirm
that	IN/that	that
its	PP$	its
forces	NNS	force
are	VBP	be
in	IN	in
Central	NP	Central
Rafa	NP	Rafa
and	CC	and
are	VBP	be
expanding	VVG	expand
this	DT	this
offensive	NN	offensive
in	IN	in
the	DT	the
southern	JJ	southern
Gaza	NP	Gaza
City	NP	City
all	DT	all
right	JJ	right
DW	NN	DW
correspondent	NN	correspondent
Benjamin	NP	Benjamin
Alvarez	NP	Alvarez
Gruber	NP	Gruber
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
all	DT	all
right	NN	right
we	PP	we
want	VVP	want
to	TO	to
go	VV	go
now	RB	now
to	TO	to
our	PP$	our
correspondent	NN	correspondent
Tanya	NP	Tanya
Kramer	NP	Kramer
she	PP	she
'	POS	'
s	NN	S
in	IN	in
Jerusalem	NP	Jerusalem
T	NN	T
you	PP	you
good	JJ	good
to	TO	to
see	VV	see
you	PP	you
so	RB	so
tell	VVP	tell
us	PP	us
more	JJR	more
about	IN	about
this	DT	this
plan	NN	plan
the	DT	the
US	NP	US
President	NP	President
says	VVZ	say
that	IN/that	that
the	DT	the
plan	NN	plan
was	VBD	be
presented	VVN	present
by	IN	by
Israel	NP	Israel
right	NN	right
that	RB	that
'	POS	'
s	JJ	s
right	NN	right
we	PP	we
understand	VVP	understand
it	PP	it
was	VBD	be
given	VVN	give
actually	RB	actually
to	TO	to
the	DT	the
mediators	NNS	mediator
Qatar	NP	Qatar
and	CC	and
Egypt	NP	Egypt
and	CC	and
also	RB	also
to	TO	to
Hamas	NP	Hamas
earlier	RBR	earlier
this	DT	this
week	NN	week
and	CC	and
this	DT	this
proposal	NN	proposal
is	VBZ	be
something	RB	something
similar	JJ	similar
that	IN/that	that
we	PP	we
'	''	'
ve	VVG	ve
uh	UH	uh
been	VBN	be
uh	UH	uh
hearing	VVG	hear
uh	UH	uh
weeks	NNS	week
earlier	RBR	earlier
but	CC	but
those	DT	those
talks	NNS	talk
have	VHP	have
broken	VVN	break
down	RP	down
about	IN	about
three	CD	three
weeks	NNS	week
ago	RB	ago
so	RB	so
this	DT	this
new	JJ	new
proposal	NN	proposal
that	WDT	that
is	VBZ	be
now	RB	now
uh	UH	uh
on	IN	on
the	DT	the
table	NN	table
would	MD	would
see	VV	see
a	DT	a
uh	UH	uh
uh	UH	uh
a	DT	a
deal	NN	deal
in	IN	in
three	CD	three
phases	NNS	phase
now	RB	now
the	DT	the
first	JJ	first
phase	NN	phase
would	MD	would
uh	UH	uh
would	MD	would
last	VV	last
about	RB	about
six	CD	six
weeks	NNS	week
it	PP	it
would	MD	would
include	VV	include
a	DT	a
full	JJ	full
uh	UH	uh
and	CC	and
complete	VV	complete
uh	UH	uh
ceasefire	NN	ceasefire
temporary	JJ	temporary
ceasefire	NN	ceasefire
in	IN	in
that	DT	that
uh	UH	uh
regard	VV	regard
a	DT	a
withdrawal	NN	withdrawal
from	IN	from
fora	NN	fora
from	IN	from
all	DT	all
populated	JJ	populated
areas	NNS	area
and	CC	and
the	DT	the
release	NN	release
of	IN	of
a	DT	a
number	VV	number
uh	UH	uh
of	IN	of
hostages	NNS	hostage
including	VVG	include
uh	UH	uh
women	NNS	woman
and	CC	and
uh	UH	uh
elderly	JJ	elderly
and	CC	and
the	DT	the
wounded	NN	wounded
in	IN	in
exchange	NN	exchange
for	IN	for
as	IN	as
he	PP	he
said	VVD	say
hundreds	NNS	hundred
of	IN	of
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
now	RB	now
what	WP	what
is	VBZ	be
significant	JJ	significant
here	RB	here
is	VBZ	be
then	RB	then
when	WRB	when
it	PP	it
would	MD	would
go	VV	go
into	IN	into
the	DT	the
second	JJ	second
phase	NN	phase
during	IN	during
the	DT	the
first	JJ	first
phase	NN	phase
Hamas	NP	Hamas
and	CC	and
Israel	NP	Israel
would	MD	would
then	RB	then
indirectly	RB	indirectly
then	RB	then
continue	VV	continue
to	TO	to
negotiate	VV	negotiate
to	TO	to
come	VV	come
to	TO	to
this	DT	this
second	JJ	second
phase	NN	phase
and	CC	and
that	DT	that
phase	NN	phase
would	MD	would
last	VV	last
as	RB	as
long	RB	long
as	IN	as
they	PP	they
negotiate	VVP	negotiate
and	CC	and
then	RB	then
to	TO	to
attain	VV	attain
uh	UH	uh
what	WP	what
was	VBD	be
described	VVN	describe
as	IN	as
a	DT	a
uh	UH	uh
a	DT	a
ceasefire	NN	ceasefire
that	IN/that	that
a	DT	a
cessation	NN	cessation
of	IN	of
hostilities	NNS	hostility
permanently	RB	permanently
and	CC	and
also	RB	also
this	DT	this
second	JJ	second
phase	NN	phase
then	RB	then
would	MD	would
include	VV	include
the	DT	the
release	VV	release
uh	UH	uh
of	IN	of
um	JJ	um
hostages	NNS	hostage
of	IN	of
male	JJ	male
uh	UH	uh
soldiers	NNS	soldier
and	CC	and
other	JJ	other
hostages	NNS	hostage
living	VVG	live
hostages	NNS	hostage
and	CC	and
that	WDT	that
would	MD	would
then	RB	then
continue	VV	continue
into	IN	into
a	DT	a
phase	NN	phase
three	CD	three
which	WDT	which
was	VBD	be
mainly	RB	mainly
see	VV	see
the	DT	the
Reconstruction	NN	reconstruction
of	IN	of
Gaza	NP	Gaza
now	RB	now
of	IN	of
course	NN	course
the	DT	the
the	DT	the
ball	NN	ball
is	VBZ	be
now	RB	now
in	IN	in
hamas	NNS	hamas
'	POS	'
s	NN	S
court	NN	court
because	IN	because
their	PP$	their
St	NP	St
had	VHD	have
also	RB	also
hardened	VVN	harden
in	IN	in
recent	JJ	recent
weeks	NNS	week
especially	RB	especially
now	RB	now
with	IN	with
the	DT	the
offensive	NN	offensive
in	IN	in
going	VVG	go
on	RP	on
and	CC	and
they	PP	they
had	VHD	have
always	RB	always
called	VVN	call
for	IN	for
a	DT	a
complete	JJ	complete
cessation	NN	cessation
of	IN	of
hostilities	NNS	hostility
to	TO	to
actually	RB	actually
go	VV	go
into	IN	into
such	PDT	such
a	DT	a
deal	NN	deal
but	CC	but
now	RB	now
of	IN	of
course	NN	course
both	CC	both
sides	NNS	side
have	VHP	have
to	TO	to
come	VV	come
back	RB	back
to	TO	to
the	DT	the
negotiation	NN	negotiation
table	NN	table
they	PP	they
have	VHP	have
to	TO	to
decide	VV	decide
uh	UH	uh
to	TO	to
come	VV	come
back	RB	back
and	CC	and
Hammer	NP	Hammer
out	IN	out
the	DT	the
details	NNS	detail
of	IN	of
such	PDT	such
a	DT	a
deal	NN	deal
so	IN	so
this	DT	this
proposal	NN	proposal
then	RB	then
it	PP	it
looks	VVZ	look
like	IN	like
a	DT	a
a	DT	a
road	NN	road
map	NN	map
to	TO	to
to	TO	to
a	DT	a
a	DT	a
version	NN	version
of	IN	of
peace	NN	peace
that	WDT	that
includes	VVZ	include
bringing	VVG	bring
the	DT	the
the	DT	the
Israeli	JJ	Israeli
hostages	NNS	hostage
home	RB	home
how	WRB	how
do	VVP	do
you	PP	you
think	VVP	think
that	IN/that	that
this	DT	this
is	VBZ	be
going	VVG	go
to	TO	to
sit	VV	sit
with	IN	with
Israelis	NNS	Israeli
well	RB	well
I	PP	I
think	VVP	think
first	RB	first
of	IN	of
all	DT	all
I	PP	I
think	VVP	think
for	IN	for
the	DT	the
families	NNS	family
and	CC	and
relatives	NNS	relative
of	IN	of
those	DT	those
remaining	VVG	remain
hostages	NNS	hostage
this	DT	this
is	VBZ	be
a	DT	a
good	JJ	good
news	NN	news
because	IN	because
if	IN	if
you	PP	you
just	RB	just
heard	VVD	hear
just	RB	just
yesterday	RB	yesterday
the	DT	the
National	NP	National
Security	NP	Security
advisor	NN	advisor
uh	UH	uh
saying	VVG	say
that	DT	that
uh	UH	uh
the	DT	the
war	NN	war
could	MD	could
carry	VV	carry
on	RP	on
until	IN	until
at	IN	at
least	JJS	least
the	DT	the
end	NN	end
of	IN	of
the	DT	the
year	NN	year
and	CC	and
many	JJ	many
here	RB	here
were	VBD	be
asking	VVG	ask
you	PP	you
know	VVP	know
what	WP	what
does	VVZ	do
that	DT	that
mean	NN	mean
for	IN	for
any	DT	any
deal	NN	deal
but	CC	but
uh	UH	uh
the	DT	the
US	NP	US
President	NP	President
Joe	NP	Joe
Biden	NP	Biden
he	PP	he
also	RB	also
had	VHD	have
a	DT	a
message	NN	message
to	TO	to
the	DT	the
Israeli	JJ	Israeli
government	NN	government
and	CC	and
also	RB	also
to	TO	to
Israelis	NPS	Israelis
saying	VVG	say
you	PP	you
have	VHP	have
to	TO	to
put	VV	put
pressure	NN	pressure
on	IN	on
your	PP$	your
leaders	NNS	leader
because	IN	because
he	PP	he
also	RB	also
said	VVD	say
that	IN/that	that
he	PP	he
knows	VVZ	know
that	IN/that	that
there	EX	there
is	VBZ	be
there	EX	there
are	VBP	be
some	DT	some
in	IN	in
the	DT	the
cabinet	NN	cabinet
that	IN/that	that
don	NN	don
'	POS	'
t	NN	t
want	VVP	want
to	TO	to
see	VV	see
an	DT	an
end	NN	end
to	TO	to
the	DT	the
war	NN	war
that	IN/that	that
don	NN	don
'	POS	'
t	NN	t
want	VVP	want
to	TO	to
see	VV	see
uh	UH	uh
Israel	NP	Israel
coming	VVG	come
uh	UH	uh
to	TO	to
a	DT	a
deal	NN	deal
and	CC	and
that	IN/that	that
there	EX	there
has	VHZ	have
to	TO	to
be	VB	be
made	VVN	make
a	DT	a
decision	NN	decision
to	TO	to
be	VB	be
made	VVN	make
and	CC	and
that	DT	that
uh	UH	uh
this	DT	this
is	VBZ	be
very	RB	very
important	JJ	important
at	IN	at
this	DT	this
stage	NN	stage
also	RB	also
saying	VVG	say
that	IN/that	that
basically	RB	basically
Hamas	NP	Hamas
is	VBZ	be
no	RB	no
longer	RBR	longer
capable	JJ	capable
of	IN	of
carrying	VVG	carry
out	RP	out
another	DT	another
October	NP	October
7th	JJ	7th
attack	NN	attack
and	CC	and
that	IN/that	that
they	PP	they
their	PP$	their
capabilities	NNS	capability
have	VHP	have
been	VBN	be
degraded	VVN	degrade
um	NNS	um
meaning	VVG	mean
basically	RB	basically
that	IN/that	that
Israelis	NPS	Israelis
can	MD	can
go	VV	go
forward	RB	forward
now	RB	now
and	CC	and
end	VV	end
this	DT	this
war	NN	war
tw	NN	tw
'	POS	'
s	NN	S
Tanya	NP	Tanya
Kramer	NP	Kramer
with	IN	with
the	DT	the
latest	JJS	late
tonight	NN	tonight
from	IN	from
Jerusalem	NP	Jerusalem
Tanya	NP	Tanya
thank	VVP	thank
you	PP	you
<	SYM	<
/	SYM	/
doc	NN	doc
>	SYM	>
