now	RB	now
the	DT	the
West	NN	west
in	IN	in
fact	NN	fact
earlier	RBR	earlier
this	DT	this
week	NN	week
in	IN	in
St	NP	St
Petersburg	NP	Petersburg
uh	UH	uh
Vladimir	NP	Vladimir
Putin	NP	Putin
suggested	VVD	suggest
that	IN/that	that
Russia	NP	Russia
is	VBZ	be
considering	VVG	consider
uh	UH	uh
supplying	VVG	supply
uh	UH	uh
Advanced	NP	Advanced
conventional	JJ	conventional
long	JJ	long
-	NN	-
range	NN	range
missiles	NNS	missile
to	TO	to
others	NNS	other
uh	UH	uh
uh	UH	uh
to	TO	to
carry	VV	carry
out	RP	out
strikes	NNS	strike
against	IN	against
Western	JJ	Western
targets	VVZ	target
uh	UH	uh
that	WDT	that
would	MD	would
be	VB	be
Russia	NP	Russia
'	POS	'
s	JJ	s
response	NN	response
to	TO	to
uh	UH	uh
NATO	NP	NATO
allies	NNS	ally
allowing	VVG	allow
Ukraine	NP	Ukraine
to	TO	to
use	VV	use
Western	JJ	Western
uh	UH	uh
missiles	NNS	missile
uh	UH	uh
to	TO	to
strike	VV	strike
Russian	JJ	Russian
territory	NN	territory
Steve	NP	Steve
how	WRB	how
is	VBZ	be
it	PP	it
then	RB	then
that	IN/that	that
Vladimir	NP	Vladimir
Putin	NP	Putin
is	VBZ	be
able	JJ	able
to	TO	to
prop	VV	prop
up	RP	up
his	PP$	his
economy	NN	economy
despite	IN	despite
those	DT	those
sanctions	NNS	sanction
how	WRB	how
is	VBZ	be
he	PP	he
circumventing	VVG	circumvent
them	PP	them
yeah	RB	yeah
um	JJ	um
With	IN	with
a	DT	a
Little	JJ	little
Help	NN	help
from	IN	from
his	PP$	his
friends	NNS	friend
first	JJ	first
of	IN	of
all	DT	all
so	RB	so
country	NN	country
like	IN	like
India	NP	India
and	CC	and
China	NP	China
uh	UH	uh
so	RB	so
for	IN	for
example	NN	example
Russia	NP	Russia
has	VHZ	have
redirected	VVN	redirect
um	VVG	um
its	PP$	its
oil	NN	oil
exports	NNS	export
from	IN	from
Europe	NP	Europe
to	TO	to
India	NP	India
and	CC	and
China	NP	China
China	NP	China
'	POS	'
s	NNS	s
become	VVP	become
actually	RB	actually
a	DT	a
Lifeline	NN	lifeline
really	RB	really
for	IN	for
for	IN	for
for	IN	for
the	DT	the
Russian	JJ	Russian
economy	NN	economy
but	CC	but
also	RB	also
Russia	NP	Russia
continues	VVZ	continue
to	TO	to
um	RB	um
make	VV	make
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
from	IN	from
its	PP$	its
uh	UH	uh
energy	NN	energy
exports	NNS	export
despite	IN	despite
International	NP	International
sanctions	NNS	sanction
trying	VVG	try
to	TO	to
slash	VV	slash
the	DT	the
amount	NN	amount
of	IN	of
money	NN	money
that	IN/that	that
that	DT	that
Russia	NP	Russia
earns	VVZ	earn
from	IN	from
for	IN	for
example	NN	example
oil	NN	oil
exports	VVZ	export
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
is	VBZ	be
pouring	VVG	pour
in	RP	in
and	CC	and
that	WDT	that
is	VBZ	be
uh	UH	uh
being	VBG	be
spent	VVN	spend
on	IN	on
the	DT	the
military	NN	military
on	IN	on
the	DT	the
defense	NN	defense
sector	NN	sector
and	CC	and
that	IN/that	that
in	IN	in
turn	NN	turn
is	VBZ	be
fueling	VVG	fuel
um	JJ	um
economic	JJ	economic
growth	NN	growth
uh	UH	uh
probably	RB	probably
short	JJ	short
-	NN	-
term	NN	term
economic	JJ	economic
growth	NN	growth
because	IN	because
in	IN	in
the	DT	the
long	JJ	long
term	VV	term
uh	UH	uh
a	DT	a
war	NN	war
economy	NN	economy
that	IN/that	that
we	PP	we
'	''	'
re	IN	re
seeing	VVG	see
emerging	VVG	emerge
in	IN	in
Russia	NP	Russia
is	VBZ	be
hardly	RB	hardly
sustainable	JJ	sustainable
and	CC	and
Steve	NP	Steve
Western	NP	Western
Nations	NPS	Nations
have	VHP	have
been	VBN	be
criticized	VVN	criticize
uh	UH	uh
there	EX	there
have	VHP	have
been	VBN	be
people	NNS	people
saying	VVG	say
that	IN/that	that
some	DT	some
of	IN	of
those	DT	those
loopholes	NNS	loophole
need	VVP	need
to	TO	to
be	VB	be
tightened	VVN	tighten
in	IN	in
order	NN	order
for	IN	for
sanctions	NNS	sanction
to	TO	to
have	VH	have
a	DT	a
real	JJ	real
effect	VV	effect
uh	UH	uh
on	IN	on
Russia	NP	Russia
what	WP	what
are	VBP	be
we	PP	we
talking	VVG	talk
about	RB	about
yeah	RB	yeah
that	RB	that
'	''	'
s	NNS	s
true	JJ	true
I	PP	I
mean	VVP	mean
for	IN	for
example	NN	example
um	NNS	um
the	DT	the
oil	NN	oil
price	NN	price
cap	NN	cap
now	RB	now
this	DT	this
was	VBD	be
a	DT	a
an	DT	an
idea	NN	idea
that	WDT	that
came	VVD	come
up	RP	up
from	IN	from
the	DT	the
G7	JJ	G7
Nations	NPS	Nations
uh	UH	uh
and	CC	and
EU	NP	EU
leaders	NNS	leader
to	TO	to
cap	VV	cap
the	DT	the
price	VV	price
uh	UH	uh
that	IN/that	that
Russia	NP	Russia
can	MD	can
sell	VV	sell
its	PP$	its
oil	NN	oil
around	IN	around
the	DT	the
world	NN	world
no	RB	no
more	JJR	more
than	IN	than
$	$	$
60	CD	@card@
uh	UH	uh
a	DT	a
barrel	NN	barrel
that	WDT	that
was	VBD	be
the	DT	the
idea	NN	idea
but	CC	but
Russia	NP	Russia
'	POS	'
s	RB	s
been	VBN	be
able	JJ	able
to	TO	to
circumvent	VV	circumvent
that	IN/that	that
um	NNS	um
and	CC	and
also	RB	also
other	JJ	other
um	NNS	um
designed	VVN	design
to	TO	to
U	NP	U
stop	VV	stop
um	NNS	um
you	PP	you
know	VVP	know
reduce	VV	reduce
the	DT	the
amount	NN	amount
of	IN	of
of	IN	of
money	NN	money
Russia	NP	Russia
gets	VVZ	get
uh	UH	uh
from	IN	from
trade	NN	trade
with	IN	with
with	IN	with
various	JJ	various
countries	NNS	country
now	RB	now
recently	RB	recently
the	DT	the
US	NP	US
Treasury	NP	Treasury
suggested	VVD	suggest
um	NNS	um
introducing	VVG	introduce
secondary	JJ	secondary
sanctions	NNS	sanction
on	IN	on
International	NP	International
Banks	NPS	Banks
for	IN	for
example	NN	example
that	WDT	that
are	VBP	be
doing	VVG	do
transactions	NNS	transaction
uh	UH	uh
with	IN	with
Moscow	NP	Moscow
if	IN	if
that	WDT	that
happens	VVZ	happen
that	DT	that
will	MD	will
put	VV	put
pressure	NN	pressure
I	PP	I
think	VVP	think
on	IN	on
the	DT	the
Russian	JJ	Russian
economy	NN	economy
uh	UH	uh
and	CC	and
that	DT	that
is	VBZ	be
I	PP	I
think	VVP	think
an	DT	an
area	NN	area
of	IN	of
concern	NN	concern
for	IN	for
the	DT	the
Russian	JJ	Russian
authorities	NNS	authority
right	RB	right
now	RB	now
and	CC	and
that	DT	that
was	VBD	be
uh	UH	uh
Steve	NP	Steve
Rosenberg	NP	Rosenberg
with	IN	with
more	JJR	more
on	IN	on
the	DT	the
economic	JJ	economic
Forum	NP	Forum
being	VBG	be
held	VVN	hold
in	IN	in
Russia	NP	Russia
