<	SYM	<
operationalize	VV	operationalize
it	PP	it
if	IN	if
you	PP	you
like	VVP	like
and	CC	and
say	VVP	say
look	NN	look
let	NN	let
'	POS	'
s	VVG	s
what	WP	what
we	PP	we
see	VVP	see
what	WP	what
we	PP	we
can	MD	can
do	VV	do
to	TO	to
put	VV	put
more	JJR	more
pressure	NN	pressure
both	CC	both
diplomatically	RB	diplomatically
and	CC	and
also	RB	also
economically	RB	economically
on	IN	on
Iran	NP	Iran
as	IN	as
a	DT	a
result	NN	result
but	CC	but
remember	VV	remember
sanctions	NNS	sanction
take	VV	take
a	DT	a
long	JJ	long
time	NN	time
to	TO	to
have	VH	have
any	DT	any
practical	JJ	practical
impact	NN	impact
so	RB	so
in	IN	in
the	DT	the
short	JJ	short
term	NN	term
it	PP	it
'	POS	'
s	NN	S
purely	RB	purely
about	RB	about
political	JJ	political
positioning	NN	positioning
and	CC	and
putting	VVG	put
more	JJR	more
pressure	NN	pressure
on	IN	on
Tran	NP	Tran
okay	JJ	okay
James	NP	James
thank	VVP	thank
you	PP	you
well	RB	well
let	VVP	let
'	POS	'
s	NNS	s
speak	VVP	speak
now	RB	now
to	TO	to
ammen	NP	ammen
saal	NP	Saal
Professor	NP	Professor
of	IN	of
Middle	NP	Middle
Eastern	NP	Eastern
studies	NNS	study
at	IN	at
the	DT	the
Australian	JJ	Australian
National	NP	National
University	NP	University
Welcome	VV	welcome
to	TO	to
you	PP	you
thanks	VVZ	thank
very	RB	very
much	RB	much
for	IN	for
being	VBG	be
with	IN	with
us	PP	us
let	VVP	let
'	''	'
s	NNS	s
start	VVP	start
with	IN	with
Iran	NP	Iran
several	JJ	several
days	NNS	day
on	IN	on
now	RB	now
from	IN	from
their	PP$	their
attack	NN	attack
on	IN	on
Israel	NP	Israel
what	WP	what
what	WP	what
'	POS	'
s	NNS	s
the	DT	the
view	NN	view
do	VVP	do
you	PP	you
think	VVP	think
in	IN	in
Iran	NP	Iran
from	IN	from
the	DT	the
upper	JJ	upper
echelons	NNS	echelon
and	CC	and
those	DT	those
who	WP	who
were	VBD	be
behind	IN	behind
this	DT	this
decision	NN	decision
to	TO	to
attack	VV	attack
Israel	NP	Israel
directly	RB	directly
do	VVP	do
you	PP	you
think	VVP	think
they	PP	they
view	VVP	view
this	DT	this
as	IN	as
a	DT	a
a	DT	a
success	NN	success
well	RB	well
from	IN	from
their	PP$	their
perspective	NN	perspective
it	PP	it
has	VHZ	have
been	VBN	be
success	NN	success
because	IN	because
they	PP	they
basically	RB	basically
wanted	VVD	want
to	TO	to
uh	UH	uh
reestablish	VV	reestablish
deterrence	NN	deterrence
and	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
send	VV	send
a	DT	a
very	RB	very
strong	JJ	strong
signal	NN	signal
to	TO	to
uh	UH	uh
Israel	NP	Israel
uh	UH	uh
that	IN/that	that
Iran	NP	Iran
is	VBZ	be
not	RB	not
a	DT	a
paper	NN	paper
tiger	NN	tiger
and	CC	and
it	PP	it
is	VBZ	be
prepared	VVN	prepare
to	TO	to
protect	VV	protect
its	PP$	its
Assets	NNS	asset
in	IN	in
the	DT	the
region	NN	region
uh	UH	uh
because	IN	because
Iranian	JJ	Iranian
attack	NN	attack
was	VBD	be
very	RB	very
much	JJ	much
in	IN	in
retaliation	NN	retaliation
uh	UH	uh
to	TO	to
Israel	NP	Israel
'	POS	'
s	JJ	s
bombing	NN	bombing
of	IN	of
the	DT	the
Iranian	JJ	Iranian
Consulate	NN	consulate
in	IN	in
Damascus	NP	Damascus
um	NNS	um
but	CC	but
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
Iran	NP	Iran
has	VHZ	have
made	VVN	make
it	PP	it
clear	JJ	clear
that	IN/that	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
uh	UH	uh
there	RB	there
to	TO	to
uh	UH	uh
open	VV	open
a	DT	a
big	JJ	big
war	NN	war
with	IN	with
the	DT	the
Israel	NP	Israel
H	NP	H
and	CC	and
uh	UH	uh
it	PP	it
uh	UH	uh
retaliation	NN	retaliation
uh	UH	uh
was	VBD	be
very	RB	very
measured	VVN	measure
and	CC	and
it	PP	it
did	VVD	do
not	RB	not
really	RB	really
cause	VV	cause
a	DT	a
lot	NN	lot
of	IN	of
damage	NN	damage
to	TO	to
Israel	NP	Israel
and	CC	and
it	PP	it
only	RB	only
targeted	JJ	targeted
military	NN	military
bases	VVZ	base
uh	UH	uh
but	RB	but
of	IN	of
course	VV	course
uh	UH	uh
Israel	NP	Israel
was	VBD	be
not	RB	not
able	JJ	able
to	TO	to
uh	UH	uh
deal	NN	deal
with	IN	with
the	DT	the
Iranian	JJ	Iranian
missiles	NNS	missile
and	CC	and
drones	NNS	drone
on	IN	on
its	PP$	its
own	JJ	own
in	IN	in
fact	NN	fact
many	JJ	many
of	IN	of
those	DT	those
projectiles	NNS	projectile
were	VBD	be
shot	VVN	shoot
down	RP	down
by	IN	by
the	DT	the
Americans	NPS	Americans
and	CC	and
the	DT	the
British	JJ	British
and	CC	and
of	IN	of
course	NN	course
also	RB	also
to	TO	to
some	DT	some
extent	NN	extent
jordanians	NNS	Jordanian
um	JJ	um
so	IN	so
it	PP	it
also	RB	also
the	DT	the
Iranian	JJ	Iranian
attack	NN	attack
in	IN	in
a	DT	a
way	NN	way
showed	VVD	show
Israel	NP	Israel
'	POS	'
s	JJ	s
vulnerability	NN	vulnerability
in	IN	in
other	JJ	other
words	NNS	word
Israel	NP	Israel
is	VBZ	be
no	DT	no
longer	JJR	long
an	DT	an
invincible	JJ	invincible
power	NN	power
and	CC	and
therefore	RB	therefore
the	DT	the
only	JJ	only
Power	NN	power
in	IN	in
the	DT	the
region	NN	region
and	CC	and
Iranians	NNS	Iranian
have	VHP	have
really	RB	really
made	VVN	make
a	DT	a
stand	NN	stand
yeah	RB	yeah
you	PP	you
say	VVP	say
it	PP	it
was	VBD	be
very	RB	very
measured	VVN	measure
it	PP	it
crossed	VVD	cross
a	DT	a
red	JJ	red
line	NN	line
by	IN	by
directly	RB	directly
attacking	VVG	attack
Israel	NP	Israel
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
ever	RB	ever
uh	UH	uh
and	CC	and
you	PP	you
say	VVP	say
also	RB	also
reestablish	VV	reestablish
deterrence	NN	deterrence
but	CC	but
we	PP	we
don	VVP	don
'	''	'
t	NN	t
know	VVP	know
what	WP	what
the	DT	the
Israeli	JJ	Israeli
response	NN	response
is	VBZ	be
going	VVG	go
to	TO	to
be	VB	be
and	CC	and
there	EX	there
are	VBP	be
those	DT	those
calling	NN	calling
for	IN	for
a	DT	a
direct	JJ	direct
strike	NN	strike
on	IN	on
Iran	NP	Iran
'	POS	'
s	JJ	s
nuclear	JJ	nuclear
facilities	NNS	facility
aren	NNS	aren
'	POS	'
t	NN	t
they	PP	they
so	RB	so
it	PP	it
could	MD	could
still	RB	still
escalate	VV	escalate
and	CC	and
is	VBZ	be
that	IN/that	that
a	DT	a
a	DT	a
risk	NN	risk
that	IN/that	that
the	DT	the
Iranian	JJ	Iranian
regime	NN	regime
is	VBZ	be
is	VBZ	be
willing	JJ	willing
to	TO	to
take	VV	take
well	RB	well
absolutely	RB	absolutely
but	CC	but
now	RB	now
uh	UH	uh
it	PP	it
depends	VVZ	depend
what	WP	what
Israel	NP	Israel
is	VBZ	be
going	VVG	go
to	TO	to
do	VV	do
and	CC	and
if	IN	if
Israel	NP	Israel
wants	VVZ	want
to	TO	to
uh	UH	uh
attack	VV	attack
Iranian	JJ	Iranian
military	JJ	military
and	CC	and
nuclear	JJ	nuclear
facilities	NNS	facility
and	CC	and
oil	NN	oil
resources	NNS	resource
uh	UH	uh
then	RB	then
obviously	RB	obviously
that	DT	that
is	VBZ	be
going	VVG	go
to	TO	to
result	VV	result
in	IN	in
a	DT	a
much	JJ	much
uh	UH	uh
bigger	JJR	big
uh	UH	uh
escalation	NN	escalation
of	IN	of
this	DT	this
conflict	NN	conflict
the	DT	the
Iranian	JJ	Iranian
side	NN	side
has	VHZ	have
made	VVN	make
it	PP	it
clear	JJ	clear
that	IN/that	that
they	PP	they
will	MD	will
be	VB	be
uh	UH	uh
responding	VVG	respond
to	TO	to
any	DT	any
Israeli	JJ	Israeli
attack	NN	attack
in	IN	in
uh	UH	uh
much	RB	much
harsher	JJR	harsh
way	NN	way
than	IN	than
they	PP	they
have	VHP	have
uh	UH	uh
in	IN	in
the	DT	the
past	JJ	past
and	CC	and
so	RB	so
therefore	RB	therefore
the	DT	the
scene	NN	scene
is	VBZ	be
really	RB	really
set	VVN	set
for	IN	for
the	DT	the
widening	NN	widening
of	IN	of
this	DT	this
conflict	NN	conflict
unless	IN	unless
Israel	NP	Israel
is	VBZ	be
restrained	VVN	restrain
and	CC	and
of	IN	of
course	NN	course
this	DT	this
is	VBZ	be
what	WP	what
the	DT	the
United	NP	United
States	NPS	States
and	CC	and
also	RB	also
some	DT	some
of	IN	of
its	PP$	its
allies	NNS	ally
including	VVG	include
Britain	NP	Britain
are	VBP	be
trying	VVG	try
to	TO	to
uh	UH	uh
do	VV	do
to	TO	to
basically	RB	basically
you	PP	you
know	VVP	know
ask	VV	ask
Israel	NP	Israel
uh	UH	uh
not	RB	not
to	TO	to
retaliate	VV	retaliate
or	CC	or
at	IN	at
least	JJS	least
not	RB	not
to	TO	to
retaliate	VV	retaliate
in	IN	in
a	DT	a
way	NN	way
which	WDT	which
could	MD	could
result	VV	result
in	IN	in
the	DT	the
expansion	NN	expansion
of	IN	of
the	DT	the
conflict	NN	conflict
doesn	NN	doesn
'	POS	'
t	NN	t
this	DT	this
leave	NN	leave
Iran	NP	Iran
increasingly	RB	increasingly
isolated	VVD	isolate
and	CC	and
under	IN	under
pressure	NN	pressure
at	IN	at
home	NN	home
we	PP	we
saw	VVD	see
Jordan	NP	Jordan
take	VV	take
part	NN	part
in	IN	in
shooting	VVG	shoot
down	RP	down
some	DT	some
of	IN	of
those	DT	those
drones	NNS	drone
didn	NN	didn
'	POS	'
t	NN	t
we	PP	we
we	PP	we
haven	VVP	haven
'	''	'
t	NN	t
seen	VVN	see
any	DT	any
of	IN	of
those	DT	those
Regional	JJ	regional
allies	NNS	ally
come	VVP	come
out	RP	out
out	RB	out
in	IN	in
support	NN	support
or	CC	or
Regional	JJ	regional
countries	NNS	country
come	VVP	come
out	RP	out
in	IN	in
support	NN	support
of	IN	of
Iran	NP	Iran
and	CC	and
the	DT	the
people	NNS	people
of	IN	of
Iran	NP	Iran
are	VBP	be
under	IN	under
pressure	NN	pressure
economically	RB	economically
as	RB	as
well	RB	well
they	PP	they
'	POS	'
ve	RB	ve
been	VBN	be
of	IN	of
course	NN	course
increasing	VVG	increase
protest	NN	protest
against	IN	against
the	DT	the
regime	NN	regime
over	IN	over
the	DT	the
past	JJ	past
year	NN	year
18	CD	@card@
months	NNS	month
so	IN	so
isn	NP	isn
'	POS	'
t	NN	t
actually	RB	actually
the	DT	the
regime	NN	regime
under	IN	under
more	JJR	more
pressure	NN	pressure
well	RB	well
the	DT	the
regime	NN	regime
is	VBZ	be
under	IN	under
pressure	NN	pressure
and	CC	and
uh	UH	uh
but	CC	but
I	PP	I
don	VVP	don
'	''	'
t	NN	t
think	VVP	think
the	DT	the
regime	NN	regime
really	RB	really
expected	VVN	expect
that	IN/that	that
the	DT	the
Arab	JJ	Arab
countries	NNS	country
or	CC	or
for	IN	for
that	DT	that
matter	NN	matter
Jordon	NP	Jordon
really	RB	really
coming	VVG	come
out	RP	out
in	IN	in
support	NN	support
of	IN	of
Iranian	JJ	Iranian
actions	NNS	action
uh	UH	uh
I	PP	I
think	VVP	think
the	DT	the
the	DT	the
regime	NN	regime
is	VBZ	be
fully	RB	fully
aware	JJ	aware
that	IN/that	that
it	PP	it
does	VVZ	do
not	RB	not
have	VH	have
the	DT	the
love	NN	love
of	IN	of
everybody	NN	everybody
in	IN	in
the	DT	the
region	NN	region
but	CC	but
it	PP	it
does	VVZ	do
have	VHP	have
the	DT	the
support	NN	support
of	IN	of
Russia	NP	Russia
and	CC	and
has	VHZ	have
the	DT	the
support	NN	support
of	IN	of
China	NP	China
Iran	NP	Iran
has	VHZ	have
got	VVN	get
very	RB	very
close	JJ	close
strategic	JJ	strategic
ties	NNS	tie
with	IN	with
these	DT	these
two	CD	two
powers	NNS	power
and	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
it	PP	it
has	VHZ	have
got	VVN	get
plenty	NN	plenty
of	IN	of
assets	NNS	asset
and	CC	and
region	NN	region
that	IN/that	that
it	PP	it
can	MD	can
use	VV	use
against	IN	against
Israel	NP	Israel
and	CC	and
against	IN	against
the	DT	the
international	JJ	international
supporters	NNS	supporter
of	IN	of
Israel	NP	Israel
if	IN	if
they	PP	they
decide	VVP	decide
to	TO	to
get	VV	get
involved	VVN	involve
in	IN	in
Israeli	JJ	Israeli
LED	VVN	lead
war	NN	war
with	IN	with
Iran	NP	Iran
I	NP	I
'	POS	'
m	NN	m
in	IN	in
cycle	NN	cycle
thank	VVP	thank
you	PP	you
the	DT	the
United	NP	United
Nations	NPS	Nations
has	VHZ	have
voiced	VVN	voice
concerns	NNS	concern
about	IN	about
escalating	VVG	escalate
violence	NN	violence
in	IN	in
the	DT	the
occupied	JJ	occupied
West	NP	West
Bank	NP	Bank
it	PP	it
comes	VVZ	come
after	IN	after
a	DT	a
wave	NN	wave
of	IN	of
attacks	NNS	attack
sparked	VVN	spark
by	IN	by
the	DT	the
killing	NN	killing
of	IN	of
an	DT	an
Israeli	JJ	Israeli
teenager	NN	teenager
the	DT	the
UN	NP	UN
has	VHZ	have
accused	VVN	accuse
Israel	NP	Israel
'	POS	'
s	JJ	s
security	NN	security
forces	NNS	force
of	IN	of
active	JJ	active
participation	NN	participation
in	IN	in
attacks	NNS	attack
on	IN	on
Palestinians	NPS	Palestinians
by	IN	by
Jewish	JJ	Jewish
settlers	NNS	settler
the	DT	the
vast	JJ	vast
majority	NN	majority
of	IN	of
the	DT	the
International	NP	International
Community	NP	Community
considers	VVZ	consider
the	DT	the
settlements	NNS	settlement
illegal	JJ	illegal
under	IN	under
international	JJ	international
law	NN	law
although	IN	although
Israel	NP	Israel
disputes	VVZ	dispute
this	DT	this
here	RB	here
Hugo	NP	Hugo
take	VV	take
CAU	NP	Cau
on	IN	on
CCTV	NP	CCTV
a	DT	a
man	NN	man
setting	VVG	set
fire	NN	fire
to	TO	to
a	DT	a
car	NN	car
as	IN	as
Israeli	JJ	Israeli
settlers	NNS	settler
storm	VVP	storm
a	DT	a
Palestinian	JJ	Palestinian
Village	NP	Village
in	IN	in
the	DT	the
occupied	JJ	occupied
West	NP	West
Bank	NP	Bank
Israeli	NP	Israeli
soldiers	NNS	soldier
watch	VVP	watch
outside	JJ	outside
and	CC	and
appear	VVP	appear
to	TO	to
do	VV	do
nothing	NN	nothing
across	IN	across
the	DT	the
West	NP	West
Bank	NP	Bank
on	IN	on
the	DT	the
weekend	NN	weekend
Israeli	JJ	Israeli
settlers	NNS	settler
went	VVD	go
on	IN	on
a	DT	a
rampage	NN	rampage
this	DT	this
was	VBD	be
the	DT	the
village	NN	village
of	IN	of
M	NP	M
near	IN	near
ramala	NP	ramala
on	IN	on
Saturday	NP	Saturday
settlers	NNS	settler
set	VVD	set
houses	NNS	house
and	CC	and
cars	NNS	car
on	IN	on
fire	NN	fire
killing	VVG	kill
one	CD	one
man	NN	man
Jihad	NP	Jihad
Abu	NP	Abu
alyah	NP	alyah
he	PP	he
was	VBD	be
25	CD	@card@
and	CC	and
planning	VVG	plan
to	TO	to
get	VV	get
married	JJ	married
in	IN	in
June	NP	June
Jihad	NP	Jihad
was	VBD	be
trying	VVG	try
to	TO	to
prevent	VV	prevent
the	DT	the
settlers	NNS	settler
from	IN	from
breaking	VVG	break
the	DT	the
house	NN	house
door	NN	door
of	IN	of
Sam	NP	Sam
house	NN	house
where	WRB	where
dozens	NNS	dozen
of	IN	of
the	DT	the
Town	NP	Town
residents	NNS	resident
arrived	VVD	arrive
in	IN	in
the	DT	the
home	NN	home
to	TO	to
prevent	VV	prevent
them	PP	them
from	IN	from
burning	VVG	burn
the	DT	the
house	NN	house
it	PP	it
wasn	NP	wasn
'	POS	'
t	NN	t
the	DT	the
first	JJ	first
time	NN	time
settlers	NNS	settler
attacked	VVD	attack
us	PP	us
but	CC	but
we	PP	we
weren	NN	weren
'	POS	'
t	NN	t
expecting	VVG	expect
a	DT	a
huge	JJ	huge
number	NN	number
of	IN	of
them	PP	them
the	DT	the
violence	NN	violence
was	VBD	be
sparked	VVN	spark
by	IN	by
The	DT	the
Disappearance	NN	disappearance
of	IN	of
this	DT	this
Israeli	JJ	Israeli
boy	NN	boy
14	CD	@card@
-	NN	-
year	NN	year
-	NN	-
old	JJ	old
bamin	NN	bamin
aim	NN	aim
he	PP	he
went	VVD	go
missing	VVG	miss
on	IN	on
on	IN	on
Friday	NP	Friday
and	CC	and
a	DT	a
day	NN	day
later	RBR	later
was	VBD	be
found	VVN	find
dead	RB	dead
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
says	VVZ	say
he	PP	he
was	VBD	be
murdered	VVN	murder
the	DT	the
attacks	NNS	attack
show	VVP	show
how	WRB	how
tensions	NNS	tension
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
are	VBP	be
escalating	VVG	escalate
since	IN	since
the	DT	the
Hamas	JJ	Hamas
attacks	NNS	attack
on	IN	on
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
more	RBR	more
than	IN	than
460	CD	@card@
Palestinians	NNS	Palestinian
and	CC	and
13	CD	@card@
Israelis	NNS	Israeli
have	VHP	have
been	VBN	be
killed	VVN	kill
if	IN	if
nothing	NN	nothing
changes	NNS	change
there	EX	there
will	MD	will
be	VB	be
even	RB	even
more	JJR	more
violence	NN	violence
for	IN	for
this	DT	this
campaign	NN	campaign
and	CC	and
monitoring	NN	monitoring
settlement	NN	settlement
activity	NN	activity
the	DT	the
situation	NN	situation
is	VBZ	be
unprecedented	JJ	unprecedented
I	PP	I
think	VVP	think
that	WDT	that
H	NN	H
the	DT	the
level	NN	level
of	IN	of
the	DT	the
violence	NN	violence
is	VBZ	be
the	DT	the
highest	JJS	high
that	IN/that	that
I	PP	I
remember	VVP	remember
they	PP	they
feel	VVP	feel
also	RB	also
a	DT	a
lot	NN	lot
of	IN	of
support	NN	support
from	IN	from
the	DT	the
government	NN	government
and	CC	and
probably	RB	probably
from	IN	from
the	DT	the
public	JJ	public
Le	NP	Le
their	PP$	their
public	NN	public
that	IN/that	that
their	PP$	their
violence	NN	violence
is	VBZ	be
kind	NN	kind
of	IN	of
necessary	JJ	necessary
against	IN	against
the	DT	the
evil	NN	evil
which	WDT	which
are	VBP	be
the	DT	the
Palestinians	NPS	Palestinians
it	PP	it
'	POS	'
s	NN	S
not	RB	not
only	JJ	only
settler	NN	settler
violence	NN	violence
