now	RB	now
about	IN	about
increasing	VVG	increase
military	JJ	military
aid	NN	aid
to	TO	to
Israel	NP	Israel
Israel	NP	Israel
already	RB	already
gets	VVZ	get
$	$	$
3	CD	@card@
.	SENT	.
3	CD	@card@
billion	NNS	billion
that	WDT	that
was	VBD	be
in	IN	in
the	DT	the
past	JJ	past
year	NN	year
by	IN	by
far	RB	far
more	JJR	more
than	IN	than
any	DT	any
other	JJ	other
country	NN	country
from	IN	from
the	DT	the
United	NP	United
States	NPS	States
in	IN	in
military	JJ	military
aid	NN	aid
and	CC	and
there	EX	there
'	''	'
s	NNS	s
talk	VVP	talk
of	IN	of
more	JJR	more
uh	UH	uh
the	DT	the
problem	NN	problem
with	IN	with
that	WDT	that
is	VBZ	be
that	IN/that	that
Congress	NP	Congress
is	VBZ	be
in	IN	in
complete	JJ	complete
disarray	NN	disarray
not	RB	not
just	RB	just
because	IN	because
Republicans	NPS	Republicans
control	VVP	control
the	DT	the
house	NN	house
and	CC	and
Democrats	NNS	democrat
control	VVP	control
the	DT	the
Senate	NP	Senate
but	CC	but
because	IN	because
the	DT	the
Republicans	NPS	Republicans
are	VBP	be
without	IN	without
a	DT	a
speaker	NN	speaker
at	IN	at
the	DT	the
moment	NN	moment
and	CC	and
without	IN	without
a	DT	a
Speaker	NP	Speaker
of	IN	of
the	DT	the
House	NP	House
of	IN	of
Representatives	NPS	Representatives
they	PP	they
can	MD	can
'	''	'
t	NN	t
really	RB	really
do	VVP	do
business	NN	business
and	CC	and
they	PP	they
won	VVD	win
'	''	'
t	NN	t
come	VVN	come
back	RB	back
to	TO	to
elect	VV	elect
a	DT	a
speaker	NN	speaker
until	IN	until
Wednesday	NP	Wednesday
so	RB	so
right	RB	right
now	RB	now
although	IN	although
there	EX	there
is	VBZ	be
rather	RB	rather
widespread	JJ	widespread
support	NN	support
for	IN	for
increasing	VVG	increase
funding	NN	funding
for	IN	for
Israel	NP	Israel
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
likely	JJ	likely
to	TO	to
happen	VV	happen
soon	RB	soon
that	WDT	that
could	MD	could
take	VV	take
some	DT	some
time	NN	time
all	DT	all
right	JJ	right
thanks	NNS	thanks
so	IN	so
much	JJ	much
John	NP	John
hendin	NN	hendin
meanwhile	RB	meanwhile
in	IN	in
the	DT	the
occupied	JJ	occupied
West	JJ	West
