<	SYM	<
at	IN	at
the	DT	the
University	NP	University
of	IN	of
tyan	NN	tyan
he	PP	he
joins	VVZ	join
us	PP	us
from	IN	from
the	DT	the
Iranian	JJ	Iranian
Capital	NP	Capital
thanks	NNS	thanks
so	RB	so
much	RB	much
for	IN	for
being	VBG	be
on	IN	on
the	DT	the
program	NN	program
explain	VV	explain
to	TO	to
our	PP$	our
International	NP	International
audience	NN	audience
the	DT	the
relationship	NN	relationship
between	IN	between
Iran	NP	Iran
and	CC	and
Israel	NP	Israel
and	CC	and
why	WRB	why
tan	NN	tan
is	VBZ	be
being	VBG	be
accused	VVN	accuse
of	IN	of
having	VHG	have
quote	NN	quote
tentacles	NNS	tentacle
all	RB	all
over	IN	over
this	DT	this
attack	NN	attack
by	IN	by
hamus	NP	hamus
Iran	NP	Iran
'	POS	'
s	JJ	s
support	NN	support
for	IN	for
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
uh	UH	uh
is	VBZ	be
linked	VVN	link
to	TO	to
uh	UH	uh
the	DT	the
revolution	NN	revolution
itself	PP	itself
During	IN	during
the	DT	the
Revolution	NN	revolution
there	EX	there
were	VBD	be
two	CD	two
causes	NNS	cause
that	IN/that	that
the	DT	the
Iranians	NNS	Iranian
were	VBD	be
very	RB	very
much	JJ	much
f	NN	f
focused	VVN	focus
on	IN	on
one	CD	one
was	VBD	be
supporting	VVG	support
the	DT	the
anti	JJ	anti
-	NN	-
apartheid	NN	apartheid
movement	NN	movement
in	IN	in
South	NP	South
Africa	NP	Africa
and	CC	and
the	DT	the
second	NN	second
was	VBD	be
supporting	VVG	support
the	DT	the
dispossessed	VVN	dispossess
Palestinian	JJ	Palestinian
people	NNS	people
across	IN	across
Palestine	NP	Palestine
and	CC	and
uh	UH	uh
at	IN	at
that	DT	that
time	NN	time
Western	JJ	Western
countries	NNS	country
were	VBD	be
supporting	VVG	support
both	CC	both
the	DT	the
apid	JJ	apid
regime	NN	regime
in	IN	in
South	NP	South
Africa	NP	Africa
and	CC	and
the	DT	the
Israeli	JJ	Israeli
regime	NN	regime
and	CC	and
Nelson	NP	Nelson
Mandela	NP	Mandela
thec	NP	thec
and	CC	and
others	NNS	other
were	VBD	be
all	DT	all
terrorist	JJ	terrorist
organizations	NNS	organization
in	IN	in
Western	JJ	Western
capitals	NNS	capital
so	IN	so
Iran	NP	Iran
support	NN	support
for	IN	for
H	NP	H
the	DT	the
Islamic	NP	Islamic
Jihad	NP	Jihad
and	CC	and
other	JJ	other
resistance	NN	resistance
groups	NNS	group
is	VBZ	be
because	IN	because
they	PP	they
have	VHP	have
a	DT	a
legitimate	JJ	legitimate
cause	VV	cause
they	PP	they
'	POS	'
ve	RB	ve
been	VBN	be
dispossessed	VVN	dispossess
they	PP	they
'	POS	'
ve	RB	ve
been	VBN	be
colonized	VVN	colonize
they	PP	they
'	POS	'
ve	RB	ve
been	VBN	be
ethnically	RB	ethnically
cleansed	VVN	cleanse
and	CC	and
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
trapped	VVN	trap
in	IN	in
Gaza	NP	Gaza
in	IN	in
this	DT	this
ghetto	NN	ghetto
uh	UH	uh
they	PP	they
have	VHP	have
been	VBN	be
dispossessed	VVN	dispossess
from	IN	from
their	PP$	their
land	NN	land
okay	VV	okay
uh	UH	uh
across	IN	across
Southern	NP	Southern
Palestine	NP	Palestine
I	PP	I
guess	VVP	guess
I	PP	I
want	VVP	want
to	TO	to
look	VV	look
at	IN	at
the	DT	the
broader	JJR	broad
context	NN	context
of	IN	of
this	DT	this
and	CC	and
what	WP	what
it	PP	it
means	VVZ	mean
in	IN	in
terms	NNS	term
of	IN	of
Hezbollah	NP	Hezbollah
and	CC	and
Hamas	NP	Hamas
um	VVD	um
the	DT	the
Lebanese	JJ	Lebanese
militant	JJ	militant
group	NN	group
being	VBG	be
involved	VVN	involve
in	IN	in
the	DT	the
broader	JJR	broad
implications	NNS	implication
regionally	RB	regionally
could	MD	could
we	PP	we
see	VV	see
this	DT	this
conflict	NN	conflict
now	RB	now
spilling	VVG	spill
out	RP	out
uh	UH	uh
further	RBR	further
in	IN	in
the	DT	the
region	NN	region
it	PP	it
is	VBZ	be
quite	RB	quite
possible	JJ	possible
because	IN	because
we	PP	we
are	VBP	be
seeing	VVG	see
the	DT	the
genocidal	JJ	genocidal
Tendencies	NNS	tendency
of	IN	of
the	DT	the
Israeli	JJ	Israeli
regime	NN	regime
playing	VVG	play
out	RP	out
as	IN	as
they	PP	they
indiscriminately	RB	indiscriminately
bomb	VVP	bomb
homes	NNS	home
and	CC	and
murder	NN	murder
women	NNS	woman
and	CC	and
children	NNS	child
across	IN	across
Gaza	NP	Gaza
and	CC	and
Western	JJ	Western
media	NNS	medium
they	PP	they
all	RB	all
all	RB	all
are	VBP	be
justifying	VVG	justify
it	PP	it
because	IN	because
they	PP	they
'	POS	'
ve	NN	ve
all	RB	all
been	VBN	be
justifying	VVG	justify
the	DT	the
actions	NNS	action
of	IN	of
the	DT	the
apartheid	NN	apartheid
settler	NN	settler
regime	NN	regime
for	IN	for
decades	NNS	decade
and	CC	and
uh	UH	uh
as	IN	as
we	PP	we
speak	VVP	speak
people	NNS	people
are	VBP	be
being	VBG	be
massacred	VVN	massacre
last	JJ	last
night	NN	night
they	PP	they
were	VBD	be
being	VBG	be
massacred	VVN	massacre
Powers	NP	Powers
have	VHP	have
been	VBN	be
raised	VVN	raise
to	TO	to
the	DT	the
ground	NN	ground
and	CC	and
constantly	RB	constantly
Western	JJ	Western
media	NNS	medium
Outlets	NNS	outlet
have	VHP	have
been	VBN	be
trying	VVG	try
to	TO	to
justify	VV	justify
all	PDT	all
this	DT	this
because	IN	because
they	PP	they
side	VVP	side
with	IN	with
the	DT	the
Israeli	JJ	Israeli
regime	NN	regime
it	PP	it
is	VBZ	be
the	DT	the
responsibility	NN	responsibility
of	IN	of
Iran	NP	Iran
and	CC	and
Iranians	NNS	Iranian
and	CC	and
people	NNS	people
across	IN	across
the	DT	the
region	NN	region
and	CC	and
across	IN	across
the	DT	the
globe	NN	globe
to	TO	to
stand	VV	stand
up	RP	up
for	IN	for
the	DT	the
dispossessed	VVN	dispossess
and	CC	and
not	RB	not
to	TO	to
be	VB	be
fooled	VVN	fool
by	IN	by
these	DT	these
Western	JJ	Western
narratives	NNS	narrative
Hezbollah	NP	Hezbollah
supports	VVZ	support
Hamas	NNS	Hamas
because	IN	because
they	PP	they
are	VBP	be
victims	NNS	victim
Hezbollah	NP	Hezbollah
supports	VVZ	support
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
because	IN	because
these	DT	these
are	VBP	be
victims	NNS	victim
and	CC	and
heah	NN	heah
is	VBZ	be
much	RB	much
stronger	JJR	strong
than	IN	than
Hamas	NNS	Hamas
by	IN	by
the	DT	the
way	NN	way
it	PP	it
is	VBZ	be
not	RB	not
surrounded	VVN	surround
so	IN	so
I	PP	I
just	RB	just
want	VVP	want
to	TO	to
sir	NN	sir
I	PP	I
just	RB	just
want	VVP	want
to	TO	to
interrupt	VV	interrupt
you	PP	you
there	RB	there
for	IN	for
a	DT	a
moment	NN	moment
sorry	JJ	sorry
I	NP	I
'	POS	'
m	NN	m
just	RB	just
getting	VVG	get
word	NN	word
that	IN/that	that
um	VVG	um
we	PP	we
'	POS	'
ve	NN	ve
heard	VVD	hear
from	IN	from
from	IN	from
the	DT	the
the	DT	the
Iran	NP	Iran
foreign	JJ	foreign
Ministry	NP	Ministry
sorry	RB	sorry
the	DT	the
the	DT	the
information	NN	information
is	VBZ	be
just	RB	just
flowing	VVG	flow
in	IN	in
as	IN	as
I	PP	I
speak	VVP	speak
to	TO	to
the	DT	the
Iran	NP	Iran
foreign	JJ	foreign
Ministry	NP	Ministry
has	VHZ	have
said	VVN	say
any	DT	any
foolish	JJ	foolish
Israeli	JJ	Israeli
action	NN	action
against	IN	against
Iran	NP	Iran
will	MD	will
be	VB	be
met	VVN	meet
with	IN	with
a	DT	a
devastating	JJ	devastating
response	NN	response
we	PP	we
'	POS	'
re	NN	re
already	RB	already
facing	VVG	face
a	DT	a
war	NN	war
between	IN	between
Gaza	NP	Gaza
and	CC	and
Israel	NP	Israel
and	CC	and
now	RB	now
we	PP	we
'	''	'
re	IN	re
getting	VVG	get
threats	NNS	threat
like	VVP	like
that	IN/that	that
your	PP$	your
response	NN	response
well	RB	well
the	DT	the
Americans	NPS	Americans
or	CC	or
American	NP	American
officials	NNS	official
have	VHP	have
been	VBN	be
threatening	VVG	threaten
Iran	NP	Iran
as	IN	as
well	RB	well
and	CC	and
I	PP	I
think	VVP	think
that	IN/that	that
the	DT	the
Americans	NPS	Americans
know	VVP	know
quite	RB	quite
well	RB	well
that	IN/that	that
they	PP	they
'	POS	'
ve	NN	ve
already	RB	already
bitten	VVN	bite
off	RP	off
more	JJR	more
than	IN	than
they	PP	they
can	MD	can
to	TO	to
in	IN	in
Ukraine	NP	Ukraine
in	IN	in
East	NP	East
Asia	NP	Asia
with	IN	with
China	NP	China
the	DT	the
United	NP	United
States	NPS	States
and	CC	and
its	PP$	its
allies	NNS	ally
are	VBP	be
on	IN	on
the	DT	the
decline	NN	decline
they	PP	they
they	PP	they
'	''	'
re	IN	re
not	RB	not
the	DT	the
powers	NNS	power
that	IN/that	that
they	PP	they
were	VBD	be
30	CD	@card@
40	CD	@card@
years	NNS	year
ago	RB	ago
the	DT	the
Israeli	JJ	Israeli
regime	NN	regime
is	VBZ	be
in	IN	in
no	DT	no
position	NN	position
to	TO	to
threaten	VV	threaten
Iran	NP	Iran
because	IN	because
the	DT	the
Israeli	JJ	Israeli
regime	NN	regime
cannot	MD	can
even	RB	even
destroy	VV	destroy
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
but	CC	but
the	DT	the
United	NP	United
States	NPS	States
if	IN	if
it	PP	it
does	VVZ	do
something	NN	something
foolish	JJ	foolish
then	RB	then
it	PP	it
will	MD	will
be	VB	be
expelled	VVN	expel
from	IN	from
the	DT	the
region	NN	region
the	DT	the
United	NP	United
States	NPS	States
is	VBZ	be
very	RB	very
vulnerable	JJ	vulnerable
and	CC	and
the	DT	the
price	NN	price
of	IN	of
fuel	NN	fuel
will	MD	will
go	VV	go
through	IN	through
the	DT	the
roof	NN	roof
it	PP	it
will	MD	will
destroy	VV	destroy
the	DT	the
Western	JJ	Western
economies	NNS	economy
and	CC	and
then	RB	then
you	PP	you
'	''	'
ll	NN	ll
be	VB	be
seeing	VVG	see
the	DT	the
violence	NN	violence
across	IN	across
Europe	NP	Europe
and	CC	and
North	NP	North
America	NP	America
sorry	JJ	sorry
we	PP	we
just	RB	just
have	VH	have
to	TO	to
cut	VV	cut
it	PP	it
short	RB	short
there	RB	there
we	PP	we
'	''	'
re	IN	re
running	VVG	run
um	NNS	um
short	JJ	short
of	IN	of
time	NN	time
that	WDT	that
was	VBD	be
Muhammad	NP	Muhammad
Mandi	NP	Mandi
the	DT	the
a	DT	a
professor	NN	professor
rather	RB	rather
from	IN	from
the	DT	the
University	NP	University
of	IN	of
tyan	NP	tyan
<	SYM	<
/	SYM	/
doc	NN	doc
>	SYM	>
