now	RB	now
Janine	NP	Janine
in	IN	in
this	DT	this
raid	NN	raid
there	RB	there
'	POS	'
s	RB	s
been	VBN	be
an	DT	an
air	NN	air
strike	NN	strike
that	WDT	that
hit	VVD	hit
the	DT	the
refugee	NN	refugee
camp	NN	camp
Charles	NP	Charles
traford	NP	traford
joins	VVZ	join
us	PP	us
now	RB	now
live	VVP	live
from	IN	from
Janine	NP	Janine
Charles	NP	Charles
tell	VVP	tell
us	PP	us
first	JJ	first
of	IN	of
all	DT	all
what	WP	what
you	PP	you
'	POS	'
re	NN	re
seeing	VVG	see
there	RB	there
well	RB	well
you	PP	you
join	VV	join
us	PP	us
on	IN	on
a	DT	a
street	NN	street
here	RB	here
just	RB	just
on	IN	on
the	DT	the
outskirts	NNS	outskirt
of	IN	of
the	DT	the
camp	NN	camp
the	DT	the
refugee	NN	refugee
camp	NN	camp
that	WDT	that
is	VBZ	be
inside	IN	inside
Janine	NP	Janine
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
inside	IN	inside
the	DT	the
camp	NN	camp
we	PP	we
'	POS	'
ve	NN	ve
looked	VVD	look
at	IN	at
the	DT	the
level	NN	level
of	IN	of
Destruction	NN	destruction
there	RB	there
there	RB	there
'	''	'
s	RB	s
been	VBN	be
talk	NN	talk
about	IN	about
an	DT	an
air	NN	air
strike	NN	strike
or	CC	or
air	NN	air
strikes	NNS	strike
certainly	RB	certainly
what	WP	what
we	PP	we
'	POS	'
ve	JJ	ve
seen	VVN	see
that	IN/that	that
the	DT	the
locals	NNS	local
describe	VVP	describe
to	TO	to
us	PP	us
as	IN	as
being	VBG	be
air	NN	air
strikes	VVZ	strike
I	PP	I
wouldn	NN	wouldn
'	POS	'
t	NN	t
say	VVP	say
they	PP	they
qualify	VVP	qualify
as	RB	as
that	IN/that	that
now	RB	now
whether	CC	whether
indeed	RB	indeed
there	EX	there
were	VBD	be
projectiles	NNS	projectile
that	WDT	that
were	VBD	be
fired	VVN	fire
from	IN	from
some	DT	some
for	IN	for
of	IN	of
drone	NN	drone
that	WDT	that
remains	VVZ	remain
to	TO	to
be	VB	be
seen	VVN	see
but	CC	but
you	PP	you
can	MD	can
see	VV	see
the	DT	the
level	NN	level
of	IN	of
Destruction	NN	destruction
on	IN	on
this	DT	this
street	NN	street
cars	NNS	car
destroyed	VVD	destroy
the	DT	the
locals	NNS	local
here	RB	here
are	VBP	be
telling	VVG	tell
us	PP	us
that	IN/that	that
it	PP	it
would	MD	would
have	VH	have
been	VBN	be
about	RB	about
2	CD	@card@
:	:	:
00	CD	@card@
a	DT	a
.	SENT	.
m	NN	m
.	SENT	.
that	DT	that
um	NN	um
the	DT	the
Israeli	JJ	Israeli
military	NN	military
came	VVD	come
into	IN	into
Janine	NP	Janine
this	DT	this
road	NN	road
here	RB	here
that	IN/that	that
you	PP	you
can	MD	can
see	VV	see
was	VBD	be
literally	RB	literally
just	RB	just
dug	VVD	dig
up	RP	up
by	IN	by
one	CD	one
of	IN	of
these	DT	these
military	JJ	military
grade	NN	grade
bulldozers	NNS	bulldozer
that	WDT	that
we	PP	we
see	VVP	see
to	TO	to
the	DT	the
use	NN	use
being	VBG	be
used	VVN	use
to	TO	to
such	JJ	such
devastating	JJ	devastating
effect	NN	effect
in	IN	in
in	IN	in
these	DT	these
raids	NNS	raid
that	WDT	that
are	VBP	be
now	RB	now
happening	VVG	happen
every	DT	every
night	NN	night
um	NNS	um
there	EX	there
were	VBD	be
tens	NNS	ten
we	PP	we
are	VBP	be
told	VVN	tell
of	IN	of
Israeli	JJ	Israeli
soldiers	NNS	soldier
that	IN/that	that
that	DT	that
that	WDT	that
came	VVD	come
into	IN	into
Janine	NP	Janine
last	JJ	last
night	NN	night
there	EX	there
were	VBD	be
a	DT	a
number	NN	number
of	IN	of
arrests	NNS	arrest
there	EX	there
was	VBD	be
at	IN	at
least	JJS	least
three	CD	three
people	NNS	people
killed	VVN	kill
here	RB	here
in	IN	in
Janine	NP	Janine
another	DT	another
11	CD	@card@
injured	VVN	injure
uh	UH	uh
one	CD	one
in	IN	in
a	DT	a
critical	JJ	critical
condition	NN	condition
but	CC	but
when	WRB	when
you	PP	you
talk	VVP	talk
to	TO	to
people	NNS	people
here	IN	here
their	PP$	their
reaction	NN	reaction
as	IN	as
to	TO	to
why	WRB	why
for	IN	for
example	NN	example
this	DT	this
was	VBD	be
done	VVN	do
here	RB	here
on	IN	on
the	DT	the
street	NN	street
where	WRB	where
they	PP	they
say	VVP	say
there	EX	there
were	VBD	be
no	DT	no
clashes	NNS	clash
there	EX	there
were	VBD	be
no	DT	no
uh	UH	uh
there	EX	there
were	VBD	be
no	DT	no
kids	NNS	kid
throwing	VVG	throw
stones	NNS	stone
um	NNS	um
it	PP	it
was	VBD	be
a	DT	a
quiet	JJ	quiet
quiet	JJ	quiet
night	NN	night
last	JJ	last
night	NN	night
and	CC	and
this	DT	this
bulldozer	NN	bulldozer
just	RB	just
came	VVD	come
in	IN	in
and	CC	and
dug	VVD	dig
this	DT	this
road	NN	road
up	RB	up
and	CC	and
of	IN	of
course	NN	course
they	PP	they
call	VVP	call
it	PP	it
a	DT	a
form	NN	form
of	IN	of
collective	JJ	collective
punishment	NN	punishment
now	RB	now
there	RB	there
'	''	'
s	VVG	s
a	DT	a
theory	NN	theory
sort	NN	sort
of	IN	of
banding	VVG	band
around	RP	around
that	IN/that	that
this	DT	this
effort	NN	effort
being	VBG	be
made	VVN	make
by	IN	by
the	DT	the
Israelis	NPS	Israelis
to	TO	to
destroy	VV	destroy
civilian	JJ	civilian
infrastructure	NN	infrastructure
like	IN	like
this	DT	this
is	VBZ	be
a	DT	a
means	NN	means
or	CC	or
an	DT	an
effort	NN	effort
by	IN	by
them	PP	them
to	TO	to
try	VV	try
and	CC	and
turn	VV	turn
the	DT	the
local	JJ	local
population	NN	population
against	IN	against
the	DT	the
armed	JJ	armed
resistance	NN	resistance
groups	NNS	group
that	WDT	that
exist	VVP	exist
here	RB	here
in	IN	in
Janine	NP	Janine
for	IN	for
all	DT	all
intense	JJ	intense
of	IN	of
purposes	NNS	purpose
that	WDT	that
seems	VVZ	seem
to	TO	to
be	VB	be
failing	VVG	fail
there	EX	there
is	VBZ	be
no	DT	no
indication	NN	indication
here	RB	here
whatsoever	RB	whatsoever
talking	VVG	talk
to	TO	to
the	DT	the
civilians	NNS	civilian
that	IN/that	that
they	PP	they
would	MD	would
they	PP	they
would	MD	would
do	VV	do
that	IN/that	that
and	CC	and
bear	NN	bear
in	IN	in
mind	NN	mind
that	IN/that	that
Janine	NP	Janine
has	VHZ	have
for	IN	for
many	JJ	many
many	JJ	many
years	NNS	year
been	VBN	be
a	DT	a
center	NN	center
for	IN	for
the	DT	the
armed	JJ	armed
resistance	NN	resistance
here	RB	here
in	IN	in
the	DT	the
occupied	JJ	occupied
West	JJ	West
Bank	NN	bank
there	EX	there
are	VBP	be
various	JJ	various
different	JJ	different
factions	NNS	faction
various	JJ	various
different	JJ	different
groups	NNS	group
a	DT	a
lot	NN	lot
of	IN	of
weapons	NNS	weapon
there	EX	there
have	VHP	have
been	VBN	be
a	DT	a
lot	NN	lot
of	IN	of
arrests	NNS	arrest
and	CC	and
there	EX	there
have	VHP	have
been	VBN	be
a	DT	a
number	NN	number
of	IN	of
people	NNS	people
killed	VVN	kill
here	RB	here
since	IN	since
the	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
war	NN	war
and	CC	and
the	DT	the
situation	NN	situation
has	VHZ	have
got	VVN	get
a	DT	a
lot	NN	lot
worse	RBR	worse
obviously	RB	obviously
since	IN	since
the	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
war	NN	war
on	IN	on
Gaza	NP	Gaza
but	CC	but
there	EX	there
'	''	'
s	VVG	s
no	DT	no
indication	NN	indication
here	RB	here
of	IN	of
people	NNS	people
being	VBG	be
moved	VVN	move
Enough	JJ	enough
by	IN	by
this	DT	this
kind	NN	kind
of	IN	of
Destruction	NN	destruction
to	TO	to
turn	VV	turn
against	IN	against
the	DT	the
armed	JJ	armed
resistance	NN	resistance
groups	NNS	group
now	RB	now
this	DT	this
street	NN	street
we	PP	we
'	POS	'
re	NN	re
told	VVD	tell
still	RB	still
no	DT	no
electricity	NN	electricity
electricity	NN	electricity
was	VBD	be
turned	VVN	turn
off	RP	off
apparently	RB	apparently
just	RB	just
before	IN	before
the	DT	the
raid	NN	raid
happened	VVD	happen
not	RB	not
right	RB	right
the	DT	the
way	NN	way
across	IN	across
the	DT	the
city	NN	city
but	CC	but
within	IN	within
within	IN	within
given	VVN	give
areas	NNS	area
um	VVG	um
we	PP	we
'	POS	'
re	NN	re
going	VVG	go
to	TO	to
be	VB	be
going	VVG	go
to	TO	to
the	DT	the
hospital	NN	hospital
we	PP	we
'	POS	'
re	NN	re
going	VVG	go
to	TO	to
be	VB	be
speaking	VVG	speak
hopefully	RB	hopefully
to	TO	to
the	DT	the
hospital	NN	hospital
staff	NN	staff
there	RB	there
about	IN	about
the	DT	the
level	NN	level
of	IN	of
injuries	NNS	injury
but	CC	but
yeah	RB	yeah
there	EX	there
is	VBZ	be
a	DT	a
great	JJ	great
sense	NN	sense
of	IN	of
fear	NN	fear
and	CC	and
tension	NN	tension
here	RB	here
in	IN	in
jine	NN	jine
because	IN	because
these	DT	these
raids	NNS	raid
are	VBP	be
happening	VVG	happen
every	DT	every
single	JJ	single
night	NN	night
um	NNS	um
the	DT	the
clear	JJ	clear
up	IN	up
operation	NN	operation
continues	VVZ	continue
here	RB	here
and	CC	and
U	NP	U
yeah	RB	yeah
we	PP	we
'	''	'
ll	NN	ll
be	VB	be
bringing	VVG	bring
you	PP	you
more	JJR	more
reaction	NN	reaction
throughout	IN	throughout
the	DT	the
day	NN	day
absolutely	RB	absolutely
okay	JJ	okay
we	PP	we
will	MD	will
hear	VV	hear
from	IN	from
you	PP	you
more	RBR	more
uh	UH	uh
Charles	NP	Charles
as	IN	as
you	PP	you
visit	VVP	visit
more	JJR	more
people	NNS	people
there	RB	there
in	IN	in
Janine	NP	Janine
and	CC	and
in	IN	in
the	DT	the
hospitals	NNS	hospital
for	IN	for
the	DT	the
moment	NN	moment
thanks	NNS	thanks
very	RB	very
much	RB	much
for	IN	for
bringing	VVG	bring
are	VBP	be
seen	VVN	see
there	RB	there
in	IN	in
Janine	NP	Janine
refugee	NN	refugee
camp	NN	camp
in	IN	in
the	DT	the
occupied	JJ	occupied
West	NP	West
Bank	NP	Bank
following	VVG	follow
the	DT	the
latest	JJS	late
raid	NN	raid
