welcome	JJ	welcome
completed	VVN	complete
its	PP$	its
oper	JJR	ope
military	JJ	military
operations	NNS	operation
in	IN	in
Khan	NP	Khan
unun	NP	unun
or	CC	or
the	DT	the
central	JJ	central
area	NN	area
we	PP	we
did	VVD	do
not	RB	not
see	VV	see
any	DT	any
sign	NN	sign
of	IN	of
slowing	VVG	slow
down	RP	down
the	DT	the
air	NN	air
attacks	NNS	attack
on	IN	on
these	DT	these
two	CD	two
areas	NNS	area
particularly	RB	particularly
n	NN	n
refugee	NN	refugee
camp	NN	camp
and	CC	and
and	CC	and
just	RB	just
new	JJ	new
fresh	JJ	fresh
air	NN	air
strikes	NNS	strike
happening	VVG	happen
within	IN	within
the	DT	the
past	JJ	past
hours	NNS	hour
and	CC	and
early	JJ	early
hours	NNS	hour
of	IN	of
this	DT	this
morning	NN	morning
in	IN	in
the	DT	the
N	NP	N
refugee	NN	refugee
camp	NN	camp
also	RB	also
the	DT	the
central	JJ	central
part	NN	part
of	IN	of
the	DT	the
central	JJ	central
area	NN	area
just	RB	just
causing	VVG	cause
great	JJ	great
deal	NN	deal
of	IN	of
Destruction	NN	destruction
and	CC	and
causing	VVG	cause
further	RBR	further
civilian	JJ	civilian
casualties	NNS	casualty
that	WDT	that
are	VBP	be
all	RB	all
transferred	VVN	transfer
reported	VVN	report
to	TO	to
alaka	NN	alaka
hospital	NN	hospital
that	WDT	that
is	VBZ	be
already	RB	already
exhausted	VVN	exhaust
suffering	NN	suffering
from	IN	from
the	DT	the
extreme	JJ	extreme
shortage	NN	shortage
of	IN	of
medical	JJ	medical
supplies	VVZ	supply
uh	UH	uh
but	RB	but
the	DT	the
tragedy	NN	tragedy
is	VBZ	be
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
still	RB	still
under	IN	under
the	DT	the
rebels	NNS	rebel
from	IN	from
the	DT	the
time	NN	time
the	DT	the
Israeli	JJ	Israeli
military	NN	military
was	VBD	be
operating	VVG	operate
aggressively	RB	aggressively
inat	NN	inat
refugee	NN	refugee
camp	NN	camp
the	DT	the
northern	JJ	northern
part	NN	part
of	IN	of
the	DT	the
Camp	NP	Camp
itself	PP	itself
where	WRB	where
people	NNS	people
are	VBP	be
still	RB	still
under	IN	under
the	DT	the
rebel	NN	rebel
this	DT	this
is	VBZ	be
the	DT	the
third	JJ	third
the	DT	the
fourth	JJ	fourth
day	NN	day
uh	UH	uh
with	IN	with
inability	NN	inability
of	IN	of
of	IN	of
the	DT	the
Civil	JJ	civil
defens	NN	defens
crew	NN	crew
or	CC	or
paramedics	NN	paramedics
to	TO	to
remove	VV	remove
these	DT	these
bodies	NNS	body
from	IN	from
under	IN	under
the	DT	the
ground	NN	ground
within	IN	within
the	DT	the
past	JJ	past
two	CD	two
hours	NNS	hour
an	DT	an
attack	NN	attack
on	IN	on
a	DT	a
residential	JJ	residential
Block	NN	block
in	IN	in
kanun	NN	kanun
evacuation	NN	evacuation
Zone	NP	Zone
that	WDT	that
'	POS	'
s	NN	S
Al	NP	Al
Maas	NP	Maas
evacuation	NN	evacuation
Zone	NP	Zone
where	WRB	where
the	DT	the
vast	JJ	vast
majority	NN	majority
of	IN	of
displaced	VVN	displace
families	NNS	family
and	CC	and
evacuees	NNS	evacuee
were	VBD	be
ordered	VVN	order
by	IN	by
the	DT	the
Israeli	JJ	Israeli
military	NN	military
at	IN	at
the	DT	the
initial	JJ	initial
weeks	NNS	week
of	IN	of
the	DT	the
war	NN	war
to	TO	to
go	VV	go
and	CC	and
shelter	VV	shelter
there	RB	there
to	TO	to
avoid	VV	avoid
being	VBG	be
bombed	VVN	bomb
but	CC	but
right	RB	right
now	RB	now
we	PP	we
'	''	'
re	IN	re
seeing	VVG	see
this	DT	this
is	VBZ	be
this	DT	this
has	VHZ	have
been	VBN	be
happening	VVG	happen
repeatedly	RB	repeatedly
uh	UH	uh
they	PP	they
are	VBP	be
attacked	VVN	attack
inside	IN	inside
their	PP$	their
tents	NNS	tent
from	IN	from
the	DT	the
debris	NN	debris
from	IN	from
the	DT	the
the	DT	the
falling	VVG	fall
shrap	NN	shrap
nails	NNS	nail
or	CC	or
sometimes	RB	sometimes
they	PP	they
are	VBP	be
actually	RB	actually
directly	RB	directly
hit	VVN	hit
while	IN	while
inside	IN	inside
their	PP$	their
tents	VVZ	tent
uh	UH	uh
there	RB	there
reports	NNS	report
of	IN	of
multiple	JJ	multiple
injuries	NNS	injury
right	RB	right
now	RB	now
but	CC	but
there	EX	there
is	VBZ	be
a	DT	a
difficulty	NN	difficulty
of	IN	of
transferring	VVG	transfer
these	DT	these
injuries	NNS	injury
as	IN	as
the	DT	the
presence	NN	presence
of	IN	of
a	DT	a
quad	NN	quad
captors	NNS	captor
these	DT	these
are	VBP	be
attack	NN	attack
drones	NNS	drone
and	CC	and
surveillance	NN	surveillance
and	CC	and
drones	NNS	drone
make	VVP	make
it	PP	it
very	RB	very
risky	JJ	risky
for	IN	for
paramedics	NP	paramedics
and	CC	and
civil	JJ	civil
defensive	JJ	defensive
crew	NN	crew
to	TO	to
do	VV	do
their	PP$	their
job	NN	job
and	CC	and
help	VV	help
and	CC	and
save	VV	save
people	NNS	people
who	WP	who
need	MD	need
help	VV	help
right	RB	right
now	RB	now
Hal	NP	Hal
Mahmud	NP	Mahmud
for	IN	for
us	PP	us
in	IN	in
Rafa	NP	Rafa
in	IN	in
southern	JJ	southern
Gaza	NP	Gaza
thank	VVP	thank
you	PP	you
