<doc>	NN	<doc>
is	VBZ	be
pledged	VVN	pledge
to	TO	to
adhere	VV	adhere
to	TO	to
and	CC	and
that	IN/that	that
the	DT	the
courts	NNS	court
do	VVP	do
in	IN	in
fact	NN	fact
have	VHP	have
a	DT	a
role	NN	role
in	IN	in
enforcing	VVG	enforce
uh	UH	uh
the	DT	the
law	NN	law
and	CC	and
so	RB	so
the	DT	the
judges	VVZ	judge
uh	UH	uh
did	VVD	do
seem	VV	seem
somewhat	RB	somewhat
skeptical	JJ	skeptical
of	IN	of
this	DT	this
one	CD	one
judge	NN	judge
saying	VVG	say
well	RB	well
you	PP	you
were	VBD	be
asking	VVG	ask
us	PP	us
basically	RB	basically
to	TO	to
interfere	VV	interfere
in	IN	in
every	DT	every
aspect	NN	aspect
of	IN	of
US	NP	US
military	JJ	military
uh	UH	uh
uh	UH	uh
operations	NNS	operation
overseas	RB	overseas
and	CC	and
what	WP	what
weapons	NNS	weapon
can	MD	can
be	VB	be
used	VVN	use
uh	UH	uh
and	CC	and
sent	VVN	send
to	TO	to
allies	NNS	ally
Etc	FW	etc
uh	UH	uh
but	CC	but
the	DT	the
the	DT	the
judges	NNS	judge
having	VHG	have
heard	VVN	hear
all	RB	all
of	IN	of
this	DT	this
they've	NN	they've
retired	VVD	retire
now	RB	now
they'll	JJ	they'll
probably	RB	probably
issue	VV	issue
a	DT	a
a	DT	a
um	NN	um
a	DT	a
ruling	NN	ruling
but	CC	but
probably	RB	probably
the	DT	the
close	NN	close
the	DT	the
the	DT	the
soonest	JJS	soonest
they	PP	they
would	MD	would
would	MD	would
be	VB	be
a	DT	a
week	NN	week
or	CC	or
two	CD	two
I'd	NNS	I'd
like	VVP	like
to	TO	to
introduce	VV	introduce
now	RB	now
one	CD	one
of	IN	of
the	DT	the
uh	UH	uh
people	NNS	people
involved	VVN	involve
in	IN	in
this	DT	this
in	IN	in
in	IN	in
this	DT	this
this	NN	this
is	VBZ	be
Ahmed	NP	Ahmed
Abu	NP	Abu
F	NP	F
Ahmed	NP	Ahmed
please	RB	please
stand	VVP	stand
right	NN	right
here	IN	here
uh	UH	uh
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
you	PP	you
you	PP	you
represent	VVP	represent
Al	NP	Al
Haw	NP	Haw
which	WDT	which
is	VBZ	be
a	DT	a
Palestinian	JJ	Palestinian
legal	JJ	legal
and	CC	and
human	JJ	human
rights	NNS	right
organization	NN	organization
um	NN	um
if	IN	if
you	PP	you
could	MD	could
recap	VV	recap
what	WP	what
the	DT	the
uh	UH	uh
arguments	NNS	argument
are	VBP	be
before	IN	before
the	DT	the
US	NP	US
Judiciary	NP	Judiciary
here	RB	here
uh	UH	uh
on	IN	on
behalf	NN	behalf
of	IN	of
uh	UH	uh
a	DT	a
case	NN	case
that	IN/that	that
making	VVG	make
a	DT	a
case	NN	case
that	IN/that	that
that	DT	that
genocide	NN	genocide
is	VBZ	be
being	VBG	be
committed	VVN	commit
in	IN	in
the	DT	the
US	NP	US
is	VBZ	be
implicit	JJ	implicit
complicit	JJ	complicit
no	RB	no
absolutely	RB	absolutely
as	RB	as
as	IN	as
you	PP	you
said	VVD	say
the	DT	the
our	PP$	our
case	NN	case
Bas	NP	Bas
basically	RB	basically
says	VVZ	say
that	IN/that	that
the	DT	the
uh	UH	uh
Biden	NP	Biden
Administration	NP	Administration
specifically	RB	specifically
three	CD	three
defendants	NNS	defendant
President	NP	President
Biden	NP	Biden
secary	NN	secary
of	IN	of
State	NP	State
Lincoln	NP	Lincoln
and	CC	and
Secretary	NP	Secretary
of	IN	of
Defense	NP	Defense
Austin	NP	Austin
are	VBP	be
complicit	JJ	complicit
in	IN	in
this	DT	this
genocide	NN	genocide
and	CC	and
uh	UH	uh
are	VBP	be
uh	UH	uh
failing	VVG	fail
their	PP$	their
duty	NN	duty
to	TO	to
prevent	VV	prevent
genocide	NN	genocide
from	IN	from
taking	VVG	take
place	NN	place
so	IN	so
there	EX	there
are	VBP	be
two	CD	two
uh	UH	uh
um	NN	um
issues	NNS	issue
that	WDT	that
are	VBP	be
at	IN	at
stake	NN	stake
here	IN	here
us	PP	us
complicity	NN	complicity
and	CC	and
it's	NN	it's
failure	NN	failure
to	TO	to
prevent	VV	prevent
the	DT	the
genocide	NN	genocide
that	WDT	that
is	VBZ	be
taking	VVG	take
place	VV	place
uh	UH	uh
this	DT	this
is	VBZ	be
the	DT	the
uh	UH	uh
appeal	NN	appeal
hearing	NN	hearing
in	IN	in
the	DT	the
previous	JJ	previous
hearing	NN	hearing
um	NNS	um
I	PP	I
think	VVP	think
it	PP	it
was	VBD	be
a	DT	a
historical	JJ	historical
moment	NN	moment
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
we	PP	we
have	VHP	have
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
narrating	VVG	narrate
their	PP$	their
own	JJ	own
struggle	NN	struggle
drawing	NN	drawing
on	IN	on
their	PP$	their
experiences	NNS	experience
of	IN	of
NBA	NP	NBA
on	IN	on
what	WP	what
their	PP$	their
grandparents	NNS	grandparent
experienced	VVN	experience
in	IN	in
1948	CD	@card@
being	VBG	be
ethnically	RB	ethnically
cleansed	VVN	cleanse
from	IN	from
their	PP$	their
ancestoral	JJ	ancestoral
land	NN	land
and	CC	and
their	PP$	their
indigenous	JJ	indigenous
uh	UH	uh
uh	UH	uh
land	NN	land
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
also	RB	also
we	PP	we
heard	VVD	hear
from	IN	from
the	DT	the
Palestinians	NPS	Palestinians
themselves	PP	themselves
not	RB	not
only	RB	only
about	IN	about
the	DT	the
Palestinians	NPS	Palestinians
so	IN	so
I	PP	I
think	VVP	think
the	DT	the
importance	NN	importance
of	IN	of
this	DT	this
case	NN	case
is	VBZ	be
that	IN/that	that
the	DT	the
Palestinian	NP	Palestinian
have	VHP	have
been	VBN	be
speaking	VVG	speak
directly	RB	directly
to	TO	to
the	DT	the
American	JJ	American
people	NNS	people
through	IN	through
their	PP$	their
Democratic	JJ	Democratic
institutions	NNS	institution
through	IN	through
their	PP$	their
Judiciary	NP	Judiciary
narrating	VVG	narrate
what	WP	what
they're	JJ	they're
uh	UH	uh
uh	UH	uh
going	VVG	go
through	RP	through
so	RB	so
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
um	NN	um
um	NNS	um
we	PP	we
hear	VVP	hear
from	IN	from
the	DT	the
Palestinians	NPS	Palestinians
not	RB	not
only	RB	only
about	IN	about
them	PP	them
which	WDT	which
I	PP	I
think	VVP	think
it's	NNS	it's
one	CD	one
of	IN	of
the	DT	the
many	JJ	many
sins	NNS	sin
of	IN	of
us	PP	us
uh	UH	uh
uh	UH	uh
policy	NN	policy
towards	IN	towards
uh	UH	uh
Palestine	NP	Palestine
and	CC	and
Israel	NP	Israel
that	WDT	that
always	RB	always
listens	VVZ	listen
to	TO	to
what	WP	what
the	DT	the
Israelis	NPS	Israelis
are	VBP	be
saying	VVG	say
and	CC	and
it's	NNS	it's
it's	NNS	it's
always	RB	always
a	DT	a
distorted	JJ	distorted
uh	UH	uh
uh	UH	uh
Virgin	NP	Virgin
of	IN	of
of	IN	of
reality	NN	reality
and	CC	and
now	RB	now
yes	UH	yes
yes	UH	yes
excuse	VV	excuse
me	PP	me
for	IN	for
interrupting	VVG	interrupt
you	PP	you
but	CC	but
I	PP	I
wanted	VVD	want
to	TO	to
before	IN	before
our	PP$	our
time	NN	time
is	VBZ	be
up	RP	up
uh	UH	uh
you	PP	you
also	RB	also
have	VHP	have
a	DT	a
a	DT	a
close	JJ	close
personal	JJ	personal
stake	NN	stake
or	CC	or
connection	NN	connection
or	CC	or
tragedy	NN	tragedy
yourself	PP	yourself
involved	VVD	involve
in	IN	in
this	DT	this
in	IN	in
so	RB	so
far	RB	far
as	IN	as
you	PP	you
have	VHP	have
relatives	NNS	relative
in	IN	in
Gaza	NP	Gaza
who	WP	who
have	VHP	have
lost	VVN	lose
their	PP$	their
lives	NNS	life
can	MD	can
you	PP	you
tell	VV	tell
us	PP	us
a	DT	a
little	JJ	little
about	RB	about
that	IN/that	that
yes	RB	yes
so	IN	so
I	PP	I
I	PP	I
I	PP	I
was	VBD	be
born	VVN	bear
and	CC	and
raised	VVN	raise
in	IN	in
Gaza	NP	Gaza
I	PP	I
spent	VVD	spend
the	DT	the
first	JJ	first
25	CD	@card@
years	NNS	year
uh	UH	uh
of	IN	of
my	PP$	my
life	NN	life
in	IN	in
Gaza	NP	Gaza
um	VVG	um
uh	UH	uh
since	IN	since
the	DT	the
beginning	NN	beginning
of	IN	of
this	DT	this
genocide	NN	genocide
I	PP	I
lost	VVD	lose
over	IN	over
82	CD	@card@
members	NNS	member
of	IN	of
of	IN	of
my	PP$	my
family	NN	family
that's	NNS	that's
that	WDT	that
also	RB	also
was	VBD	be
part	NN	part
of	IN	of
my	PP$	my
testimony	NN	testimony
so	IN	so
I	PP	I
was	VBD	be
involved	VVN	involve
in	IN	in
this	DT	this
case	NN	case
as	IN	as
a	DT	a
representative	NN	representative
of	IN	of
alhak	NP	alhak
one	CD	one
of	IN	of
the	DT	the
organizations	NNS	organization
that	WDT	that
took	VVD	take
this	DT	this
place	NN	place
to	TO	to
court	NN	court
but	CC	but
also	RB	also
as	IN	as
a	DT	a
legal	JJ	legal
expert	NN	expert
and	CC	and
as	IN	as
an	DT	an
individual	NN	individual
that	WDT	that
suffered	VVD	suffer
harm	NN	harm
from	IN	from
uh	UH	uh
uh	UH	uh
this	DT	this
genocide	NN	genocide
and	CC	and
I	PP	I
think	VVP	think
the	DT	the
the	DT	the
first	JJ	first
hearing	NN	hearing
um	NN	um
um	NNS	um
was	VBD	be
very	JJ	very
uh	UH	uh
promising	VVG	promise
the	DT	the
the	DT	the
the	DT	the
judge	NN	judge
heard	VVD	hear
all	PDT	all
the	DT	the
testimonies	NNS	testimony
allowed	VVD	allow
all	PDT	all
the	DT	the
testimonies	NNS	testimony
but	CC	but
unfortunately	RB	unfortunately
ruled	VVD	rule
uh	UH	uh
um	NNS	um
against	IN	against
dismissed	VVN	dismiss
the	DT	the
case	NN	case
based	VVN	base
on	IN	on
the	DT	the
BL	NP	BL
uh	UH	uh
Doctrine	NP	Doctrine
which	WDT	which
you	PP	you
just	RB	just
mentioned	VVD	mention
that	IN/that	that
the	DT	the
Judiciary	NP	Judiciary
cannot	MD	can
tell	VV	tell
the	DT	the
executive	JJ	executive
branch	NN	branch
how	WRB	how
to	TO	to
decide	VV	decide
on	IN	on
matters	NNS	matter
of	IN	of
foreign	JJ	foreign
policy	NN	policy
while	IN	while
this	DT	this
is	VBZ	be
true	JJ	true
what	WP	what
we're	NN	we're
saying	VVG	say
here	RB	here
that	IN/that	that
the	DT	the
Judiciary	NP	Judiciary
should	MD	should
we're	VV	we're
not	RB	not
asking	VVG	ask
the	DT	the
Judiciary	NP	Judiciary
to	TO	to
decide	VV	decide
on	IN	on
a	DT	a
for	IN	for
policy	NN	policy
matter	NN	matter
but	CC	but
on	IN	on
a	DT	a
legal	JJ	legal
matter	NN	matter
the	DT	the
US	NP	US
Administration	NP	Administration
is	VBZ	be
in	IN	in
violation	NN	violation
of	IN	of
its	PP$	its
International	JJ	international
legal	JJ	legal
obligations	NNS	obligation
under	IN	under
the	DT	the
genocide	NN	genocide
convention	NN	convention
but	CC	but
also	RB	also
in	IN	in
violations	NNS	violation
of	IN	of
uh	UH	uh
US	NP	US
law	NN	law
So	IN	so
what	WP	what
at	IN	at
stake	NN	stake
now	RB	now
and	CC	and
I	PP	I
think	VVP	think
the	DT	the
importance	NN	importance
of	IN	of
this	DT	this
case	NN	case
is	VBZ	be
what	WP	what
does	VVZ	do
this	DT	this
system	NN	system
entail	VV	entail
here	RB	here
in	IN	in
the	DT	the
US	NP	US
we	PP	we
we've	VVP	we've
always	RB	always
heard	VVN	hear
that	IN/that	that
the	DT	the
US	NP	US
system	NN	system
and	CC	and
the	DT	the
US	NP	US
democracy	NN	democracy
is	VBZ	be
built	VVN	build
on	IN	on
this	DT	this
idea	NN	idea
of	IN	of
chicks	NNS	chick
and	CC	and
bances	NNS	bances
if	IN	if
the	DT	the
Judiciary	NP	Judiciary
cannot	MD	can
hold	VV	hold
the	DT	the
executive	NN	executive
branch	VV	branch
uh	UH	uh
um	NNS	um
accountable	JJ	accountable
when	WRB	when
they're	NN	they're
violating	VVG	violate
International	NP	International
and	CC	and
us	PP	us
laws	NNS	law
then	RB	then
what	WP	what
does	VVZ	do
that	DT	that
mean	NN	mean
for	IN	for
the	DT	the
whole	JJ	whole
system	NN	system
so	IN	so
I	PP	I
think	VVP	think
this	DT	this
is	VBZ	be
a	DT	a
challenge	NN	challenge
to	TO	to
American	JJ	American
democracy	NN	democracy
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
we'll	RB	we'll
have	VH	have
to	TO	to
leave	VV	leave
it	PP	it
there	RB	there
Ahmed	NP	Ahmed
Abu	NP	Abu
Abu	NP	Abu
from	IN	from
alhak	NN	alhak
in	IN	in
the	DT	the
Palestinian	JJ	Palestinian
human	JJ	human
rights	NNS	right
organization	NN	organization
so	RB	so
as	IN	as
I	PP	I
mentioned	VVD	mention
the	DT	the
uh	UH	uh
decision	NN	decision
of	IN	of
this	DT	this
court	NN	court
this	DT	this
uh	UH	uh
appeals	NNS	appeal
court	NN	court
will	MD	will
probably	RB	probably
not	RB	not
come	VV	come
immediately	RB	immediately
but	CC	but
we	PP	we
will	MD	will
be	VB	be
monitoring	VVG	monitor
the	DT	the
uh	UH	uh
case	NN	case
as	IN	as
it	PP	it
proceeds	VVZ	proceed
through	IN	through
the	DT	the
US	NP	US
system	NN	system
and	CC	and
unprecedented	JJ	unprecedented
as	IN	as
uh	UH	uh
Mr	NP	Mr
Abu	NP	Abu
F	NP	F
said	VVD	say
an	DT	an
unprecedented	JJ	unprecedented
opportunity	NN	opportunity
for	IN	for
Palestinians	NPS	Palestinians
to	TO	to
give	VV	give
their	PP$	their
own	JJ	own
testimony	NN	testimony
in	IN	in
the	DT	the
US	NP	US
courts	NNS	court
back	RB	back
to	TO	to
you	PP	you
okay	JJ	okay
thanks	NNS	thanks
so	IN	so
much	JJ	much
Rob	NP	Rob
for	IN	for
all	DT	all
of	IN	of
that	WDT	that
that's	NNS	that's
Rob	NP	Rob
Reynolds	NP	Reynolds
for	IN	for
us	PP	us
outside	IN	outside
the	DT	the
courton	NP	courton
San	NP	San
Francisco	NP	Francisco
make	VVP	make
sure	JJ	sure
to	TO	to
subscribe	VV	subscribe
to	TO	to
our	PP$	our
channel	NN	channel
to	TO	to
get	VV	get
the	DT	the
latest	JJS	late
news	NN	news
from	IN	from
Al	NP	Al
jazer	NN	jazer
</doc>	NN	</doc>
