welcome	JJ	welcome
at	IN	at
every	DT	every
moving	VVG	move
object	NN	object
of	IN	of
course	NN	course
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
where	WRB	where
uh	UH	uh
within	IN	within
the	DT	the
past	JJ	past
two	CD	two
days	NNS	day
the	DT	the
military	NN	military
announced	VVD	announce
that	IN/that	that
ended	VVN	end
its	PP$	its
operations	NNS	operation
but	CC	but
it	PP	it
continued	VVD	continue
contrary	JJ	contrary
uh	UH	uh
to	TO	to
what	WP	what
the	DT	the
statement	NN	statement
said	VVD	say
the	DT	the
bombing	NN	bombing
continued	VVD	continue
yeah	RB	yeah
my	PP$	my
apologies	NNS	apology
there	RB	there
hny	JJ	hny
of	IN	of
course	NN	course
there	EX	there
is	VBZ	be
a	DT	a
delay	VV	delay
uh	UH	uh
between	IN	between
me	PP	me
asking	VVG	ask
the	DT	the
question	NN	question
and	CC	and
you	PP	you
hearing	VVG	hear
it	PP	it
as	IN	as
well	RB	well
so	RB	so
forgive	VV	forgive
me	PP	me
on	IN	on
that	WDT	that
one	CD	one
uh	UH	uh
but	CC	but
we	PP	we
do	VVP	do
know	VV	know
obviously	RB	obviously
there	RB	there
'	''	'
s	VVG	s
this	DT	this
announcement	NN	announcement
by	IN	by
Qatar	NP	Qatar
and	CC	and
France	NP	France
to	TO	to
deliver	VV	deliver
Aid	NP	Aid
humanitarian	JJ	humanitarian
Aid	NN	aid
into	IN	into
the	DT	the
strip	VV	strip
uh	UH	uh
at	IN	at
a	DT	a
time	NN	time
when	WRB	when
the	DT	the
UN	NP	UN
is	VBZ	be
saying	VVG	say
that	IN/that	that
every	DT	every
single	JJ	single
person	NN	person
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
hungry	JJ	hungry
and	CC	and
we	PP	we
'	POS	'
re	NN	re
seeing	VVG	see
evidence	NN	evidence
of	IN	of
that	DT	that
in	IN	in
the	DT	the
pictures	NNS	picture
as	RB	as
soon	RB	soon
as	IN	as
an	DT	an
aid	NN	aid
truck	NN	truck
comes	VVZ	come
in	IN	in
in	IN	in
is	VBZ	be
completely	RB	completely
surrounded	VVN	surround
by	IN	by
many	JJ	many
many	JJ	many
people	NNS	people
uh	UH	uh
because	IN	because
the	DT	the
need	NN	need
is	VBZ	be
so	RB	so
desperate	JJ	desperate
yes	RB	yes
indeed	RB	indeed
desperate	JJ	desperate
needs	NNS	need
for	IN	for
Food	NP	Food
Supplies	NNS	supply
water	NN	water
and	CC	and
medical	JJ	medical
supplies	NNS	supply
as	IN	as
the	DT	the
situations	NNS	situation
here	RB	here
in	IN	in
the	DT	the
southern	JJ	southern
part	NN	part
where	WRB	where
the	DT	the
1	CD	@card@
.	SENT	.
9	CD	@card@
displaced	VVN	displace
Palestinian	JJ	Palestinian
are	VBP	be
struggling	VVG	struggle
uh	UH	uh
in	IN	in
finding	VVG	find
food	NN	food
supplies	NNS	supply
and	CC	and
Water	NP	Water
Supplies	VVZ	supply
just	RB	just
to	TO	to
keep	VV	keep
their	PP$	their
families	NNS	family
alive	RB	alive
and	CC	and
survive	VV	survive
the	DT	the
horror	NN	horror
of	IN	of
the	DT	the
ongoing	JJ	ongoing
bombardment	NN	bombardment
but	CC	but
the	DT	the
situations	NNS	situation
in	IN	in
the	DT	the
northern	JJ	northern
part	NN	part
are	VBP	be
far	RB	far
worse	JJR	bad
where	WRB	where
there	EX	there
is	VBZ	be
literally	RB	literally
famine	NN	famine
going	VVG	go
on	IN	on
where	WRB	where
people	NNS	people
haven	NN	haven
'	POS	'
t	NN	t
had	VHD	have
food	NN	food
for	IN	for
a	DT	a
while	NN	while
now	RB	now
and	CC	and
if	IN	if
reports	NNS	report
are	VBP	be
coming	VVG	come
from	IN	from
the	DT	the
northern	JJ	northern
part	NN	part
of	IN	of
Gaza	NP	Gaza
City	NP	City
suggest	VVP	suggest
that	IN/that	that
there	EX	there
are	VBP	be
people	NNS	people
there	EX	there
is	VBZ	be
a	DT	a
risk	NN	risk
of	IN	of
people	NNS	people
dying	VVG	die
of	IN	of
this	DT	this
ongoing	JJ	ongoing
famine	NN	famine
right	RB	right
now	RB	now
so	IN	so
the	DT	the
deal	NN	deal
right	NN	right
now	RB	now
is	VBZ	be
is	VBZ	be
is	VBZ	be
is	VBZ	be
very	RB	very
important	JJ	important
in	IN	in
in	RB	in
in	IN	in
in	IN	in
terms	NNS	term
of	IN	of
an	DT	an
emergency	NN	emergency
intervention	NN	intervention
in	IN	in
terms	NNS	term
of	IN	of
of	IN	of
helping	VVG	help
people	NNS	people
at	IN	at
least	JJS	least
to	TO	to
counter	VV	counter
the	DT	the
famine	NN	famine
going	VVG	go
on	IN	on
and	CC	and
particularly	RB	particularly
the	DT	the
most	RBS	most
vulnerable	JJ	vulnerable
among	IN	among
of	IN	of
what	WP	what
we	PP	we
'	POS	'
re	NN	re
talking	VVG	talk
about	RB	about
are	VBP	be
the	DT	the
children	NNS	child
and	CC	and
women	NNS	woman
and	CC	and
those	DT	those
with	IN	with
a	DT	a
chronic	JJ	chronic
disease	NN	disease
or	CC	or
lifethreatening	NN	lifethreatening
condition	NN	condition
let	NN	let
'	POS	'
s	NNS	s
just	RB	just
point	VVP	point
out	RP	out
that	IN/that	that
there	EX	there
is	VBZ	be
no	DT	no
functioning	VVG	function
health	NN	health
facility	NN	facility
in	IN	in
Gaza	NP	Gaza
and	CC	and
the	DT	the
northern	JJ	northern
part	NN	part
and	CC	and
the	DT	the
fact	NN	fact
that	IN/that	that
there	EX	there
is	VBZ	be
famine	NN	famine
going	VVG	go
on	IN	on
right	NN	right
now	RB	now
just	RB	just
increased	VVN	increase
the	DT	the
difficulties	NNS	difficulty
and	CC	and
the	DT	the
the	DT	the
uh	UH	uh
the	DT	the
uh	UH	uh
uh	UH	uh
the	DT	the
the	DT	the
chances	NNS	chance
of	IN	of
of	IN	of
of	IN	of
surviving	VVG	survive
uh	UH	uh
the	DT	the
horror	NN	horror
of	IN	of
the	DT	the
what	WP	what
'	POS	'
s	NNS	s
going	VVG	go
on	IN	on
in	IN	in
the	DT	the
nor	CC	nor
Pond	NP	Pond
and	CC	and
again	RB	again
there	EX	there
is	VBZ	be
winter	NN	winter
there	RB	there
'	POS	'
s	NN	S
rain	NN	rain
cold	JJ	cold
weather	NN	weather
increases	VVZ	increase
Al	NP	Al
the	DT	the
chances	NNS	chance
of	IN	of
the	DT	the
spreading	VVG	spread
of	IN	of
diseases	NNS	disease
so	IN	so
humanitarian	JJ	humanitarian
Aid	NP	Aid
Food	NP	Food
Supplies	NNS	supply
are	VBP	be
very	RB	very
essential	JJ	essential
right	RB	right
now	RB	now
to	TO	to
help	VV	help
people	NNS	people
survive	VV	survive
this	DT	this
horror	NN	horror
mmud	NN	mmud
for	IN	for
us	PP	us
in	IN	in
raer	NP	raer
thank	VVP	thank
you	PP	you
let	VV	let
'	''	'
s	NNS	s
cross	VVP	cross
over	RP	over
to	TO	to
Stephanie	NP	Stephanie
Deco	NP	Deco
joins	VVZ	join
us	PP	us
now	RB	now
live	VVP	live
from	IN	from
occupied	JJ	occupied
East	NP	East
Jerusalem	NP	Jerusalem
and	CC	and
Stephanie	NP	Stephanie
you	PP	you
know	VVP	know
it	PP	it
'	''	'
s	NNS	s
always	RB	always
a	DT	a
relief	NN	relief
to	TO	to
hear	VV	hear
the	DT	the
aid	NN	aid
is	VBZ	be
going	VVG	go
in	IN	in
the	DT	the
problem	NN	problem
and	CC	and
the	DT	the
constant	JJ	constant
criticism	NN	criticism
is	VBZ	be
the	DT	the
process	NN	process
and	CC	and
the	DT	the
speed	NN	speed
by	IN	by
which	WDT	which
that	DT	that
Aid	NN	aid
gets	VVZ	get
in	IN	in
or	CC	or
not	RB	not
as	IN	as
the	DT	the
case	NN	case
may	MD	may
be	VB	be
yes	RB	yes
I	PP	I
mean	VVP	mean
we	PP	we
know	VVP	know
from	IN	from
the	DT	the
start	NN	start
of	IN	of
this	DT	this
war	NN	war
there	RB	there
'	POS	'
s	RB	s
been	VBN	be
a	DT	a
severe	JJ	severe
delay	NN	delay
lengthy	JJ	lengthy
security	NN	security
process	NN	process
by	IN	by
Israel	NP	Israel
to	TO	to
clear	VV	clear
the	DT	the
trucks	NNS	truck
to	TO	to
enter	VV	enter
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
so	IN	so
what	WP	what
you	PP	you
see	VVP	see
entering	VVG	enter
uh	UH	uh
on	IN	on
and	CC	and
off	IN	off
these	DT	these
days	NNS	day
is	VBZ	be
really	RB	really
just	RB	just
a	DT	a
drop	NN	drop
in	IN	in
the	DT	the
ocean	NN	ocean
of	IN	of
what	WP	what
is	VBZ	be
needed	VVN	need
uh	UH	uh
in	IN	in
Gaza	NP	Gaza
remember	VVP	remember
even	RB	even
before	IN	before
this	DT	this
war	NN	war
Gaza	NP	Gaza
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
were	VBD	be
hugely	RB	hugely
dependent	JJ	dependent
on	IN	on
Aid	NP	Aid
let	VVD	let
alone	RB	alone
under	IN	under
these	DT	these
um	JJ	um
unimaginable	JJ	unimaginable
circumstances	NNS	circumstance
now	RB	now
this	DT	this
deal	NN	deal
so	RB	so
just	RB	just
to	TO	to
remind	VV	remind
you	PP	you
also	RB	also
we	PP	we
'	''	'
re	IN	re
seeing	VVG	see
another	DT	another
element	NN	element
of	IN	of
it	PP	it
today	NN	today
which	WDT	which
is	VBZ	be
a	DT	a
significant	JJ	significant
lengthy	JJ	lengthy
negotiation	NN	negotiation
that	WDT	that
has	VHZ	have
come	VVN	come
uh	UH	uh
to	TO	to
fruition	NN	fruition
which	WDT	which
allows	VVZ	allow
the	DT	the
increase	NN	increase
also	RB	also
particularly	RB	particularly
of	IN	of
medical	JJ	medical
uh	UH	uh
supplies	NNS	supply
to	TO	to
the	DT	the
Palestinians	NPS	Palestinians
is	VBZ	be
medicine	NN	medicine
to	TO	to
the	DT	the
captives	NNS	captive
45	CD	@card@
hostages	NNS	hostage
um	NNS	um
will	MD	will
be	VB	be
receiving	VVG	receive
specific	JJ	specific
prescription	NN	prescription
medicine	NN	medicine
to	TO	to
them	PP	them
this	DT	this
is	VBZ	be
a	DT	a
deal	NN	deal
brokered	VVD	broker
by	IN	by
qar	JJ	qar
they	PP	they
'	''	'
ve	RB	ve
been	VBN	be
dealing	VVG	deal
with	IN	with
Hamas	NP	Hamas
in	IN	in
Israel	NP	Israel
and	CC	and
France	NP	France
who	WP	who
'	POS	'
s	RB	s
been	VBN	be
dealing	VVG	deal
with	IN	with
the	DT	the
intrinsics	NN	intrinsics
of	IN	of
the	DT	the
medicine	NN	medicine
of	IN	of
which	WDT	which
hostage	NN	hostage
needs	NNS	need
what	WP	what
there	RB	there
are	VBP	be
chronical	JJ	chronical
conditions	NNS	condition
we	PP	we
understand	VVP	understand
um	NNS	um
and	CC	and
Hamas	NNS	Hamas
has	VHZ	have
had	VHN	have
an	DT	an
issue	NN	issue
with	IN	with
this	DT	this
throughout	IN	throughout
these	DT	these
negotiations	NNS	negotiation
concerned	VVN	concern
about	IN	about
potential	JJ	potential
tracking	NN	tracking
because	IN	because
you	PP	you
'	POS	'
re	NN	re
going	VVG	go
to	TO	to
have	VH	have
medications	NNS	medication
enter	VVP	enter
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
have	VH	have
to	TO	to
go	VV	go
to	TO	to
specific	JJ	specific
hostages	NNS	hostage
you	PP	you
also	RB	also
uh	UH	uh
have	VH	have
the	DT	the
families	NNS	family
of	IN	of
the	DT	the
hostages	NNS	hostage
demanding	VVG	demand
proof	NN	proof
demanding	VVG	demand
proof	NN	proof
that	IN/that	that
these	DT	these
medications	NNS	medication
will	MD	will
reach	VV	reach
um	RB	um
the	DT	the
captives	NNS	captive
that	IN/that	that
they	PP	they
are	VBP	be
intended	VVN	intend
for	IN	for
but	CC	but
certainly	RB	certainly
uh	UH	uh
this	DT	this
has	VHZ	have
been	VBN	be
an	DT	an
ongoing	JJ	ongoing
negotiation	NN	negotiation
since	IN	since
October	NP	October
it	PP	it
is	VBZ	be
the	DT	the
first	JJ	first
time	NN	time
since	IN	since
the	DT	the
collapse	NN	collapse
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
that	IN/that	that
Israel	NP	Israel
and	CC	and
Hamas	NP	Hamas
have	VHP	have
managed	VVN	manage
to	TO	to
uh	UH	uh
to	TO	to
get	VV	get
some	DT	some
form	NN	form
of	IN	of
agreement	NN	agreement
on	IN	on
something	NN	something
just	RB	just
to	TO	to
update	VV	update
you	PP	you
of	IN	of
course	NN	course
this	DT	this
government	NN	government
also	RB	also
very	RB	very
keen	JJ	keen
to	TO	to
be	VB	be
showing	VVG	show
that	IN/that	that
it	PP	it
'	POS	'
s	JJ	s
doing	VVG	do
something	NN	something
uh	UH	uh
to	TO	to
get	VV	get
the	DT	the
captives	NNS	captive
back	RB	back
to	TO	to
improve	VV	improve
their	PP$	their
conditions	NNS	condition
uh	UH	uh
because	IN	because
what	WP	what
Hamas	NP	Hamas
is	VBZ	be
saying	VVG	say
is	VBZ	be
that	IN/that	that
it	PP	it
won	VVD	win
'	''	'
t	NN	t
negotiate	VV	negotiate
until	IN	until
this	DT	this
war	NN	war
is	VBZ	be
over	IN	over
uh	UH	uh
and	CC	and
Israel	NP	Israel
says	VVZ	say
it	PP	it
'	''	'
s	NNS	s
not	RB	not
going	VVG	go
to	TO	to
stop	VV	stop
the	DT	the
war	NN	war
so	RB	so
very	RB	very
difficult	JJ	difficult
situation	NN	situation
certainly	RB	certainly
for	IN	for
the	DT	the
families	NNS	family
the	DT	the
hostages	NNS	hostage
who	WP	who
want	VVP	want
their	PP$	their
loved	VVN	love
ones	NNS	one
back	RB	back
as	RB	as
soon	RB	soon
as	IN	as
possible	JJ	possible
Stephanie	NP	Stephanie
deor	NN	deor
is	VBZ	be
there	RB	there
in	IN	in
occupied	JJ	occupied
East	NP	East
Jerusalem	NP	Jerusalem
thank	VVP	thank
you	PP	you
