while	IN	while
they	PP	they
have	VHP	have
bought	VVN	buy
it	PP	it
Israel	NP	Israel
will	MD	will
LIF	NP	LIF
its	PP$	its
blade	NN	blade
against	IN	against
Gaza	NP	Gaza
and	CC	and
allow	VV	allow
food	NN	food
and	CC	and
medicine	NN	medicine
and	CC	and
fuel	VV	fuel
ENT	NP	Ent
Gaza	NP	Gaza
and	CC	and
this	DT	this
is	VBZ	be
actually	RB	actually
the	DT	the
request	NN	request
of	IN	of
the	DT	the
united	VVN	unite
nation	NN	nation
of	IN	of
the	DT	the
human	JJ	human
right	NN	right
groups	VVZ	group
uh	UH	uh
to	TO	to
lift	VV	lift
the	DT	the
blockade	NN	blockade
against	IN	against
Gaza	NP	Gaza
is	VBZ	be
not	RB	not
only	RB	only
a	DT	a
request	NN	request
from	IN	from
Yemen	NP	Yemen
so	CC	so
uh	UH	uh
Israel	NP	Israel
do	VVP	do
that	IN/that	that
all	DT	all
that	WDT	that
will	MD	will
stop	VV	stop
as	RB	as
soon	RB	soon
as	IN	as
they	PP	they
stop	VVP	stop
their	PP$	their
attack	NN	attack
against	IN	against
Gaza	NP	Gaza
you	PP	you
the	DT	the
statement	NN	statement
that	IN/that	that
I	PP	I
referred	VVD	refer
to	TO	to
before	RB	before
said	VVD	say
that	IN/that	that
any	DT	any
escalation	NN	escalation
in	IN	in
Gaza	NP	Gaza
houthis	NNS	houthis
would	MD	would
regard	VV	regard
any	DT	any
escalation	NN	escalation
in	IN	in
Gaza	NP	Gaza
would	MD	would
uh	UH	uh
as	IN	as
a	DT	a
resulting	VVG	result
escalation	NN	escalation
in	IN	in
houthi	NNS	houthi
action	NN	action
uh	UH	uh
against	IN	against
the	DT	the
US	NP	US
and	CC	and
Israel	NP	Israel
and	CC	and
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
what	WP	what
would	MD	would
you	PP	you
regard	VV	regard
as	IN	as
an	DT	an
escalation	NN	escalation
in	IN	in
Gaza	NP	Gaza
and	CC	and
I	PP	I
want	VVP	want
to	TO	to
ask	VV	ask
you	PP	you
also	RB	also
about	IN	about
the	DT	the
US	NP	US
plan	NN	plan
to	TO	to
increase	VV	increase
the	DT	the
number	NN	number
of	IN	of
uh	UH	uh
Naval	NP	Naval
protection	NN	protection
ships	NNS	ship
that	WDT	that
are	VBP	be
going	VVG	go
to	TO	to
be	VB	be
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
would	MD	would
you	PP	you
regard	VV	regard
that	IN/that	that
as	IN	as
an	DT	an
escalation	NN	escalation
uh	UH	uh
first	JJ	first
of	IN	of
all	PDT	all
any	DT	any
escalation	NN	escalation
in	IN	in
Gaza	NP	Gaza
it	PP	it
would	MD	would
be	VB	be
the	DT	the
continues	VVZ	continue
of	IN	of
Israeli	JJ	Israeli
attack	NN	attack
and	CC	and
blockade	NN	blockade
on	IN	on
Gaza	NP	Gaza
uh	UH	uh
and	CC	and
any	DT	any
escalation	NN	escalation
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
it	PP	it
could	MD	could
it	PP	it
it	PP	it
is	VBZ	be
considered	VVN	consider
any	DT	any
uh	UH	uh
slightly	RB	slightly
movement	NN	movement
from	IN	from
the	DT	the
so	RB	so
-	JJ	-
call	VVP	call
the	DT	the
new	JJ	new
Coalition	NP	Coalition
that	IN/that	that
the	DT	the
United	NP	United
States	NPS	States
is	VBZ	be
trying	VVG	try
uh	UH	uh
to	TO	to
to	TO	to
build	VV	build
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
if	IN	if
any	DT	any
interference	NN	interference
with	IN	with
Y	NP	Y
many	JJ	many
forces	NNS	force
either	CC	either
trying	VVG	try
to	TO	to
take	VV	take
a	DT	a
ship	NN	ship
or	CC	or
trying	VVG	try
to	TO	to
attack	VV	attack
a	DT	a
ship	NN	ship
if	IN	if
any	DT	any
interference	NN	interference
will	MD	will
come	VV	come
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
against	IN	against
our	PP$	our
S	NP	S
Forces	NPS	Forces
or	CC	or
any	DT	any
interference	NN	interference
will	MD	will
will	VV	will
Target	NP	Target
any	DT	any
position	NN	position
or	CC	or
missile	NN	missile
launch	NN	launch
position	NN	position
inside	IN	inside
Yemen	NP	Yemen
the	DT	the
targeting	VVG	target
uh	UH	uh
do	VV	do
ship	VV	ship
this	DT	this
could	MD	could
be	VB	be
considered	VVN	consider
an	DT	an
escalation	NN	escalation
and	CC	and
this	DT	this
could	MD	could
actually	RB	actually
turn	VV	turn
the	DT	the
entire	JJ	entire
Red	NP	Red
Sea	NP	Sea
into	IN	into
a	DT	a
battle	NN	battle
Zone	NP	Zone
and	CC	and
the	DT	the
big	JJ	big
one	CD	one
who	WP	who
going	VVG	go
to	TO	to
lose	VV	lose
from	IN	from
this	DT	this
is	VBZ	be
the	DT	the
uh	UH	uh
is	VBZ	be
is	VBZ	be
the	DT	the
west	NN	west
and	CC	and
as	RB	as
well	VV	well
uh	UH	uh
they	PP	they
have	VHP	have
warned	VVN	warn
country	NN	country
that	WDT	that
actually	RB	actually
have	VHP	have
bases	NNS	base
in	IN	in
uh	UH	uh
have	VH	have
American	JJ	American
bases	NNS	base
especially	RB	especially
Saudi	NP	Saudi
Arabia	NP	Arabia
United	NP	United
Arab	JJ	Arab
emirat	NN	emirat
and	CC	and
bahin	NN	bahin
and	CC	and
other	JJ	other
country	NN	country
because	IN	because
we	PP	we
they	PP	they
believe	VVP	believe
here	RB	here
that	IN/that	that
any	DT	any
attack	NN	attack
against	IN	against
Yemen	NP	Yemen
it	PP	it
could	MD	could
actually	RB	actually
be	VB	be
launched	VVN	launch
from	IN	from
those	DT	those
country	NN	country
because	IN	because
the	DT	the
Red	NP	Red
Sea	NP	Sea
is	VBZ	be
really	RB	really
a	DT	a
narrow	JJ	narrow
sea	NN	sea
it	PP	it
will	MD	will
be	VB	be
hard	JJ	hard
for	IN	for
the	DT	the
United	NP	United
State	NP	State
to	TO	to
avoid	VV	avoid
any	DT	any
attack	NN	attack
against	IN	against
it	PP	it
ship	VVP	ship
that	IN/that	that
'	POS	'
s	NN	S
why	WRB	why
if	IN	if
any	DT	any
attack	NN	attack
will	MD	will
come	VV	come
from	IN	from
this	DT	this
country	NN	country
as	IN	as
Muhammad	NP	Muhammad
baiti	NNS	baiti
have	VHP	have
said	VVN	say
A	DT	a
week	NN	week
ago	RB	ago
he	PP	he
'	POS	'
s	NN	S
one	CD	one
of	IN	of
thei	NN	thei
leaders	NNS	leader
he	PP	he
said	VVD	say
that	DT	that
uh	UH	uh
they	PP	they
will	MD	will
not	RB	not
let	VV	let
any	DT	any
single	JJ	single
oil	NN	oil
field	NN	field
or	CC	or
gas	NN	gas
field	NN	field
or	CC	or
oil	NN	oil
tanker	NN	tanker
or	CC	or
any	DT	any
ship	NN	ship
belong	VVP	belong
to	TO	to
this	DT	this
uh	UH	uh
country	NN	country
they	PP	they
will	MD	will
set	VV	set
it	PP	it
on	IN	on
a	DT	a
fire	NN	fire
and	CC	and
I	PP	I
believe	VVP	believe
that	IN/that	that
the	DT	the
entire	JJ	entire
region	NN	region
actually	RB	actually
will	MD	will
come	VV	come
uh	UH	uh
as	RB	as
soon	RB	soon
as	IN	as
United	NP	United
States	NPS	States
will	MD	will
try	VV	try
to	TO	to
attack	VV	attack
Yemen	NP	Yemen
the	DT	the
entire	JJ	entire
region	NN	region
will	MD	will
get	VV	get
into	IN	into
a	DT	a
flame	NN	flame
and	CC	and
the	DT	the
United	NP	United
States	NPS	States
and	CC	and
Europe	NP	Europe
should	MD	should
rethink	VV	rethink
again	RB	again
because	IN	because
it	PP	it
'	POS	'
s	NN	S
winter	NN	winter
now	RB	now
they	PP	they
are	VBP	be
in	IN	in
very	RB	very
very	RB	very
big	JJ	big
need	NN	need
of	IN	of
this	DT	this
uh	UH	uh
oil	NN	oil
coming	VVG	come
from	IN	from
this	DT	this
country	NN	country
that	RB	that
'	POS	'
s	NN	S
why	WRB	why
the	DT	the
one	CD	one
who	WP	who
'	POS	'
s	NNS	s
having	VHG	have
now	RB	now
the	DT	the
upper	JJ	upper
hand	NN	hand
is	VBZ	be
the	DT	the
many	JJ	many
forces	NNS	force
because	IN	because
they	PP	they
are	VBP	be
the	DT	the
one	CD	one
who	WP	who
control	VVP	control
of	IN	of
the	DT	the
Red	NP	Red
Sea	NP	Sea
and	CC	and
as	RB	as
well	RB	well
they	PP	they
are	VBP	be
the	DT	the
one	CD	one
who	WP	who
in	IN	in
control	NN	control
of	IN	of
bab	NN	bab
mandab	NN	mandab
husin	NN	husin
alari	NN	alari
is	VBZ	be
a	DT	a
political	JJ	political
commentator	NN	commentator
he	PP	he
'	POS	'
s	RB	s
been	VBN	be
joining	VVG	join
us	PP	us
live	VVP	live
from	IN	from
Yemen	NP	Yemen
'	POS	'
s	NN	S
Capital	NP	Capital
Sana	NP	Sana
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
indeed	RB	indeed
for	IN	for
being	VBG	be
with	IN	with
us	PP	us
houi	NN	houi
attack	NN	attack
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
and	CC	and
US	NP	US
plans	VVZ	plan
to	TO	to
increase	VV	increase
a	DT	a
naval	JJ	naval
presence	NN	presence
there	RB	there
major	JJ	major
shipping	NN	shipping
firms	NNS	firm
are	VBP	be
suspending	VVG	suspend
Passage	NP	Passage
through	IN	through
the	DT	the
Baba	NP	Baba
mandab	NN	mandab
straet	NN	straet
following	VVG	follow
a	DT	a
series	NN	series
of	IN	of
attacks	NNS	attack
by	IN	by
Iran	NP	Iran
backed	VVD	back
Hui	NP	Hui
Fighters	NNS	fighter
the	DT	the
attacks	NNS	attack
have	VHP	have
targeted	VVN	target
commercial	JJ	commercial
ships	NNS	ship
traveling	VVG	travel
to	TO	to
egyp	JJ	egyp
sus	NN	sus
canal	NN	canal
through	IN	through
the	DT	the
Red	NP	Red
Sea	NP	Sea
as	IN	as
they	PP	they
approach	VVP	approach
the	DT	the
narrow	JJ	narrow
Babel	NP	Babel
mandab	NN	mandab
straight	RB	straight
to	TO	to
the	DT	the
South	NP	South
a	DT	a
strategically	RB	strategically
important	JJ	important
and	CC	and
busy	JJ	busy
Waterway	NN	waterway
between	IN	between
Africa	NP	Africa
and	CC	and
the	DT	the
Arabian	NP	Arabian
Peninsula	NP	Peninsula
is	VBZ	be
only	RB	only
32	CD	@card@
km	NN	km
wide	JJ	wide
through	IN	through
which	WDT	which
12	CD	@card@
%	NN	%
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	NN	S
trade	NN	trade
passes	VVZ	pass
10	CD	@card@
%	NN	%
of	IN	of
global	JJ	global
oil	NN	oil
carried	VVN	carry
by	IN	by
ships	NNS	ship
also	RB	also
goes	VVZ	go
through	IN	through
the	DT	the
straight	JJ	straight
some	DT	some
companies	NNS	company
have	VHP	have
started	VVN	start
taking	VVG	take
a	DT	a
longer	JJR	long
Route	NP	Route
Around	IN	around
Africa	NP	Africa
and	CC	and
the	DT	the
Cape	NP	Cape
of	IN	of
Good	NP	Good
Hope	NP	Hope
which	WDT	which
will	MD	will
increase	VV	increase
the	DT	the
trip	NN	trip
from	IN	from
about	RB	about
19	CD	@card@
days	NNS	day
to	TO	to
31	CD	@card@
days	NNS	day
adding	VVG	add
to	TO	to
the	DT	the
costs	NNS	cost
and	CC	and
delays	VVZ	delay
we	PP	we
'	''	'
re	IN	re
going	VVG	go
to	TO	to
speak	VV	speak
to	TO	to
our	PP$	our
correspondent	JJ	correspondent
Hashim	NP	Hashim
aabar	NN	aabar
who	WP	who
'	POS	'
s	NN	S
in	IN	in
the	DT	the
studio	NN	studio
here	RB	here
with	IN	with
us	PP	us
and	CC	and
he	PP	he
'	POS	'
s	RB	s
been	VBN	be
covering	VVG	cover
Yemen	NP	Yemen
and	CC	and
that	DT	that
part	NN	part
of	IN	of
the	DT	the
world	NN	world
for	IN	for
many	JJ	many
years	NNS	year
we	PP	we
were	VBD	be
talking	VVG	talk
to	TO	to
uh	UH	uh
houie	NN	houie
political	JJ	political
commentator	NN	commentator
just	RB	just
a	DT	a
moment	NN	moment
ago	RB	ago
and	CC	and
he	PP	he
was	VBD	be
saying	VVG	say
that	IN/that	that
it	PP	it
was	VBD	be
that	IN/that	that
the	DT	the
houthis	NNS	houthis
were	VBD	be
determined	VVN	determine
that	IN/that	that
they	PP	they
were	VBD	be
going	VVG	go
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
manage	VV	manage
this	DT	this
situation	NN	situation
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
that	IN/that	that
they	PP	they
were	VBD	be
going	VVG	go
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
control	VV	control
the	DT	the
shipping	VVG	ship
lanes	NNS	lane
even	RB	even
if	IN	if
the	DT	the
US	NP	US
brought	VVD	bring
in	IN	in
this	DT	this
multinational	JJ	multinational
um	NN	um
Coalition	NP	Coalition
of	IN	of
forces	NNS	force
what	WP	what
is	VBZ	be
interesting	JJ	interesting
is	VBZ	be
the	DT	the
fact	NN	fact
that	IN/that	that
only	RB	only
a	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
we	PP	we
were	VBD	be
talking	VVG	talk
about	IN	about
the	DT	the
houthis	NN	houthis
as	IN	as
an	DT	an
armed	JJ	armed
group	NN	group
who	WP	who
'	POS	'
s	NNS	s
defending	VVG	defend
parts	NNS	part
of	IN	of
of	IN	of
Yemen	NP	Yemen
and	CC	and
trying	VVG	try
to	TO	to
take	VV	take
control	NN	control
of	IN	of
other	JJ	other
parts	NNS	part
of	IN	of
Yemen	NP	Yemen
now	IN	now
we	PP	we
'	POS	'
re	NN	re
essentially	RB	essentially
they	PP	they
'	POS	'
re	NN	re
in	IN	in
in	IN	in
a	DT	a
process	NN	process
of	IN	of
being	VBG	be
able	JJ	able
to	TO	to
as	IN	as
they	PP	they
would	MD	would
suggest	VV	suggest
it	PP	it
throt	NN	throt
one	CD	one
of	IN	of
the	DT	the
key	JJ	key
shipping	NN	shipping
lanes	NNS	lane
in	IN	in
the	DT	the
world	NN	world
indeed	RB	indeed
this	DT	this
is	VBZ	be
a	DT	a
defining	VVG	define
moment	NN	moment
for	IN	for
the	DT	the
huthis	NN	huthis
because	IN	because
with	IN	with
their	PP$	their
military	JJ	military
capabilities	NNS	capability
they	PP	they
can	MD	can
easily	RB	easily
disrupt	VV	disrupt
the	DT	the
traffic	NN	traffic
other	JJ	other
at	IN	at
Sea	NP	Sea
particularly	RB	particularly
given	VVN	give
that	IN/that	that
they	PP	they
have	VHP	have
the	DT	the
missiles	NNS	missile
the	DT	the
Drone	NP	Drone
attacks	NNS	attack
they	PP	they
have	VHP	have
a	DT	a
maritime	JJ	maritime
uh	UH	uh
Force	NP	Force
which	WDT	which
is	VBZ	be
deployed	VVN	deploy
across	IN	across
the	DT	the
coastal	JJ	coastal
areas	NNS	area
that	WDT	that
can	MD	can
pose	VV	pose
serious	JJ	serious
threat	NN	threat
in	IN	in
mment	NN	mment
the	DT	the
problem	NN	problem
with	IN	with
Babel	NP	Babel
M	NP	M
which	WDT	which
is	VBZ	be
the	DT	the
southern	JJ	southern
Outlet	NN	outlet
of	IN	of
the	DT	the
Red	NP	Red
Sea	NP	Sea
is	VBZ	be
that	IN/that	that
at	IN	at
the	DT	the
narrowest	JJS	narrow
point	NN	point
is	VBZ	be
about	RB	about
18	CD	@card@
miles	NNS	mile
with	IN	with
all	PDT	all
the	DT	the
LG	NP	LG
ships	NNS	ship
and	CC	and
oil	NN	oil
tankers	NNS	tanker
massive	JJ	massive
vessels	NNS	vessel
deployed	VVD	deploy
cruising	VVG	cruise
through	IN	through
that	DT	that
area	NN	area
any	DT	any
attack	NN	attack
any	DT	any
incident	NN	incident
can	MD	can
clog	VV	clog
all	PDT	all
that	DT	that
area	NN	area
which	WDT	which
can	MD	can
have	VH	have
far	RB	far
-	JJ	-
reaching	VVG	reach
consequences	NNS	consequence
not	RB	not
on	IN	on
the	DT	the
region	NN	region
but	CC	but
on	IN	on
the	DT	the
global	JJ	global
economy	NN	economy
because	IN	because
you	PP	you
have	VHP	have
a	DT	a
a	DT	a
huge	JJ	huge
chunk	NN	chunk
of	IN	of
the	DT	the
volume	NN	volume
of	IN	of
oil	NN	oil
fuel	NN	fuel
and	CC	and
G	NP	G
Energy	NP	Energy
that	WDT	that
cruises	VVZ	cruise
through	IN	through
that	DT	that
area	NN	area
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
seen	VVN	see
the	DT	the
huis	NN	huis
further	RBR	further
escalating	VVG	escalate
their	PP$	their
attacks	NNS	attack
why	WRB	why
are	VBP	be
they	PP	they
doing	VVG	do
this	DT	this
for	IN	for
two	CD	two
key	JJ	key
reasons	NNS	reason
first	JJ	first
of	IN	of
all	DT	all
they	PP	they
'	''	'
re	IN	re
bolstering	VVG	bolster
their	PP$	their
popularity	NN	popularity
in	IN	in
an	DT	an
unprecedented	JJ	unprecedented
way	NN	way
I	PP	I
was	VBD	be
with	IN	with
the	DT	the
huthis	NN	huthis
about	IN	about
12	CD	@card@
years	NNS	year
ago	RB	ago
when	WRB	when
they	PP	they
were	VBD	be
a	DT	a
very	RB	very
small	JJ	small
uh	UH	uh
group	NN	group
operating	VVG	operate
in	IN	in
the	DT	the
northern	JJ	northern
part	NN	part
of	IN	of
the	DT	the
country	NN	country
2014	CD	@card@
they	PP	they
'	POS	'
ve	NN	ve
expanded	VVD	expand
their	PP$	their
influence	NN	influence
and	CC	and
they	PP	they
took	VVD	take
over	IN	over
the	DT	the
capital	NN	capital
2015	CD	@card@
they	PP	they
move	VVP	move
South	JJ	South
the	DT	the
Saudis	NP	Saudis
launched	VVD	launch
an	DT	an
attack	NN	attack
against	IN	against
them	PP	them
to	TO	to
try	VV	try
to	TO	to
push	VV	push
them	PP	them
back	RB	back
nine	CD	nine
years	NNS	year
later	RBR	later
they	PP	they
still	RB	still
control	VVP	control
a	DT	a
vast	JJ	vast
territory	NN	territory
in	IN	in
the	DT	the
northern	JJ	northern
part	NN	part
of	IN	of
the	DT	the
country	NN	country
came	VVD	come
October	NP	October
the	DT	the
7th	JJ	7th
they	PP	they
are	VBP	be
widely	RB	widely
perceived	VVN	perceive
to	TO	to
be	VB	be
across	IN	across
many	JJ	many
parts	NNS	part
of	IN	of
the	DT	the
Arab	JJ	Arab
and	CC	and
Muslim	JJ	Muslim
world	NN	world
the	DT	the
only	JJ	only
group	NN	group
that	WDT	that
stood	VVD	stand
against	IN	against
the	DT	the
Israelis	NPS	Israelis
and	CC	and
the	DT	the
Americans	NPS	Americans
because	IN	because
of	IN	of
their	PP$	their
attacks	NNS	attack
targeting	VVG	target
elat	NN	elat
and	CC	and
particularly	RB	particularly
the	DT	the
attacks	NNS	attack
targeting	VVG	target
commercial	JJ	commercial
ships	NNS	ship
what	WP	what
happens	VVZ	happen
tomorrow	NN	tomorrow
we	PP	we
have	VHP	have
to	TO	to
wait	VV	wait
and	CC	and
see	VV	see
but	CC	but
when	WRB	when
you	PP	you
look	VVP	look
at	IN	at
most	JJS	most
of	IN	of
the	DT	the
uh	UH	uh
tweets	VVZ	tweet
by	IN	by
seniori	NN	seniori
officials	NNS	official
they	PP	they
say	VVP	say
they	PP	they
'	''	'
re	IN	re
adamant	JJ	adamant
of	IN	of
the	DT	the
need	NN	need
to	TO	to
continue	VV	continue
the	DT	the
fight	NN	fight
I	PP	I
want	VVP	want
to	TO	to
widen	VV	widen
this	DT	this
out	JJ	out
uh	UH	uh
slightly	RB	slightly
because	IN	because
at	IN	at
the	DT	the
start	NN	start
of	IN	of
the	DT	the
the	DT	the
Israeli	JJ	Israeli
War	NN	war
in	IN	in
Gaza	NP	Gaza
us	PP	us
support	VVP	support
was	VBD	be
speculated	VVN	speculate
to	TO	to
be	VB	be
based	VVN	base
on	IN	on
their	PP$	their
its	PP$	its
perception	NN	perception
that	IN/that	that
the	DT	the
war	NN	war
would	MD	would
serve	VV	serve
to	TO	to
show	VV	show
Iran	NP	Iran
that	IN/that	that
some	DT	some
of	IN	of
its	PP$	its
Iran	NP	Iran
'	POS	'
s	NN	S
proxies	NNS	proxy
could	MD	could
be	VB	be
controlled	VVN	control
Hamas	NN	Hamas
is	VBZ	be
said	VVN	say
to	TO	to
be	VB	be
one	CD	one
of	IN	of
