now	RB	now
and	CC	and
ultimately	RB	ultimately
how	WRB	how
early	JJ	early
the	DT	the
baby	NN	baby
'	POS	'
s	NNS	s
delivered	VVN	deliver
or	CC	or
whether	IN	whether
the	DT	the
baby	NN	baby
survives	VVZ	survive
so	IN	so
babies	NNS	baby
are	VBP	be
often	RB	often
uh	UH	uh
born	VVN	bear
um	NNS	um
Dead	NP	Dead
uh	UH	uh
or	CC	or
die	VV	die
within	IN	within
the	DT	the
womb	NN	womb
and	CC	and
the	DT	the
mother	NN	mother
has	VHZ	have
a	DT	a
miscarriage	NN	miscarriage
uh	UH	uh
or	CC	or
they	PP	they
'	POS	'
re	NN	re
born	VVN	bear
too	RB	too
early	RB	early
too	RB	too
small	JJ	small
and	CC	and
the	DT	the
consequences	NNS	consequence
of	IN	of
a	DT	a
baby	NN	baby
born	VVN	bear
too	RB	too
early	RB	early
too	RB	too
small	JJ	small
are	VBP	be
increased	VVN	increase
death	NN	death
after	IN	after
birth	NN	birth
so	RB	so
increased	VVD	increase
Neal	NP	Neal
death	NN	death
chronic	NN	chronic
illness	NN	illness
uh	UH	uh
into	IN	into
childhood	NN	childhood
and	CC	and
even	RB	even
into	IN	into
adulthood	NN	adulthood
including	VVG	include
developmental	JJ	developmental
delay	NN	delay
so	IN	so
you	PP	you
end	VVP	end
up	RP	up
with	IN	with
a	DT	a
reduced	VVN	reduce
life	NN	life
expectancy	NN	expectancy
in	IN	in
a	DT	a
lot	NN	lot
of	IN	of
cases	NNS	case
we	PP	we
know	VVP	know
that	IN/that	that
the	DT	the
maternal	JJ	maternal
and	CC	and
neonatal	JJ	neonatal
death	NN	death
rates	NNS	rate
are	VBP	be
going	VVG	go
to	TO	to
Skyrocket	VV	skyrocket
unfortunately	RB	unfortunately
gaza	NP	Gaza
'	POS	'
s	NN	S
Health	NP	Health
Ministry	NP	Ministry
has	VHZ	have
been	VBN	be
unable	JJ	unable
to	TO	to
compile	VV	compile
data	NNS	datum
for	IN	for
infant	JJ	infant
maternal	JJ	maternal
mortality	NN	mortality
during	IN	during
the	DT	the
assault	NN	assault
right	NN	right
but	CC	but
doctor	NN	doctor
Aid	NN	aid
groups	NNS	group
all	RB	all
say	VVP	say
that	IN/that	that
miscarriages	NNS	miscarriage
and	CC	and
still	RB	still
births	NNS	birth
have	VHP	have
spiked	VVN	spike
they	PP	they
'	POS	'
re	NN	re
talking	VVG	talk
about	IN	about
they	PP	they
'	POS	'
re	NN	re
talking	VVG	talk
about	IN	about
hundreds	NNS	hundred
of	IN	of
cases	NNS	case
right	RB	right
now	RB	now
of	IN	of
these	DT	these
miscarriages	NNS	miscarriage
the	DT	the
Gaza	NP	Gaza
Health	NP	Health
Ministry	NP	Ministry
do	VVP	do
you	PP	you
think	VVP	think
this	DT	this
is	VBZ	be
just	RB	just
a	DT	a
tip	NN	tip
of	IN	of
the	DT	the
iceberg	NN	iceberg
and	CC	and
it	PP	it
could	MD	could
be	VB	be
many	JJ	many
many	JJ	many
more	RBR	more
absolutely	RB	absolutely
I	PP	I
mean	VVP	mean
there	EX	there
'	''	'
s	VVG	s
no	DT	no
data	NNS	datum
from	IN	from
the	DT	the
north	JJ	north
uh	UH	uh
barely	RB	barely
any	DT	any
from	IN	from
the	DT	the
middle	JJ	middle
middle	JJ	middle
areas	NNS	area
of	IN	of
Gaza	NP	Gaza
and	CC	and
in	IN	in
the	DT	the
South	NP	South
we	PP	we
know	VVP	know
that	IN/that	that
the	DT	the
majority	NN	majority
of	IN	of
women	NNS	woman
are	VBP	be
not	RB	not
actually	RB	actually
delivering	VVG	deliver
in	IN	in
healthcare	NN	healthcare
facilities	NNS	facility
there	RB	there
'	''	'
s	VVG	s
one	CD	one
remaining	VVG	remain
small	JJ	small
Hospital	NN	hospital
in	IN	in
the	DT	the
South	NP	South
that	WDT	that
is	VBZ	be
uh	UH	uh
providing	VVG	provide
most	JJS	most
of	IN	of
the	DT	the
maternal	JJ	maternal
care	NN	care
for	IN	for
a	DT	a
population	NN	population
of	IN	of
over	IN	over
2	CD	@card@
million	CD	million
and	CC	and
like	IN	like
I	PP	I
said	VVD	say
50	CD	@card@
,	,	,
000	CD	@card@
women	NNS	woman
who	WP	who
are	VBP	be
expecting	VVG	expect
um	NNS	um
and	CC	and
I	PP	I
you	PP	you
know	VVP	know
I	PP	I
think	VVP	think
the	DT	the
figure	NN	figure
is	VBZ	be
close	RB	close
140	CD	@card@
150	CD	@card@
women	NNS	woman
delivering	VVG	deliver
day	NN	day
right	NN	right
um	NNS	um
I	PP	I
can	MD	can
talk	VV	talk
to	TO	to
a	DT	a
little	JJ	little
bit	NN	bit
bit	NN	bit
about	IN	about
the	DT	the
Journey	NP	Journey
of	IN	of
pregnant	JJ	pregnant
women	NNS	woman
in	IN	in
Gaza	NP	Gaza
from	IN	from
the	DT	the
stories	NNS	story
that	IN/that	that
we	PP	we
'	POS	'
ve	NN	ve
heard	VVD	hear
both	CC	both
from	IN	from
msf	NN	msf
colleagues	NNS	colleague
and	CC	and
other	JJ	other
medical	JJ	medical
professionals	NNS	professional
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
pregnant	JJ	pregnant
women	NNS	woman
are	VBP	be
experiencing	VVG	experience
the	DT	the
same	JJ	same
horrors	NNS	horror
of	IN	of
of	IN	of
of	IN	of
the	DT	the
all	RB	all
of	IN	of
the	DT	the
civilian	NN	civilian
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
so	IN	so
they	PP	they
are	VBP	be
fearing	VVG	fear
for	IN	for
their	PP$	their
own	JJ	own
lives	VVZ	live
they	PP	they
'	''	'
re	IN	re
fearing	VVG	fear
for	IN	for
the	DT	the
lives	NNS	life
of	IN	of
their	PP$	their
children	NNS	child
they	PP	they
'	POS	'
re	NN	re
being	VBG	be
bombarded	VVN	bombard
indiscriminately	RB	indiscriminately
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
had	VHD	have
stories	NNS	story
of	IN	of
pregnant	JJ	pregnant
women	NNS	woman
who	WP	who
'	POS	'
ve	NN	ve
lost	VVD	lose
multiple	JJ	multiple
members	NNS	member
of	IN	of
their	PP$	their
family	NN	family
including	VVG	include
their	PP$	their
their	PP$	their
husband	NN	husband
the	DT	the
father	NN	father
of	IN	of
their	PP$	their
unborn	JJ	unborn
child	NN	child
they	PP	they
'	''	'
re	IN	re
uh	UH	uh
displaced	VVN	displace
right	RB	right
often	RB	often
living	VVG	live
in	IN	in
a	DT	a
tent	NN	tent
with	IN	with
no	DT	no
heat	NN	heat
no	DT	no
access	NN	access
to	TO	to
clean	VV	clean
water	NN	water
or	CC	or
food	NN	food
and	CC	and
a	DT	a
malnourished	JJ	malnourished
pregnant	JJ	pregnant
mother	NN	mother
dehydrated	VVN	dehydrate
mother	NN	mother
is	VBZ	be
is	VBZ	be
a	DT	a
danger	NN	danger
to	TO	to
her	PP$	her
and	CC	and
her	PP$	her
baby	NN	baby
in	IN	in
all	DT	all
trimester	NN	trimester
ERS	NP	ERS
and	CC	and
then	RB	then
when	WRB	when
it	PP	it
comes	VVZ	come
and	CC	and
and	CC	and
a	DT	a
lot	NN	lot
of	IN	of
them	PP	them
are	VBP	be
are	VBP	be
being	VBG	be
killed	VVN	kill
during	IN	during
pregnancy	NN	pregnancy
we	PP	we
'	POS	'
ve	NN	ve
had	VHD	have
numerous	JJ	numerous
stories	NNS	story
of	IN	of
what	WP	what
are	VBP	be
called	VVN	call
postpartum	JJ	postpartum
cesarian	JJ	Cesarian
sections	NNS	section
so	IN	so
cesarian	JJ	Cesarian
sections	NNS	section
that	WDT	that
are	VBP	be
done	VVN	do
in	IN	in
a	DT	a
mother	NN	mother
that	WDT	that
has	VHZ	have
died	VVN	die
right	RB	right
and	CC	and
we	PP	we
do	VVP	do
them	PP	them
as	RB	as
fast	RB	fast
as	RB	as
possible	JJ	possible
it	PP	it
'	''	'
s	VVG	s
an	DT	an
emergency	NN	emergency
procedure	NN	procedure
to	TO	to
try	VV	try
and	CC	and
extract	VV	extract
the	DT	the
baby	NN	baby
and	CC	and
get	VV	get
oxygen	NN	oxygen
into	IN	into
that	DT	that
baby	NN	baby
before	IN	before
they	PP	they
die	VVP	die
most	JJS	most
of	IN	of
those	DT	those
will	MD	will
be	VB	be
unsuccessful	JJ	unsuccessful
and	CC	and
both	DT	both
the	DT	the
mother	NN	mother
and	CC	and
the	DT	the
baby	NN	baby
will	MD	will
succumb	VV	succumb
that	IN/that	that
it	PP	it
'	POS	'
s	NN	S
just	RB	just
incredible	JJ	incredible
what	WP	what
you	PP	you
'	POS	'
re	NN	re
describing	VVG	describe
there	RB	there
Dr	NP	Dr
Tanya	NP	Tanya
let	VVD	let
me	PP	me
just	RB	just
ask	VVP	ask
you	PP	you
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
about	IN	about
the	DT	the
miscarriages	NNS	miscarriage
because	IN	because
of	IN	of
course	NN	course
many	JJ	many
women	NNS	woman
around	IN	around
the	DT	the
world	NN	world
suffer	VVP	suffer
miscarriages	NNS	miscarriage
but	CC	but
to	TO	to
go	VV	go
through	IN	through
it	PP	it
in	IN	in
the	DT	the
context	NN	context
of	IN	of
a	DT	a
war	NN	war
is	VBZ	be
is	VBZ	be
just	RB	just
unimaginable	JJ	unimaginable
what	WP	what
does	VVZ	do
this	DT	this
kind	NN	kind
of	IN	of
traumatic	JJ	traumatic
crisis	NN	crisis
have	VHP	have
um	VVN	um
the	DT	the
impact	NN	impact
of	IN	of
it	PP	it
have	VHP	have
on	IN	on
the	DT	the
health	NN	health
of	IN	of
women	NNS	woman
their	PP$	their
physical	JJ	physical
health	NN	health
of	IN	of
women	NNS	woman
in	IN	in
Gaza	NP	Gaza
but	CC	but
also	RB	also
on	IN	on
their	PP$	their
mental	JJ	mental
well	NN	well
-	NN	-
being	VBG	be
in	IN	in
particular	RB	particular
yeah	RB	yeah
you	PP	you
know	VVP	know
fully	RB	fully
I	PP	I
'	POS	'
m	NN	m
I	NP	I
'	POS	'
m	NN	m
at	IN	at
a	DT	a
loss	NN	loss
for	IN	for
words	NNS	word
I	PP	I
you	PP	you
know	VVP	know
I	PP	I
get	VV	get
asked	VVN	ask
about	IN	about
specific	JJ	specific
types	NNS	type
of	IN	of
trauma	NN	trauma
on	IN	on
specific	JJ	specific
individuals	NNS	individual
they	PP	they
'	''	'
re	IN	re
experiencing	VVG	experience
every	DT	every
possible	JJ	possible
type	NN	type
of	IN	of
trauma	NN	trauma
physical	NN	physical
psychological	JJ	psychological
like	IN	like
I	PP	I
you	PP	you
know	VVP	know
I	PP	I
just	RB	just
received	VVD	receive
a	DT	a
message	NN	message
this	DT	this
morning	NN	morning
from	IN	from
a	DT	a
colleague	NN	colleague
of	IN	of
mine	PP	mine
who	WP	who
'	POS	'
s	NN	S
a	DT	a
female	JJ	female
doctor	NN	doctor
in	IN	in
Gaza	NP	Gaza
and	CC	and
uh	UH	uh
we	PP	we
were	VBD	be
just	RB	just
joking	VVG	joke
around	RP	around
uh	UH	uh
she	PP	she
'	POS	'
s	JJ	s
unmarried	JJ	unmarried
and	CC	and
uh	UH	uh
she	PP	she
said	VVD	say
you	PP	you
know	VV	know
I	PP	I
'	POS	'
m	NN	m
I	NP	I
'	POS	'
m	NN	m
thanking	VVG	thank
God	NP	God
right	RB	right
now	RB	now
that	IN/that	that
I	PP	I
don	VV	don
'	''	'
t	NN	t
have	VHP	have
children	NNS	child
being	VBG	be
a	DT	a
mother	NN	mother
in	IN	in
Gaza	NP	Gaza
right	NN	right
now	RB	now
is	VBZ	be
uh	UH	uh
Beyond	IN	beyond
imagination	NN	imagination
having	VHG	have
to	TO	to
worry	VV	worry
about	IN	about
yourself	PP	yourself
about	RB	about
about	IN	about
the	DT	the
health	NN	health
of	IN	of
your	PP$	your
baby	NN	baby
um	NNS	um
and	CC	and
I	PP	I
think	VVP	think
you	PP	you
know	VVP	know
I	PP	I
would	MD	would
agree	VV	agree
with	IN	with
that	IN/that	that
another	DT	another
colleague	NN	colleague
of	IN	of
ours	PP	ours
a	DT	a
nurse	VV	nurse
uh	UH	uh
early	RB	early
on	IN	on
uh	UH	uh
had	VHD	have
sent	VVN	send
a	DT	a
message	NN	message
saying	VVG	say
uh	UH	uh
that	IN/that	that
essentially	RB	essentially
my	PP$	my
hope	NN	hope
is	VBZ	be
that	IN/that	that
if	IN	if
I	PP	I
get	VVP	get
killed	VVN	kill
uh	UH	uh
um	NNS	um
sorry	RB	sorry
my	PP$	my
hope	NN	hope
is	VBZ	be
that	IN/that	that
I	PP	I
get	VVP	get
killed	VVN	kill
with	IN	with
my	PP$	my
children	NNS	child
altogether	RB	altogether
so	RB	so
let	VV	let
me	PP	me
let	VV	let
me	PP	me
read	VV	read
you	PP	you
the	DT	the
exact	JJ	exact
message	NN	message
so	IN	so
um	NNS	um
I	PP	I
really	RB	really
convey	VV	convey
uh	UH	uh
the	DT	the
horror	NN	horror
of	IN	of
that	WDT	that
this	DT	this
mother	NN	mother
exper	NN	exper
was	VBD	be
experiencing	VVG	experience
yeah	RB	yeah
she	PP	she
said	VVD	say
my	PP$	my
hope	NN	hope
is	VBZ	be
to	TO	to
die	VV	die
with	IN	with
all	PDT	all
my	PP$	my
children	NNS	child
and	CC	and
not	RB	not
leave	VV	leave
them	PP	them
and	CC	and
them	PP	them
not	RB	not
leave	VVP	leave
me	PP	me
I	PP	I
cannot	MD	can
live	VV	live
without	IN	without
them	PP	them
and	CC	and
I	PP	I
do	VVP	do
not	RB	not
want	VV	want
to	TO	to
die	VV	die
and	CC	and
leave	VV	leave
them	PP	them
here	RB	here
in	IN	in
this	DT	this
unjust	JJ	unjust
world	NN	world
this	DT	this
is	VBZ	be
a	DT	a
nurse	NN	nurse
colleague	NN	colleague
and	CC	and
I	PP	I
think	VVP	think
that	DT	that
'	''	'
s	VVG	s
the	DT	the
sentiment	NN	sentiment
that	IN/that	that
a	DT	a
lot	NN	lot
of	IN	of
mothers	NNS	mother
are	VBP	be
are	VBP	be
carrying	VVG	carry
you	PP	you
know	VVP	know
about	RB	about
two	CD	two
mothers	NNS	mother
are	VBP	be
dying	VVG	die
every	DT	every
are	VBP	be
being	VBG	be
killed	VVN	kill
every	DT	every
hour	NN	hour
that	RB	that
'	POS	'
s	NN	S
approxim	NN	approxim
48	CD	@card@
mothers	NNS	mother
per	IN	per
day	NN	day
there	EX	there
are	VBP	be
20	CD	@card@
,	,	,
000	CD	@card@
um	JJ	um
uh	UH	uh
um	NN	um
babies	NNS	baby
that	WDT	that
have	VHP	have
been	VBN	be
born	VVN	bear
I	PP	I
mean	VVP	mean
about	RB	about
about	RB	about
180	CD	@card@
babies	NNS	baby
born	VVN	bear
today	NN	today
born	VVN	bear
into	IN	into
this	DT	this
into	IN	into
a	DT	a
life	NN	life
where	WRB	where
they	PP	they
have	VHP	have
no	RB	no
access	VV	access
uh	UH	uh
consistent	JJ	consistent
access	NN	access
to	TO	to
breast	VV	breast
milk	NN	milk
because	IN	because
the	DT	the
mothers	NNS	mother
are	VBP	be
dehydrated	VVN	dehydrate
and	CC	and
malnourished	JJ	malnourished
there	RB	there
'	''	'
s	VVG	s
no	DT	no
formula	NN	formula
there	RB	there
'	POS	'
s	NN	S
a	DT	a
a	DT	a
shortage	NN	shortage
of	IN	of
diapers	NNS	diaper
colleagues	NNS	colleague
in	IN	in
Gaza	NP	Gaza
have	VHP	have
reached	VVN	reach
out	IN	out
you	PP	you
know	VVP	know
when	WRB	when
I	PP	I
asked	VVD	ask
ask	VV	ask
them	PP	them
what	WP	what
do	VVP	do
they	PP	they
need	VV	need
most	RBS	most
just	RB	just
so	RB	so
we	PP	we
can	MD	can
try	VV	try
and	CC	and
coordinate	VV	coordinate
Aid	NP	Aid
and	NP	and
and	CC	and
they	PP	they
say	VVP	say
we	PP	we
need	VVP	need
formula	NN	formula
we	PP	we
need	VVP	need
formula	NN	formula
for	IN	for
the	DT	the
babies	NNS	baby
the	DT	the
babies	NNS	baby
are	VBP	be
malnourished	JJ	malnourished
we	PP	we
need	VVP	need
um	NN	um
yeah	RB	yeah
diapers	VVZ	diaper
we	PP	we
don	NN	don
'	POS	'
t	NN	t
diapers	VVZ	diaper
it	PP	it
'	''	'
s	NNS	s
really	RB	really
unimaginable	JJ	unimaginable
what	WP	what
what	WP	what
these	DT	these
children	NNS	child
and	CC	and
women	NNS	woman
are	VBP	be
going	VVG	go
through	RP	through
right	RB	right
now	RB	now
in	IN	in
Gaza	NP	Gaza
Dr	NP	Dr
Tanya	NP	Tanya
as	RB	as
always	RB	always
very	RB	very
good	JJ	good
to	TO	to
talk	VV	talk
to	TO	to
you	PP	you
thank	VVP	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
sharing	VVG	share
these	DT	these
experiences	NNS	experience
with	IN	with
us	PP	us
Dr	NP	Dr
Tanya	NP	Tanya
Haan	NP	Haan
yeah	RB	yeah
thank	VVP	thank
you	PP	you
thank	VVP	thank
you	PP	you
for	IN	for
having	VHG	have
me	PP	me
on	IN	on
I	PP	I
I	PP	I
just	RB	just
want	VVP	want
to	TO	to
add	VV	add
one	CD	one
last	JJ	last
thing	NN	thing
you	PP	you
know	VVP	know
we	PP	we
as	IN	as
humanitarian	JJ	humanitarian
professionals	NNS	professional
are	VBP	be
asked	VVN	ask
to	TO	to
come	VV	come
on	RP	on
and	CC	and
and	CC	and
describe	VV	describe
this	DT	this
suffering	VVG	suffer
over	RP	over
and	CC	and
over	RP	over
because	IN	because
people	NNS	people
are	VBP	be
calling	VVG	call
this	DT	this
a	DT	a
humanitarian	JJ	humanitarian
crisis	NN	crisis
a	DT	a
humanitarian	JJ	humanitarian
crisis	NN	crisis
implies	VVZ	imply
a	DT	a
humanitarian	JJ	humanitarian
solution	NN	solution
there	EX	there
is	VBZ	be
no	DT	no
safe	JJ	safe
humanitarian	JJ	humanitarian
space	NN	space
right	RB	right
now	RB	now
in	IN	in
Gaza	NP	Gaza
there	EX	there
'	''	'
s	NNS	s
also	RB	also
no	DT	no
humanitarian	JJ	humanitarian
solution	NN	solution
for	IN	for
something	NN	something
that	RB	that
'	POS	'
s	NN	S
so	IN	so
catastrophic	JJ	catastrophic
right	NN	right
the	DT	the
only	JJ	only
solution	NN	solution
is	VBZ	be
a	DT	a
ceasefire	NN	ceasefire
and	CC	and
and	CC	and
then	RB	then
an	DT	an
immense	JJ	immense
amount	NN	amount
of	IN	of
humanitarian	JJ	humanitarian
Aid	NN	aid
to	TO	to
relieve	VV	relieve
all	PDT	all
the	DT	the
suffering	NN	suffering
that	IN/that	that
I	PP	I
and	CC	and
so	RB	so
many	JJ	many
others	NNS	other
continue	VVP	continue
to	TO	to
describe	VV	describe
to	TO	to
you	PP	you
on	IN	on
this	DT	this
show	NN	show
thank	VV	thank
you	PP	you
for	IN	for
giving	VVG	give
us	PP	us
the	DT	the
space	NN	space
to	TO	to
do	VV	do
that	IN/that	that
I	PP	I
just	RB	just
want	VVP	want
to	TO	to
ask	VV	ask
everybody	NN	everybody
please	VV	please
amplify	VV	amplify
your	PP$	your
voices	NNS	voice
put	VVP	put
pressure	VV	pressure
our	PP$	our
colleagues	NNS	colleague
in	IN	in
Gaza	NP	Gaza
are	VBP	be
exhausted	VVN	exhaust
we	PP	we
cannot	MD	can
afford	VV	afford
to	TO	to
be	VB	be
exhausted	VVN	exhaust
too	RB	too
the	DT	the
world	NN	world
needs	VVZ	need
to	TO	to
understand	VV	understand
to	TO	to
stop	VV	stop
now	RB	now
thank	VV	thank
you	PP	you
so	RB	so
much	JJ	much
dror	NN	dror
Tanya	NP	Tanya
thank	VVP	thank
you	PP	you
for	IN	for
joining	VVG	join
us	PP	us
on	IN	on
Al	NP	Al
jazer	NP	jazer
Tanya	NP	Tanya
haassan	NP	haassan
a	DT	a
ped	JJ	ped
Pediatric	JJ	pediatric
Intensive	JJ	intensive
Care	NP	Care
doctor	NN	doctor
joining	VVG	join
us	PP	us
here	RB	here
from	IN	from
Aman	NP	Aman
thanks	NNS	thanks
fly	VVP	fly
