well	RB	well
are	VBP	be
often	RB	often
unwa	NN	unwa
schools	NNS	school
as	IN	as
a	DT	a
reminder	NN	reminder
unwa	NN	unwa
the	DT	the
UN	NP	UN
Agency	NP	Agency
for	IN	for
Palestinian	JJ	Palestinian
refugees	NNS	refugee
runs	VVZ	run
a	DT	a
network	NN	network
of	IN	of
schools	NNS	school
across	IN	across
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
in	IN	in
fact	NN	fact
in	IN	in
the	DT	the
region	NN	region
a	DT	a
lot	NN	lot
of	IN	of
these	DT	these
schools	NNS	school
are	VBP	be
um	RB	um
prepared	VVN	prepare
or	CC	or
designed	VVN	design
to	TO	to
turn	VV	turn
into	IN	into
shelters	NNS	shelter
in	IN	in
case	NN	case
there	RB	there
'	POS	'
s	NNS	s
a	DT	a
need	NN	need
so	IN	so
yesterday	NN	yesterday
over	IN	over
137	CD	@card@
,	,	,
000	CD	@card@
of	IN	of
gaza	NP	Gaza
'	POS	'
s	NN	S
residents	NNS	resident
had	VHD	have
sought	VVN	seek
shelter	VV	shelter
uh	UH	uh
in	IN	in
our	PP$	our
schools	NNS	school
but	CC	but
one	CD	one
thing	NN	thing
to	TO	to
note	VV	note
is	VBZ	be
that	IN/that	that
so	RB	so
far	RB	far
18	CD	@card@
of	IN	of
the	DT	the
unwa	NP	unwa
buildings	NNS	building
uh	UH	uh
have	VHP	have
been	VBN	be
damaged	VVN	damage
by	IN	by
the	DT	the
military	JJ	military
uh	UH	uh
activities	NNS	activity
nearby	RB	nearby
last	JJ	last
night	NN	night
the	DT	the
unat	NN	unat
headquarters	NN	headquarters
in	IN	in
Gaza	NP	Gaza
sustained	VVD	sustain
significant	JJ	significant
damage	NN	damage
luckily	RB	luckily
no	RB	no
one	CD	one
gu	NN	gu
yeah	RB	yeah
and	CC	and
tomorrow	RB	tomorrow
the	DT	the
un	NN	un
'	POS	'
s	RB	s
been	VBN	be
forced	VVN	force
to	TO	to
close	VV	close
all	DT	all
of	IN	of
its	PP$	its
uh	UH	uh
all	PDT	all
all	DT	all
14	CD	@card@
of	IN	of
its	PP$	its
distribution	NN	distribution
centers	NNS	center
in	IN	in
Gaza	NP	Gaza
how	WRB	how
important	JJ	important
briefly	NN	briefly
are	VBP	be
these	DT	these
distribution	NN	distribution
centers	NNS	center
and	CC	and
what	WP	what
will	MD	will
this	DT	this
closure	NN	closure
mean	NN	mean
for	IN	for
the	DT	the
people	NNS	people
who	WP	who
pretty	RB	pretty
much	RB	much
depend	VV	depend
on	IN	on
them	PP	them
you	PP	you
said	VVD	say
it	PP	it
it	PP	it
is	VBZ	be
extremely	RB	extremely
damaging	VVG	damage
for	IN	for
people	NNS	people
it	PP	it
is	VBZ	be
extremely	RB	extremely
worrying	VVG	worry
that	DT	that
uh	UH	uh
the	DT	the
Gaza	NP	Gaza
population	NN	population
that	WDT	that
depends	VVZ	depend
on	RB	on
un	VV	un
uh	UH	uh
food	NN	food
distribution	NN	distribution
as	IN	as
a	DT	a
Lifeline	NN	lifeline
is	VBZ	be
no	RB	no
longer	RBR	longer
able	JJ	able
to	TO	to
access	VV	access
ACC	NP	ACC
it	PP	it
because	IN	because
we	PP	we
'	''	'
re	IN	re
no	DT	no
longer	RBR	longer
able	JJ	able
to	TO	to
run	VV	run
these	DT	these
uh	UH	uh
food	NN	food
distribution	NN	distribution
centers	NNS	center
so	RB	so
as	IN	as
a	DT	a
reminder	NN	reminder
um	NN	um
Gaza	NP	Gaza
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
densely	RB	densely
populated	JJ	populated
places	VVZ	place
uh	UH	uh
on	IN	on
Earth	NN	earth
most	JJS	most
of	IN	of
its	PP$	its
population	NN	population
70	CD	@card@
%	NN	%
are	VBP	be
Palestine	NP	Palestine
refugees	NNS	refugee
most	RBS	most
of	IN	of
them	PP	them
live	VVP	live
under	IN	under
the	DT	the
poverty	NN	poverty
line	NN	line
and	CC	and
rely	VV	rely
on	IN	on
un	NNS	un
for	IN	for
everything	NN	everything
schools	NNS	school
Health	NP	Health
Centers	NPS	Centers
and	CC	and
food	NN	food
so	RB	so
for	IN	for
us	PP	us
it	PP	it
is	VBZ	be
extremely	RB	extremely
worrying	VVG	worry
that	IN/that	that
they	PP	they
cannot	MD	can
access	VV	access
any	DT	any
of	IN	of
these	DT	these
basic	JJ	basic
Services	NPS	Services
especially	RB	especially
food	NN	food
and	CC	and
in	IN	in
drinking	VVG	drink
water	NN	water
yeah	RB	yeah
and	CC	and
as	RB	as
the	DT	the
as	IN	as
the	DT	the
Israeli	JJ	Israeli
bombardment	NN	bombardment
continues	VVZ	continue
are	VBP	be
you	PP	you
getting	VVG	get
a	DT	a
sense	NN	sense
tomorrow	NN	tomorrow
of	IN	of
the	DT	the
scale	NN	scale
of	IN	of
the	DT	the
number	NN	number
of	IN	of
people	NNS	people
displaced	VVN	displace
and	CC	and
they	PP	they
'	POS	'
ve	NN	ve
got	VVD	get
nowhere	RB	nowhere
to	TO	to
go	VV	go
for	IN	for
now	RB	now
the	DT	the
UN	NP	UN
figures	VVZ	figure
the	DT	the
figures	VVZ	figure
uh	UH	uh
from	IN	from
Ocha	NP	Ocha
the	DT	the
coordination	NN	coordination
um	NN	um
arm	NN	arm
of	IN	of
the	DT	the
UN	NP	UN
speak	VVP	speak
of	IN	of
187	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
displaced	VVN	displace
that	DT	that
is	VBZ	be
already	RB	already
much	RB	much
more	JJR	more
than	IN	than
what	WP	what
un	VVZ	un
uh	UH	uh
can	MD	can
receive	VV	receive
we	PP	we
can	MD	can
receive	VV	receive
up	RP	up
to	TO	to
15	CD	@card@
50	CD	@card@
,	,	,
000	CD	@card@
in	IN	in
our	PP$	our
schools	NNS	school
that	WDT	that
have	VHP	have
become	VVN	become
shelters	NNS	shelter
and	CC	and
again	RB	again
we	PP	we
need	VVP	need
to	TO	to
put	VV	put
in	IN	in
place	NN	place
a	DT	a
whole	JJ	whole
system	NN	system
for	IN	for
these	DT	these
schools	NNS	school
to	TO	to
effectively	RB	effectively
um	JJ	um
run	NN	run
as	IN	as
shelters	NNS	shelter
and	CC	and
we	PP	we
'	POS	'
re	NN	re
there	RB	there
yet	RB	yet
because	IN	because
we	PP	we
'	POS	'
re	NN	re
not	RB	not
able	JJ	able
to	TO	to
effectively	RB	effectively
work	VV	work
because	IN	because
of	IN	of
the	DT	the
um	JJ	um
military	JJ	military
activities	NNS	activity
around	IN	around
us	PP	us
um	VVZ	um
Tamara	NP	Tamara
just	RB	just
a	DT	a
final	JJ	final
thought	NN	thought
to	TO	to
you	PP	you
I	PP	I
mean	VVP	mean
given	VVN	give
that	IN/that	that
Israel	NP	Israel
is	VBZ	be
enforcing	VVG	enforce
this	DT	this
total	JJ	total
Siege	NN	siege
on	IN	on
gaja	NN	gaja
I	PP	I
mean	VVP	mean
you	PP	you
mentioned	VVD	mention
they	PP	they
'	''	'
ve	NNS	ve
cut	VVN	cut
off	IN	off
electricity	NN	electricity
water	NN	water
food	NN	food
and	CC	and
fuel	VV	fuel
what	WP	what
difficulties	NNS	difficulty
now	RB	now
will	MD	will
your	PP$	your
teams	NNS	team
face	VVP	face
on	IN	on
the	DT	the
ground	NN	ground
trying	VVG	try
to	TO	to
help	VV	help
people	NNS	people
it	PP	it
is	VBZ	be
going	VVG	go
to	TO	to
be	VB	be
extremely	RB	extremely
difficult	JJ	difficult
to	TO	to
run	VV	run
a	DT	a
full	JJ	full
-	NN	-
fledged	VVD	fledge
humanitarian	JJ	humanitarian
uh	UH	uh
operation	NN	operation
of	IN	of
the	DT	the
scale	NN	scale
and	CC	and
scope	NN	scope
that	IN/that	that
this	DT	this
military	JJ	military
situation	NN	situation
requires	VVZ	require
if	IN	if
we	PP	we
'	POS	'
re	NN	re
not	RB	not
able	JJ	able
to	TO	to
move	VV	move
around	RP	around
because	IN	because
of	IN	of
the	DT	the
security	NN	security
situation	NN	situation
and	CC	and
if	IN	if
we	PP	we
'	POS	'
re	NN	re
not	RB	not
able	JJ	able
to	TO	to
bring	VV	bring
in	IN	in
more	JJR	more
supplies	NNS	supply
now	RB	now
as	IN	as
any	DT	any
humanitarian	JJ	humanitarian
agency	NN	agency
we	PP	we
do	VVP	do
have	VH	have
basic	JJ	basic
food	NN	food
and	CC	and
non	JJ	non
-	NN	-
f	SYM	f
Food	NP	Food
Supplies	NNS	supply
such	JJ	such
as	IN	as
mattresses	NNS	mattress
Jans	NPS	Jan
and	CC	and
cleaning	VVG	clean
uh	UH	uh
material	NN	material
for	IN	for
people	NNS	people
in	IN	in
our	PP$	our
shelters	NNS	shelter
but	CC	but
if	IN	if
we	PP	we
'	POS	'
re	NN	re
not	RB	not
able	JJ	able
to	TO	to
restock	VV	restock
because	IN	because
of	IN	of
the	DT	the
closure	NN	closure
then	RB	then
that	IN/that	that
we	PP	we
'	POS	'
re	NN	re
looking	VVG	look
at	IN	at
the	DT	the
situation	NN	situation
that	WDT	that
is	VBZ	be
extremely	RB	extremely
extremely	RB	extremely
worrying	VVG	worry
all	DT	all
right	JJ	right
Tamara	NP	Tamara
alre	NP	alre
the	DT	the
spokesperson	NN	spokesperson
for	IN	for
the	DT	the
UN	NP	UN
Agency	NP	Agency
for	IN	for
Palestinian	JJ	Palestinian
refugees	NNS	refugee
um	JJ	um
in	IN	in
Gaza	NP	Gaza
but	CC	but
based	VVN	base
in	IN	in
a	DT	a
man	NN	man
tomorrow	NN	tomorrow
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
indeed	RB	indeed
for	IN	for
your	PP$	your
update	NN	update
