now	RB	now
she	PP	she
suggests	VVZ	suggest
what	WP	what
'	POS	'
s	VVG	s
what	WP	what
'	POS	'
s	NNS	s
the	DT	the
point	NN	point
of	IN	of
power	NN	power
if	IN	if
you	PP	you
can	MD	can
'	''	'
t	NN	t
actually	RB	actually
use	VV	use
it	PP	it
I	PP	I
can	MD	can
no	RB	no
longer	RBR	longer
in	IN	in
good	JJ	good
conscience	NN	conscience
continue	VVP	continue
to	TO	to
represent	VV	represent
this	DT	this
Administration	NP	Administration
amidst	IN	amidst
President	NP	President
Biden	NP	Biden
'	POS	'
s	JJ	s
disastrous	JJ	disastrous
continued	JJ	continued
support	NN	support
for	IN	for
Israel	NP	Israel
'	POS	'
s	JJ	s
genocide	NN	genocide
in	IN	in
Gaza	NP	Gaza
she	PP	she
says	VVZ	say
she	PP	she
talks	VVZ	talk
about	RB	about
how	WRB	how
her	PP$	her
own	JJ	own
family	NN	family
escaped	VVD	escape
anti	JJ	anti
-	NN	-
semitic	JJ	Semitic
persecution	NN	persecution
in	IN	in
Europe	NP	Europe
and	CC	and
then	RB	then
within	IN	within
two	CD	two
generations	NNS	generation
she	PP	she
managed	VVD	manage
to	TO	to
to	TO	to
to	TO	to
reach	VV	reach
her	PP$	her
position	NN	position
in	IN	in
the	DT	the
Biden	NP	Biden
Administration	NP	Administration
but	CC	but
what	WP	what
'	POS	'
s	NNS	s
the	DT	the
point	NN	point
of	IN	of
having	VHG	have
power	NN	power
if	IN	if
you	PP	you
will	MD	will
not	RB	not
use	VV	use
it	PP	it
to	TO	to
stop	VV	stop
crimes	NNS	crime
against	IN	against
humanity	NN	humanity
and	CC	and
she	PP	she
'	POS	'
s	NN	S
particularly	RB	particularly
triggered	VVD	trigger
it	PP	it
would	MD	would
appear	VV	appear
by	IN	by
Biden	NP	Biden
constantly	RB	constantly
conflating	VVG	conflate
being	NN	being
Jewish	JJ	Jewish
with	IN	with
with	IN	with
what	WP	what
Israel	NP	Israel
is	VBZ	be
doing	VVG	do
in	IN	in
Gaza	NP	Gaza
and	CC	and
she	PP	she
subsequently	RB	subsequently
spoken	VVN	speak
about	RB	about
how	WRB	how
you	PP	you
know	VVP	know
Biden	NP	Biden
saying	VVG	say
you	PP	you
know	VVP	know
were	VBD	be
there	RB	there
no	DT	no
Israel	NP	Israel
there	RB	there
wouldn	NN	wouldn
'	''	'
t	NN	t
be	VB	be
a	DT	a
Jew	NN	jew
in	IN	in
the	DT	the
world	NN	world
who	WP	who
was	VBD	be
safe	JJ	safe
and	CC	and
was	VBD	be
talking	VVG	talk
about	IN	about
the	DT	the
Hamas	JJ	Hamas
attacks	NNS	attack
were	VBD	be
triggered	VVN	trigger
by	IN	by
ancient	JJ	ancient
desire	NN	desire
to	TO	to
wipe	VV	wipe
out	RP	out
the	DT	the
Jewish	JJ	Jewish
people	NNS	people
but	RB	but
but	CC	but
what	WP	what
Cole	NP	Cole
says	VVZ	say
is	VBZ	be
Biden	NP	Biden
is	VBZ	be
making	VVG	make
Jews	NNS	jew
the	DT	the
face	NN	face
of	IN	of
the	DT	the
American	NP	American
War	NP	War
Machine	NP	Machine
and	CC	and
that	DT	that
is	VBZ	be
so	RB	so
deeply	RB	deeply
wrong	JJ	wrong
noting	VVG	note
that	IN/that	that
her	PP$	her
own	JJ	own
ancestors	NNS	ancestor
were	VBD	be
killed	VVN	kill
by	IN	by
state	NN	state
sponsored	VVN	sponsor
violence	NN	violence
and	CC	and
in	IN	in
fact	NN	fact
Biden	NP	Biden
by	IN	by
doing	VVG	do
that	IN/that	that
and	CC	and
Israel	NP	Israel
by	IN	by
doing	VVG	do
what	WP	what
it	PP	it
'	POS	'
s	NNS	s
doing	VVG	do
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
making	VVG	make
Jews	NPS	Jews
very	RB	very
unsafe	JJ	unsafe
and	CC	and
what	WP	what
do	VVP	do
we	PP	we
make	VV	make
of	IN	of
the	DT	the
timing	NN	timing
of	IN	of
this	DT	this
well	NN	well
in	IN	in
the	DT	the
letter	NN	letter
she	PP	she
clearly	RB	clearly
is	VBZ	be
pegging	VVG	peg
it	PP	it
to	TO	to
use	VV	use
a	DT	a
news	NN	news
term	NN	term
to	TO	to
Naka	NP	Naka
day	NN	day
which	WDT	which
you	PP	you
were	VBD	be
just	RB	just
talking	VVG	talk
about	RB	about
so	IN	so
she	PP	she
says	VVZ	say
uh	UH	uh
you	PP	you
know	VVP	know
today	NN	today
is	VBZ	be
May	NP	May
15th	JJ	15th
nakba	NN	nakba
day	NN	day
I	PP	I
reject	VVP	reject
the	DT	the
premise	NN	premise
that	IN/that	that
one	CD	one
people	NNS	people
'	POS	'
s	NN	S
salvation	NN	salvation
must	MD	must
come	VV	come
at	IN	at
another	DT	another
'	''	'
s	NN	S
destruction	NN	destruction
I	NP	I
'	POS	'
m	NN	m
committed	VVN	commit
to	TO	to
creating	VVG	create
a	DT	a
world	NN	world
where	WRB	where
this	DT	this
does	VVZ	do
not	RB	not
happen	VV	happen
and	CC	and
this	DT	this
cannot	MD	can
be	VB	be
done	VVN	do
from	IN	from
within	IN	within
the	DT	the
Biden	NP	Biden
Administration	NP	Administration
beyond	IN	beyond
that	WDT	that
the	DT	the
timing	NN	timing
is	VBZ	be
yep	VVG	yep
she	PP	she
'	POS	'
s	NNS	s
another	DT	another
official	NN	official
from	IN	from
the	DT	the
Biden	NP	Biden
Administration	NP	Administration
to	TO	to
resign	VV	resign
we	PP	we
'	POS	'
ve	NN	ve
had	VHD	have
several	JJ	several
from	IN	from
the	DT	the
state	NN	state
department	NN	department
who	WP	who
who	WP	who
'	POS	'
ve	NN	ve
resigned	VVD	resign
we	PP	we
'	POS	'
ve	NN	ve
had	VHD	have
the	DT	the
chat	NN	chat
from	IN	from
the	DT	the
DIA	NN	DIA
that	IN/that	that
I	PP	I
just	RB	just
mentioned	VVD	mention
someone	NN	someone
from	IN	from
the	DT	the
education	NN	education
department	NN	department
we	PP	we
had	VHD	have
an	DT	an
enlisted	VVN	enlist
Airman	NN	airman
set	NN	set
fire	NN	fire
to	TO	to
himself	PP	himself
Aaron	NP	Aaron
bushnel	NN	bushnel
outside	NN	outside
outside	IN	outside
the	DT	the
White	NP	White
House	NP	House
and	CC	and
this	DT	this
does	VVZ	do
reflect	VV	reflect
what	WP	what
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
hearing	VVG	hear
consistently	RB	consistently
over	IN	over
the	DT	the
last	JJ	last
several	JJ	several
months	NNS	month
of	IN	of
the	DT	the
intense	JJ	intense
unease	NN	unease
within	IN	within
the	DT	the
administration	NN	administration
particularly	RB	particularly
in	IN	in
the	DT	the
state	NN	state
department	NN	department
which	WDT	which
I	NP	I
'	POS	'
ve	JJ	ve
seen	VVN	see
people	NNS	people
refer	VVP	refer
to	TO	to
as	IN	as
being	VBG	be
an	DT	an
open	JJ	open
Revolt	NN	revolt
well	RB	well
maybe	RB	maybe
closed	VVN	close
Revolt	NN	revolt
open	JJ	open
Revolt	NN	revolt
within	IN	within
the	DT	the
walls	NNS	wall
of	IN	of
the	DT	the
state	NN	state
department	NN	department
and	CC	and
lots	NNS	lot
of	IN	of
letters	NNS	letter
have	VHP	have
been	VBN	be
sent	VVN	send
to	TO	to
blinkin	NN	blinkin
and	CC	and
others	NNS	other
saying	VVG	say
what	WP	what
on	IN	on
Earth	NN	earth
are	VBP	be
you	PP	you
doing	VVG	do
why	WRB	why
aren	NNS	aren
'	POS	'
t	NN	t
you	PP	you
listening	VVG	listen
to	TO	to
us	PP	us
uh	UH	uh
but	CC	but
often	RB	often
they	PP	they
'	POS	'
re	NN	re
sent	VVD	send
sort	NN	sort
of	IN	of
anonymously	RB	anonymously
and	CC	and
not	RB	not
not	RB	not
publicly	RB	publicly
like	IN	like
this	DT	this
so	IN	so
I	PP	I
think	VVP	think
that	IN/that	that
'	POS	'
s	NN	S
that	RB	that
'	POS	'
s	NN	S
that	RB	that
'	POS	'
s	NNS	s
the	DT	the
difference	NN	difference
is	VBZ	be
whether	IN	whether
more	JJR	more
people	NNS	people
will	MD	will
publicly	RB	publicly
come	VV	come
out	RP	out
because	IN	because
there	EX	there
is	VBZ	be
that	DT	that
fear	NN	fear
of	IN	of
Retribution	NN	retribution
in	IN	in
fact	NN	fact
Call	NN	call
'	POS	'
s	JJ	s
Twitter	NN	twitter
account	NN	account
was	VBD	be
suspended	VVN	suspend
briefly	RB	briefly
we	PP	we
'	POS	'
re	NN	re
not	RB	not
quite	RB	quite
sure	JJ	sure
of	IN	of
the	DT	the
connection	NN	connection
there	RB	there
but	CC	but
now	RB	now
she	PP	she
'	POS	'
s	NN	S
back	RB	back
on	IN	on
back	RB	back
online	JJ	online
but	CC	but
there	EX	there
is	VBZ	be
that	DT	that
sense	NN	sense
that	IN/that	that
you	PP	you
know	VVP	know
something	NN	something
has	VHZ	have
to	TO	to
give	VV	give
but	CC	but
for	IN	for
Biden	NP	Biden
for	IN	for
Tony	NP	Tony
blinkin	NP	blinkin
for	IN	for
Jake	NP	Jake
Sullivan	NP	Sullivan
for	IN	for
Brett	NP	Brett
mcer	JJ	mcer
they	PP	they
'	''	'
re	IN	re
the	DT	the
ones	NNS	one
who	WP	who
are	VBP	be
driving	VVG	drive
this	DT	this
policy	NN	policy
they	PP	they
aren	NNS	aren
'	POS	'
t	NN	t
listening	VVG	listen
to	TO	to
anyone	NN	anyone
else	RB	else
in	IN	in
the	DT	the
administration	NN	administration
and	CC	and
they	PP	they
'	POS	'
re	NN	re
driven	VVN	drive
by	IN	by
their	PP$	their
own	JJ	own
personal	JJ	personal
sense	NN	sense
of	IN	of
intense	JJ	intense
Zionism	NN	Zionism
and	CC	and
the	DT	the
wishes	NNS	wish
of	IN	of
their	PP$	their
billionaire	NN	billionaire
donors	NNS	donor
in	IN	in
the	DT	the
coming	VVG	come
election	NN	election
okay	RB	okay
thank	VV	thank
you	PP	you
for	IN	for
that	DT	that
shab	NP	shab
Rotan	NP	Rotan
there	RB	there
for	IN	for
us	PP	us
live	VVP	live
in	IN	in
Washington	NP	Washington
DC	NP	DC
make	VVP	make
sure	JJ	sure
to	TO	to
subscribe	VV	subscribe
to	TO	to
our	PP$	our
channel	NN	channel
to	TO	to
get	VV	get
the	DT	the
latest	JJS	late
news	NN	news
from	IN	from
Al	NP	Al
is	VBZ	be
zero	CD	zero
